Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8122;24;94
Rust(Stadt);102;2021;994;4;10
Eisenstadt-Umgebung;103;44488;23298;72;236
Güssing;104;25809;13293;100;74
Jennersdorf;105;17216;8408;42;67
Mattersburg;106;40731;20887;83;231
Neusiedl am See;107;61358;32310;86;369
Oberpullendorf;108;37556;19251;63;176
Oberwart;109;54682;27185;146;199
Klagenfurt Stadt;201;103297;47033;281;515
Villach Stadt;202;64125;29163;172;444
Hermagor;203;18069;9049;62;52
Klagenfurt Land;204;61114;29236;127;263
Sankt Veit an der Glan;205;53953;26499;166;201
Spittal an der Drau;206;75725;37783;267;293
Villach Land;207;65635;31877;196;335
Völkermarkt;208;41947;21986;121;162
Wolfsberg;209;52352;25748;182;161
Feldkirchen;210;29949;14646;83;116
Krems an der Donau(Stadt);301;24930;12370;73;148
Sankt Pölten(Stadt);302;56697;29521;142;253
Waidhofen an der Ybbs(Stadt);303;11187;6671;40;22
Wiener Neustadt(Stadt);304;47407;25156;186;231
Amstetten;305;117442;74005;308;569
Baden;306;148765;78209;329;731
Bruck an der Leitha;307;107297;56193;216;682
Gänserndorf;308;107504;53694;177;565
Gmünd;309;36152;18628;152;113
Hollabrunn;310;51879;25152;95;250
Horn;311;30875;15347;60;93
Korneuburg;312;92442;46427;142;568
Krems(Land);313;56840;30946;101;214
Lilienfeld;314;25491;14661;113;91
Melk;315;78779;47728;299;371
Mistelbach;316;76641;37938;101;344
Mödling;317;120412;60609;271;688
Neunkirchen;318;87048;46071;248;443
Sankt Pölten(Land);319;133497;72918;311;660
Scheibbs;320;41711;26316;95;203
Tulln;321;107723;53941;207;641
Waidhofen an der Thaya;322;25644;13426;72;92
Wiener Neustadt(Land);323;80020;43583;199;418
Zwettl;325;41757;24722;84;123
Linz(Stadt);401;208445;101774;440;720
Steyr(Stadt);402;37915;18622;69;98
Wels(Stadt);403;63542;33304;156;218
Braunau am Inn;404;108388;65040;255;315
Eferding;405;33715;18763;73;108
Freistadt;406;67638;39982;185;200
Gmunden;407;102765;58018;236;311
Grieskirchen;408;65929;38995;146;180
Kirchdorf an der Krems;409;57882;32087;148;190
Linz-Land;410;154320;81754;281;495
Perg;411;69905;41377;152;180
Ried im Innkreis;412;62535;37280;167;190
Rohrbach;413;57034;33787;158;144
Schärding;414;57750;33241;155;153
Steyr-Land;415;61494;34885;147;212
Urfahr-Umgebung;416;87466;50087;155;265
Vöcklabruck;417;139989;82922;333;519
Wels-Land;418;75514;44074;116;260
Salzburg(Stadt);501;155743;85564;298;573
Hallein;502;61262;39176;143;211
Salzburg-Umgebung;503;155982;98546;301;524
Sankt Johann im Pongau;504;81962;50222;188;242
Tamsweg;505;20327;11969;67;90
Zell am See;506;89017;48757;188;253
Graz(Stadt);601;293929;138879;542;1293
Deutschlandsberg;603;61092;30673;178;178
Graz-Umgebung;606;161131;80083;418;530
Leibnitz;610;86399;43486;185;296
Leoben;611;59341;25878;187;193
Liezen;612;79739;39376;219;194
Murau;614;27343;12827;60;93
Voitsberg;616;51165;23908;180;105
Weiz;617;91844;48380;254;321
Murtal;620;71398;33244;273;144
Bruck-Mürzzuschlag;621;98394;43125;355;257
Hartberg-Fürstenfeld;622;91091;46104;306;264
Südoststeiermark;623;84024;42196;291;224
Innsbruck-Stadt;701;130599;70099;229;586
Imst;702;61843;36618;87;206
Innsbruck-Land;703;183827;102599;267;729
Kitzbühel;704;65482;35316;98;269
Kufstein;705;112301;64293;238;409
Landeck;706;44681;27721;86;168
Lienz;707;48854;28585;138;175
Reutte;708;33427;18397;28;121
Schwaz;709;85478;46245;211;272
Bludenz;801;64943;37762;94;118
Bregenz;802;136369;74991;229;260
Dornbirn;803;91344;51368;164;197
Feldkirch;804;110547;62672;172;259
Wien;900;1951354;1087011;4162;12882
