Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"60,9",71,"8545,30",9957
Baden,Niederösterreich,"38,8",57,"6721,60",9864
Bludenz,Vorarlberg,"71,8",46,"6534,40",4189
Braunau am Inn,Oberösterreich,"38,8",41,"8591,90",9069
Bregenz,Vorarlberg,"94,1",127,"7233,30",9764
Bruck an der Leitha,Niederösterreich,"28,9",30,"5836,00",6054
Bruck-Mürzzuschlag,Steiermark,"22,3",22,"6127,80",6048
Deutschlandsberg,Steiermark,"16,4",10,"6639,10",4041
Dornbirn,Vorarlberg,"116,8",105,"8498,30",7641
Eferding,Oberösterreich,"24,1",8,"8427,30",2796
Eisenstadt,Burgenland,27,4,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"25,4",11,"5453,80",2358
Feldkirch,Vorarlberg,"63,8",69,"7621,20",8241
Feldkirchen,Kärnten,"50,2",15,"8042,90",2405
Freistadt,Oberösterreich,"49,4",33,"8260,40",5523
Gänserndorf,Niederösterreich,83,87,"5633,60",5903
Gmünd,Niederösterreich,"35,6",13,"7441,20",2720
Gmunden,Oberösterreich,"39,3",40,"7665,50",7808
Graz,Steiermark,"38,1",111,"5564,90",16198
Graz-Umgebung,Steiermark,"32,7",51,"5588,50",8722
Grieskirchen,Oberösterreich,"24,7",16,"8026,20",5207
Güssing,Burgenland,"23,3",6,"7113,10",1828
Hallein,Salzburg,"39,5",24,"10957,80",6665
Hartberg-Fürstenfeld,Steiermark,"72,8",66,"8115,40",7353
Hermagor,Kärnten,"16,6",3,"10429,80",1883
Hollabrunn,Niederösterreich,"27,4",14,"5114,30",2610
Horn,Niederösterreich,"35,6",11,"4945,70",1530
Imst,Tirol,"223,2",135,"8820,30",5334
Innsbruck-Land,Tirol,"64,3",116,"7608,60",13730
Innsbruck-Stadt,Tirol,44,58,"7293,80",9625
Jennersdorf,Burgenland,"11,7",2,"7603,70",1300
Kirchdorf an der Krems,Oberösterreich,"38,5",22,"7420,60",4235
Kitzbühel,Tirol,"26,5",17,"6986,30",4483
Klagenfurt Land,Kärnten,"16,7",10,"6943,40",4167
Klagenfurt Stadt,Kärnten,"18,8",19,"6132,30",6212
Korneuburg,Niederösterreich,"15,3",14,"4748,30",4333
Krems (Land),Niederösterreich,"17,7",10,"5836,70",3297
Krems an der Donau,Niederösterreich,20,5,"5496,10",1376
Kufstein,Tirol,"29,9",33,"8478,80",9351
Landeck,Tirol,"38,3",17,"8259,40",3666
Leibnitz,Steiermark,"27,1",23,"6956,40",5896
Leoben,Steiermark,"10,1",6,"5618,10",3354
Lienz,Tirol,39,19,"10876,50",5301
Liezen,Steiermark,"15,1",12,"6833,50",5443
Lilienfeld,Niederösterreich,"50,7",13,"6486,10",1664
Linz,Oberösterreich,"42,1",87,"6614,40",13665
Linz-Land,Oberösterreich,"28,4",43,"6707,40",10153
Mattersburg,Burgenland,35,14,"5696,50",2281
