Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6870;22;28
Rust(Stadt);102;2000;873;2;6
Eisenstadt-Umgebung;103;43861;19563;68;125
Güssing;104;25770;11453;94;61
Jennersdorf;105;17109;7613;41;12
Mattersburg;106;40316;17869;82;80
Neusiedl am See;107;60397;27102;83;110
Oberpullendorf;108;37453;16224;63;52
Oberwart;109;54209;23903;145;68
Klagenfurt Stadt;201;101765;41795;275;181
Villach Stadt;202;63236;26272;172;57
Hermagor;203;18052;8320;61;12
Klagenfurt Land;204;60503;26437;126;106
Sankt Veit an der Glan;205;53880;24060;163;100
Spittal an der Drau;206;75628;34941;262;91
Villach Land;207;64920;29106;190;63
Völkermarkt;208;41834;20147;116;64
Wolfsberg;209;52488;23786;178;65
Feldkirchen;210;29783;13570;82;23
Krems an der Donau(Stadt);301;24837;10799;72;46
Sankt Pölten(Stadt);302;55878;26255;135;129
Waidhofen an der Ybbs(Stadt);303;11134;6126;39;6
Wiener Neustadt(Stadt);304;46456;22106;177;109
Amstetten;305;116592;67616;301;147
Baden;306;147113;67613;314;339
Bruck an der Leitha;307;105507;47512;216;345
Gänserndorf;308;105824;45370;167;299
Gmünd;309;36275;16709;152;61
Hollabrunn;310;51332;21627;91;120
Horn;311;30838;13609;60;106
Korneuburg;312;91777;38796;141;309
Krems(Land);313;56559;27454;97;141
Lilienfeld;314;25474;13591;113;53
Melk;315;78281;43711;276;201
Mistelbach;316;75655;32478;100;217
Mödling;317;119240;50945;267;382
Neunkirchen;318;86323;40706;246;170
Sankt Pölten(Land);319;132064;64376;293;324
Scheibbs;320;41567;24293;94;96
Tulln;321;105762;45985;205;310
Waidhofen an der Thaya;322;25531;12045;67;49
Wiener Neustadt(Land);323;79033;38395;195;136
Zwettl;325;41827;22363;84;89
Linz(Stadt);401;206537;90572;426;307
Steyr(Stadt);402;37952;17053;65;60
Wels(Stadt);403;62654;30599;155;92
Braunau am Inn;404;106492;60266;252;223
Eferding;405;33368;16850;73;60
Freistadt;406;66922;36599;182;71
Gmunden;407;102102;53075;228;178
Grieskirchen;408;65137;35513;142;111
Kirchdorf an der Krems;409;57163;29286;147;69
Linz-Land;410;152391;73702;275;234
Perg;411;69241;38074;149;137
Ried im Innkreis;412;61850;34046;166;94
Rohrbach;413;56623;30511;156;76
Schärding;414;57438;30724;153;79
Steyr-Land;415;60936;31833;145;127
Urfahr-Umgebung;416;86235;44747;153;133
Vöcklabruck;417;137993;75586;327;308
Wels-Land;418;74574;40018;114;101
Salzburg(Stadt);501;155416;75368;286;458
Hallein;502;60992;36222;137;136
Salzburg-Umgebung;503;154624;89552;299;446
Sankt Johann im Pongau;504;81392;46395;184;117
Tamsweg;505;20118;10950;64;17
Zell am See;506;88168;44916;184;85
Graz(Stadt);601;291134;121024;534;459
Deutschlandsberg;603;60871;28176;177;46
Graz-Umgebung;606;157853;71904;415;230
Leibnitz;610;85294;40036;181;69
Leoben;611;59151;23345;184;51
Liezen;612;79592;36408;215;96
Murau;614;27449;11784;59;55
Voitsberg;616;50947;22196;177;30
Weiz;617;90916;44630;250;139
Murtal;620;71356;30770;270;77
Bruck-Mürzzuschlag;621;98054;39151;350;97
Hartberg-Fürstenfeld;622;90619;42259;300;96
Südoststeiermark;623;83841;38826;286;70
Innsbruck-Stadt;701;131059;61481;220;281
Imst;702;60922;33583;87;83
Innsbruck-Land;703;181698;91701;261;361
Kitzbühel;704;64676;32438;95;69
Kufstein;705;111080;59004;236;151
Landeck;706;44346;25522;84;52
Lienz;707;48814;26264;132;53
Reutte;708;33054;16377;24;91
Schwaz;709;84456;42607;201;106
Bludenz;801;64368;34438;87;102
Bregenz;802;135310;68372;225;341
Dornbirn;803;90502;46818;160;188
Feldkirch;804;109057;56781;166;196
Wien;900;1920949;909346;3988;6860
