Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,103,120,"8382,30",9767
Baden,Niederösterreich,"66,1",97,"6630,30",9730
Bludenz,Vorarlberg,"96,7",62,"6319,10",4051
Braunau am Inn,Oberösterreich,"153,5",162,"8440,30",8909
Bregenz,Vorarlberg,"200,8",271,"6899,20",9313
Bruck an der Leitha,Niederösterreich,"60,7",63,"5742,50",5957
Bruck-Mürzzuschlag,Steiermark,"64,8",64,"5999,20",5921
Deutschlandsberg,Steiermark,"211,9",129,"6455,10",3929
Dornbirn,Vorarlberg,"213,5",192,"8190,20",7364
Eferding,Oberösterreich,"51,2",17,"8249,40",2737
Eisenstadt,Burgenland,54,8,"6344,50",940
Eisenstadt-Umgebung,Burgenland,"57,8",25,"5386,70",2329
Feldkirch,Vorarlberg,"199,8",216,"7377,00",7977
Feldkirchen,Kärnten,"180,6",54,"7835,60",2343
Freistadt,Oberösterreich,"118,2",79,"8079,40",5402
Gänserndorf,Niederösterreich,"51,5",54,"5424,60",5684
Gmünd,Niederösterreich,"57,5",21,"7285,30",2663
Gmunden,Oberösterreich,"80,5",82,"7492,70",7632
Graz,Steiermark,"130,9",381,"5391,10",15692
Graz-Umgebung,Steiermark,"113,4",177,"5414,20",8450
Grieskirchen,Oberösterreich,"117,1",76,"7916,80",5136
Güssing,Burgenland,"66,2",17,"7113,10",1828
Hallein,Salzburg,"230,2",140,"10749,00",6538
Hartberg-Fürstenfeld,Steiermark,170,154,"7907,90",7165
Hermagor,Kärnten,"44,3",8,"10346,70",1868
Hollabrunn,Niederösterreich,"56,8",29,"4992,80",2548
Horn,Niederösterreich,"87,3",27,"4829,30",1494
Imst,Tirol,"211,7",128,"8082,80",4888
Innsbruck-Land,Tirol,"126,9",229,"7369,20",13298
Innsbruck-Stadt,Tirol,"122,8",162,"7096,80",9365
Jennersdorf,Burgenland,"99,4",17,"7609,50",1301
Kirchdorf an der Krems,Oberösterreich,"141,9",81,"7203,30",4111
Kitzbühel,Tirol,"51,4",33,"6799,30",4363
Klagenfurt Land,Kärnten,110,66,"6850,10",4111
Klagenfurt Stadt,Kärnten,"97,7",99,"6025,70",6104
Korneuburg,Niederösterreich,"65,8",60,"4649,70",4243
Krems (Land),Niederösterreich,"88,5",50,"5691,60",3215
Krems an der Donau,Niederösterreich,"71,9",18,"5408,20",1354
Kufstein,Tirol,"113,3",125,"8427,10",9294
Landeck,Tirol,"96,9",43,"7993,50",3548
Leibnitz,Steiermark,"159,3",135,"6801,90",5765
Leoben,Steiermark,"68,7",41,"5500,80",3284
Lienz,Tirol,"176,5",86,"10726,70",5228
Liezen,Steiermark,"97,9",78,"6715,50",5349
Lilienfeld,Niederösterreich,"179,3",46,"6236,60",1600
Linz,Oberösterreich,"134,6",278,"6426,10",13276
Linz-Land,Oberösterreich,"148,6",225,"6554,10",9921
Mattersburg,Burgenland,"74,9",30,"5641,60",2259
Melk,Niederösterreich,"74,2",58,"7237,40",5659
Mistelbach,Niederösterreich,"68,8",52,"4879,30",3690
Mödling,Niederösterreich,"33,6",40,"5278,10",6287
Murau,Steiermark,"232,4",64,"6985,40",1924
Murtal,Steiermark,"252,4",181,"6753,30",4842
Neunkirchen,Niederösterreich,"67,2",58,"6789,20",5862
Neusiedl am See,Burgenland,"46,7",28,"5395,90",3237
Oberpullendorf,Burgenland,"40,1",15,"5997,20",2242
Oberwart,Burgenland,"77,5",42,"6713,20",3638
Perg,Oberösterreich,"123,2",85,"8280,70",5711
Reutte,Tirol,"143,1",47,"5962,60",1958
Ried im Innkreis,Oberösterreich,"113,5",70,"9408,30",5804
Rohrbach,Oberösterreich,"63,7",36,"8969,80",5072
Rust,Burgenland,"50,5",1,"3787,90",75
Salzburg,Salzburg,"94,8",147,"7411,90",11490
Salzburg-Umgebung,Salzburg,"69,7",107,"7986,10",12258
Sankt Johann im Pongau,Salzburg,"110,8",90,"11644,90",9455
Sankt Pölten,Niederösterreich,"149,5",83,"6697,40",3718
Sankt Pölten (Land),Niederösterreich,101,133,"5765,60",7595
Sankt Veit an der Glan,Kärnten,"90,4",49,"7153,10",3876
Schärding,Oberösterreich,"83,6",48,"9205,30",5283
Scheibbs,Niederösterreich,"96,6",40,"8999,40",3727
Schwaz,Tirol,"53,4",45,"10658,30",8988
Spittal an der Drau,Kärnten,"209,6",159,"7459,00",5659
Steyr,Oberösterreich,"160,3",61,"6162,00",2345
Steyr-Land,Oberösterreich,112,68,"6851,50",4160
Südoststeiermark,Steiermark,"154,7",130,"6993,40",5877
Tamsweg,Salzburg,"108,6",22,"12162,40",2463
Tulln,Niederösterreich,"36,3",38,"5052,90",5285
Urfahr-Umgebung,Oberösterreich,"79,1",68,"6978,70",6002
Villach Land,Kärnten,"86,7",56,"6738,10",4354
Villach Stadt,Kärnten,"173,3",109,"6014,40",3782
Vöcklabruck,Oberösterreich,"131,1",180,"8214,30",11278
Voitsberg,Steiermark,"154,8",79,"6463,10",3299
Völkermarkt,Kärnten,"95,6",40,"8594,90",3598
Waidhofen an der Thaya,Niederösterreich,"19,5",5,"6506,50",1671
Waidhofen an der Ybbs,Niederösterreich,"133,7",15,"7921,90",889
Weiz,Steiermark,"232,8",211,"6582,20",5967
Wels,Oberösterreich,"195,3",122,"8682,60",5424
Wels-Land,Oberösterreich,"161,3",119,"7464,40",5507
Wien,Wien,"102,2",#ERROR!,"7012,20",134017
Wiener Neustadt,Niederösterreich,"78,6",36,"8364,80",3833
Wiener Neustadt (Land),Niederösterreich,"51,1",40,"6580,50",5153
Wolfsberg,Kärnten,"47,5",25,"6468,70",3403
Zell am See,Salzburg,"68,5",60,"8196,00",7182
Zwettl,Niederösterreich,"73,8",31,"7821,50",3284
