Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"562,1",655,3644,4246
Baden,Niederösterreich,"199,70",293,2171,3186
Bludenz,Vorarlberg,"304,2",195,"3537,80",2268
Braunau am Inn,Oberösterreich,"488,9",516,"2991,90",3158
Bregenz,Vorarlberg,"304,5",411,"3703,30",4999
Bruck an der Leitha,Niederösterreich,"182,2",189,"2031,10",2107
Bruck-Mürzzuschlag,Steiermark,"411,4",406,"2652,60",2618
Deutschlandsberg,Steiermark,"203,7",124,"1815,40",1105
Dornbirn,Vorarlberg,"240,2",216,"4535,50",4078
Eferding,Oberösterreich,"515,4",171,"5232,40",1736
Eisenstadt,Burgenland,"249,7",37,2484,368
Eisenstadt-Umgebung,Burgenland,"235,9",102,"2262,00",978
Feldkirch,Vorarlberg,"353,3",382,"3800,90",4110
Feldkirchen,Kärnten,"528,4",158,"2705,50",809
Freistadt,Oberösterreich,"471,1",315,"4401,70",2943
Gänserndorf,Niederösterreich,"119,3",125,"1560,40",1635
Gmünd,Niederösterreich,"284,50",104,"2940,90",1075
Gmunden,Oberösterreich,325,331,"3134,70",3193
Graz,Steiermark,"281,4",819,"2358,90",6866
Graz-Umgebung,Steiermark,"310,1",484,"2170,80",3388
Grieskirchen,Oberösterreich,"719,8",467,"4749,10",3081
Güssing,Burgenland,"241,30",62,"2735,50",703
Hallein,Salzburg,"488,30",297,"4406,20",2680
Hartberg-Fürstenfeld,Steiermark,402,364,"2929,20",2654
Hermagor,Kärnten,"415,40",75,"2775,00",501
Hollabrunn,Niederösterreich,"186,20",95,"1951,70",996
Horn,Niederösterreich,"135,80",42,"1525,70",472
Imst,Tirol,"312,50",189,"3776,80",2284
Innsbruck-Land,Tirol,"400,70",723,"3940,10",7110
Innsbruck-Stadt,Tirol,"338,00",446,"4155,00",5483
Jennersdorf,Burgenland,"321,70",55,"2877,70",492
Kirchdorf an der Krems,Oberösterreich,440,251,"2980,50",1701
Kitzbühel,Tirol,"275,80",177,"3274,20",2101
Klagenfurt Land,Kärnten,"474,90",285,"2616,10",1570
Klagenfurt Stadt,Kärnten,"437,30",443,"2757,20",2793
Korneuburg,Niederösterreich,"160,00",146,"2075,50",1894
Krems (Land),Niederösterreich,"285,00",161,"2820,10",1593
Krems an der Donau,Niederösterreich,"287,60",72,"2955,70",740
Kufstein,Tirol,648,715,"4764,80",5255
Landeck,Tirol,"175,70",78,"4564,50",2026
Leibnitz,Steiermark,"318,60",270,"2653,50",2249
Leoben,Steiermark,"413,70",247,"2586,30",1544
Lienz,Tirol,"929,50",453,"3703,50",1805
Liezen,Steiermark,"382,90",305,"2724,40",2170
Lilienfeld,Niederösterreich,"269,00",69,"2794,80",717
Linz,Oberösterreich,"371,30",767,"3349,50",6920
Linz-Land,Oberösterreich,"354,10",536,"3363,30",5091
Mattersburg,Burgenland,"282,20",113,"2255,10",903
Melk,Niederösterreich,"404,10",316,"2816,20",2202
Mistelbach,Niederösterreich,"136,20",103,"1617,20",1223
Mödling,Niederösterreich,"146,90",175,"2125,70",2532
Murau,Steiermark,"530,10",146,"2229,20",614
Murtal,Steiermark,"555,10",398,"2500,80",1793
Neunkirchen,Niederösterreich,"259,40",224,"2168,10",1872
Neusiedl am See,Burgenland,"260,00",156,"2073,70",1244
Oberpullendorf,Burgenland,342,128,"2993,30",1119
Oberwart,Burgenland,"197,40",107,"2878,70",1560
Perg,Oberösterreich,"568,40",392,"4138,20",2854
Reutte,Tirol,"292,3",96,"2207,80",725
Ried im Innkreis,Oberösterreich,"491,2",303,"4837,10",2984
Rohrbach,Oberösterreich,"633,1",358,"5942,20",3360
Rust,Burgenland,"252,5",5,2374,47
Salzburg,Salzburg,"450,9",699,3004,4657
Salzburg-Umgebung,Salzburg,"480,2",737,3519,5401
Sankt Johann im Pongau,Salzburg,505,410,"5069,30",4116
Sankt Pölten,Niederösterreich,490,272,"2988,40",1659
Sankt Pölten (Land),Niederösterreich,"305,2",402,"2485,40",3274
Sankt Veit an der Glan,Kärnten,"723,4",392,3121,1691
Schärding,Oberösterreich,"533,2",306,"4570,40",2623
Scheibbs,Niederösterreich,"516,7",214,"3776,50",1564
Schwaz,Tirol,"603,6",509,"6909,80",5827
Spittal an der Drau,Kärnten,"549,6",417,"1742,50",1322
Steyr,Oberösterreich,"370,5",141,"3287,30",1251
Steyr-Land,Oberösterreich,"421,6",256,"3941,20",2393
Südoststeiermark,Steiermark,"358,20",301,"2736,90",2300
Tamsweg,Salzburg,"918,5",186,"4567,70",925
Tulln,Niederösterreich,"193,1",202,"2231,50",2334
Urfahr-Umgebung,Oberösterreich,"541,8",466,"4635,80",3987
Villach Land,Kärnten,"558,7",361,"2336,80",1510
Villach Stadt,Kärnten,"284,7",179,2220,1396
Vöcklabruck,Oberösterreich,"396,9",545,"3626,40",4979
Voitsberg,Steiermark,"450,6",230,"3050,30",1557
Völkermarkt,Kärnten,"578,1",242,"3728,90",1561
Waidhofen an der Thaya,Niederösterreich,257,66,"2616,60",672
Waidhofen an der Ybbs,Niederösterreich,"383,2",43,"2967,40",333
Weiz,Steiermark,"259,2",235,"2236,00",2027
Wels,Oberösterreich,"499,4",312,"4001,90",2500
Wels-Land,Oberösterreich,"433,7",320,"3246,30",2395
Wien,Wien,"232,2",#ERROR!,"3077,40",58815
Wiener Neustadt,Niederösterreich,"264,1",121,"2765,00",1267
Wiener Neustadt (Land),Niederösterreich,"242,6",190,"2039,40",1597
Wolfsberg,Kärnten,"669,1",352,"3005,30",1581
Zell am See,Salzburg,"602,5",528,"3632,40",3183
Zwettl,Niederösterreich,"397,7",167,"2865,20",1203
