Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10537;25;80
Rust(Stadt);102;2021;1314;5;1
Eisenstadt-Umgebung;103;44488;29758;77;160
Güssing;104;25809;16801;101;67
Jennersdorf;105;17216;10042;44;29
Mattersburg;106;40731;26725;87;114
Neusiedl am See;107;61358;42059;85;259
Oberpullendorf;108;37556;24829;68;131
Oberwart;109;54682;34385;145;176
Klagenfurt Stadt;201;103297;59058;303;198
Villach Stadt;202;64125;35519;174;93
Hermagor;203;18069;10675;66;15
Klagenfurt Land;204;61114;35839;127;108
Sankt Veit an der Glan;205;53953;32894;167;111
Spittal an der Drau;206;75725;44392;276;73
Villach Land;207;65635;38406;205;93
Völkermarkt;208;41947;26487;121;56
Wolfsberg;209;52352;30235;202;68
Feldkirchen;210;29949;17301;83;36
Krems an der Donau(Stadt);301;24930;15697;75;100
Sankt Pölten(Stadt);302;56697;37579;146;209
Waidhofen an der Ybbs(Stadt);303;11187;8066;58;45
Wiener Neustadt(Stadt);304;47407;30854;219;127
Amstetten;305;117442;89418;309;381
Baden;306;148765;98574;362;513
Bruck an der Leitha;307;107297;73065;220;421
Gänserndorf;308;107504;70047;221;436
Gmünd;309;36152;22945;158;99
Hollabrunn;310;51879;32558;115;146
Horn;311;30875;19100;60;61
Korneuburg;312;92442;62448;145;404
Krems(Land);313;56840;38506;111;158
Lilienfeld;314;25491;17621;110;91
Melk;315;78779;59106;440;233
Mistelbach;316;76641;49590;107;236
Mödling;317;120412;80335;305;623
Neunkirchen;318;87048;57049;250;199
Sankt Pölten(Land);319;133497;94106;336;467
Scheibbs;320;41711;31289;98;125
Tulln;321;107723;70971;214;394
Waidhofen an der Thaya;322;25644;16961;80;57
Wiener Neustadt(Land);323;80020;53642;217;192
Zwettl;325;41757;29939;84;117
Linz(Stadt);401;208445;126017;473;560
Steyr(Stadt);402;37915;23146;77;148
Wels(Stadt);403;63542;39958;164;202
Braunau am Inn;404;108388;76804;269;182
Eferding;405;33715;23259;79;112
Freistadt;406;67638;48274;198;159
Gmunden;407;102765;70751;256;209
Grieskirchen;408;65929;47648;156;142
Kirchdorf an der Krems;409;57882;39242;163;134
Linz-Land;410;154320;100407;294;370
Perg;411;69905;50474;155;190
Ried im Innkreis;412;62535;44731;170;139
Rohrbach;413;57034;40625;165;120
Schärding;414;57750;39757;156;74
Steyr-Land;415;61494;43093;156;171
Urfahr-Umgebung;416;87466;62320;160;242
Vöcklabruck;417;139989;99674;340;290
Wels-Land;418;75514;54037;122;252
Salzburg(Stadt);501;155743;102870;335;282
Hallein;502;61262;45770;146;76
Salzburg-Umgebung;503;155982;117034;315;270
Sankt Johann im Pongau;504;81962;57351;184;97
Tamsweg;505;20327;13885;68;45
Zell am See;506;89017;56493;199;82
Graz(Stadt);601;293929;172183;599;654
Deutschlandsberg;603;61092;36213;182;79
Graz-Umgebung;606;161131;99091;437;346
Leibnitz;610;86399;53083;192;165
Leoben;611;59341;31508;195;120
Liezen;612;79739;46640;229;117
Murau;614;27343;15100;60;49
Voitsberg;616;51165;28246;190;67
Weiz;617;91844;56571;259;123
Murtal;620;71398;39088;294;90
Bruck-Mürzzuschlag;621;98394;51514;359;150
Hartberg-Fürstenfeld;622;91091;54877;307;120
Südoststeiermark;623;84024;50133;295;152
Innsbruck-Stadt;701;130599;85877;256;234
Imst;702;61843;42993;102;85
Innsbruck-Land;703;183827;125325;288;312
Kitzbühel;704;65482;41865;100;82
Kufstein;705;112301;75367;250;114
Landeck;706;44681;32153;93;53
Lienz;707;48854;33851;146;77
Reutte;708;33427;21596;29;48
Schwaz;709;85478;54047;219;108
Bludenz;801;64943;43236;96;54
Bregenz;802;136369;85862;241;129
Dornbirn;803;91344;59288;171;102
Feldkirch;804;110547;72524;179;113
Wien;900;1951354;1393525;4697;9106
