Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8310;24;46
Rust(Stadt);102;2021;1028;4;13
Eisenstadt-Umgebung;103;44488;23994;72;121
Güssing;104;25809;13541;100;68
Jennersdorf;105;17216;8551;43;55
Mattersburg;106;40731;21651;83;172
Neusiedl am See;107;61358;33861;87;215
Oberpullendorf;108;37556;20002;63;194
Oberwart;109;54682;27904;145;155
Klagenfurt Stadt;201;103297;48716;284;355
Villach Stadt;202;64125;30031;174;141
Hermagor;203;18069;9218;62;47
Klagenfurt Land;204;61114;30127;128;215
Sankt Veit an der Glan;205;53953;27423;166;175
Spittal an der Drau;206;75725;38762;268;215
Villach Land;207;65635;32810;197;220
Völkermarkt;208;41947;22672;121;244
Wolfsberg;209;52352;26359;182;153
Feldkirchen;210;29949;15033;83;79
Krems an der Donau(Stadt);301;24930;12665;74;86
Sankt Pölten(Stadt);302;56697;30339;142;247
Waidhofen an der Ybbs(Stadt);303;11187;6889;41;54
Wiener Neustadt(Stadt);304;47407;25863;192;146
Amstetten;305;117442;75762;308;522
Baden;306;148765;80035;329;486
Bruck an der Leitha;307;107297;58059;215;461
Gänserndorf;308;107504;55278;181;408
Gmünd;309;36152;18962;151;99
Hollabrunn;310;51879;26015;96;128
Horn;311;30875;15620;60;79
Korneuburg;312;92442;47947;145;341
Krems(Land);313;56840;31542;102;205
Lilienfeld;314;25491;14986;113;96
Melk;315;78779;49596;307;455
Mistelbach;316;76641;39003;102;270
Mödling;317;120412;62477;269;429
Neunkirchen;318;87048;47264;248;301
Sankt Pölten(Land);319;133497;75351;318;593
Scheibbs;320;41711;27051;94;209
Tulln;321;107723;55733;208;436
Waidhofen an der Thaya;322;25644;13828;71;100
Wiener Neustadt(Land);323;80020;44579;199;217
Zwettl;325;41757;25246;84;134
Linz(Stadt);401;208445;104425;445;649
Steyr(Stadt);402;37915;19059;69;95
Wels(Stadt);403;63542;34088;156;192
Braunau am Inn;404;108388;66156;255;383
Eferding;405;33715;19208;75;124
Freistadt;406;67638;41191;187;298
Gmunden;407;102765;59164;237;322
Grieskirchen;408;65929;39883;146;234
Kirchdorf an der Krems;409;57882;32883;150;180
Linz-Land;410;154320;83468;283;473
Perg;411;69905;42457;150;302
Ried im Innkreis;412;62535;37877;168;218
Rohrbach;413;57034;34450;158;167
Schärding;414;57750;33802;155;175
Steyr-Land;415;61494;35761;148;233
Urfahr-Umgebung;416;87466;51389;155;340
Vöcklabruck;417;139989;84522;333;373
Wels-Land;418;75514;45043;116;300
Salzburg(Stadt);501;155743;87469;298;407
Hallein;502;61262;39885;143;188
Salzburg-Umgebung;503;155982;100323;306;506
Sankt Johann im Pongau;504;81962;51054;188;204
Tamsweg;505;20327;12261;67;60
Zell am See;506;89017;49506;188;180
Graz(Stadt);601;293929;142978;546;1021
Deutschlandsberg;603;61092;31216;179;168
Graz-Umgebung;606;161131;81879;417;515
Leibnitz;610;86399;44429;185;275
Leoben;611;59341;26457;186;170
Liezen;612;79739;40199;221;195
Murau;614;27343;13125;60;61
Voitsberg;616;51165;24273;183;122
Weiz;617;91844;49211;254;240
Murtal;620;71398;33862;274;165
Bruck-Mürzzuschlag;621;98394;44104;354;213
Hartberg-Fürstenfeld;622;91091;46991;306;246
Südoststeiermark;623;84024;42900;292;230
Innsbruck-Stadt;701;130599;71742;236;414
Imst;702;61843;37266;88;168
Innsbruck-Land;703;183827;104873;270;634
Kitzbühel;704;65482;36066;97;173
Kufstein;705;112301;65710;239;369
Landeck;706;44681;28260;87;147
Lienz;707;48854;29356;141;169
Reutte;708;33427;18802;28;75
Schwaz;709;85478;47235;213;240
Bludenz;801;64943;38256;93;142
Bregenz;802;136369;76064;230;253
Dornbirn;803;91344;52207;166;201
Feldkirch;804;110547;63661;172;206
Wien;900;1951354;1126321;4233;7393
