Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9669;25;70
Rust(Stadt);102;2021;1199;5;15
Eisenstadt-Umgebung;103;44488;27517;74;242
Güssing;104;25809;15502;101;89
Jennersdorf;105;17216;9573;44;63
Mattersburg;106;40731;25022;86;173
Neusiedl am See;107;61358;38652;85;326
Oberpullendorf;108;37556;22814;68;191
Oberwart;109;54682;32149;144;284
Klagenfurt Stadt;201;103297;56482;298;247
Villach Stadt;202;64125;34355;174;132
Hermagor;203;18069;10320;63;44
Klagenfurt Land;204;61114;34418;127;141
Sankt Veit an der Glan;205;53953;31769;167;112
Spittal an der Drau;206;75725;42985;275;140
Villach Land;207;65635;37225;205;140
Völkermarkt;208;41947;25438;121;101
Wolfsberg;209;52352;29294;199;92
Feldkirchen;210;29949;16803;83;42
Krems an der Donau(Stadt);301;24930;14616;74;107
Sankt Pölten(Stadt);302;56697;35124;145;303
Waidhofen an der Ybbs(Stadt);303;11187;7698;40;43
Wiener Neustadt(Stadt);304;47407;29146;208;194
Amstetten;305;117442;84642;309;381
Baden;306;148765;91558;343;770
Bruck an der Leitha;307;107297;66787;218;589
Gänserndorf;308;107504;64289;199;629
Gmünd;309;36152;21466;157;59
Hollabrunn;310;51879;30148;105;304
Horn;311;30875;17984;60;101
Korneuburg;312;92442;56947;145;511
Krems(Land);313;56840;36221;105;245
Lilienfeld;314;25491;16809;110;92
Melk;315;78779;55963;346;284
Mistelbach;316;76641;45687;106;391
Mödling;317;120412;72949;288;732
Neunkirchen;318;87048;53817;250;361
Sankt Pölten(Land);319;133497;87717;336;724
Scheibbs;320;41711;29948;95;154
Tulln;321;107723;65417;213;660
Waidhofen an der Thaya;322;25644;15864;77;68
Wiener Neustadt(Land);323;80020;50682;210;359
Zwettl;325;41757;28268;84;141
Linz(Stadt);401;208445;118622;459;614
Steyr(Stadt);402;37915;21832;72;63
Wels(Stadt);403;63542;37891;159;191
Braunau am Inn;404;108388;73559;265;164
Eferding;405;33715;21953;79;97
Freistadt;406;67638;46052;191;185
Gmunden;407;102765;66864;248;319
Grieskirchen;408;65929;45182;150;182
Kirchdorf an der Krems;409;57882;37270;158;120
Linz-Land;410;154320;95112;289;519
Perg;411;69905;47838;152;174
Ried im Innkreis;412;62535;42538;170;88
Rohrbach;413;57034;38651;164;126
Schärding;414;57750;38247;155;115
Steyr-Land;415;61494;40882;154;149
Urfahr-Umgebung;416;87466;58978;158;242
Vöcklabruck;417;139989;94971;336;395
Wels-Land;418;75514;50976;118;292
Salzburg(Stadt);501;155743;97763;313;403
Hallein;502;61262;44223;143;169
Salzburg-Umgebung;503;155982;112244;312;432
Sankt Johann im Pongau;504;81962;55504;184;151
Tamsweg;505;20327;13486;68;43
Zell am See;506;89017;54427;194;131
Graz(Stadt);601;293929;162374;567;960
Deutschlandsberg;603;61092;34946;180;179
Graz-Umgebung;606;161131;93799;425;537
Leibnitz;610;86399;50463;191;211
Leoben;611;59341;30066;191;111
Liezen;612;79739;44547;226;118
Murau;614;27343;14751;59;38
Voitsberg;616;51165;27203;186;116
Weiz;617;91844;54683;256;244
Murtal;620;71398;37665;292;124
Bruck-Mürzzuschlag;621;98394;49272;355;192
Hartberg-Fürstenfeld;622;91091;52587;298;253
Südoststeiermark;623;84024;47998;294;262
Innsbruck-Stadt;701;130599;81307;247;439
Imst;702;61843;41338;94;139
Innsbruck-Land;703;183827;118884;277;458
Kitzbühel;704;65482;40112;97;115
Kufstein;705;112301;72881;243;176
Landeck;706;44681;30954;90;124
Lienz;707;48854;32894;146;88
Reutte;708;33427;20921;29;46
Schwaz;709;85478;51957;216;139
Bludenz;801;64943;42014;95;168
Bregenz;802;136369;83249;237;342
Dornbirn;803;91344;57383;168;307
Feldkirch;804;110547;70413;176;349
Wien;900;1951354;1275900;4439;11660
