Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1460;13;83
Rust(Stadt);102;2000;162;0;9
Eisenstadt-Umgebung;103;43861;4185;30;232
Güssing;104;25770;2847;63;119
Jennersdorf;105;17109;1910;29;55
Mattersburg;106;40316;4163;43;260
Neusiedl am See;107;60397;5519;49;273
Oberpullendorf;108;37453;3815;43;214
Oberwart;109;54209;5692;96;300
Klagenfurt Stadt;201;101765;12071;168;1130
Villach Stadt;202;63236;8306;85;857
Hermagor;203;18052;2867;33;196
Klagenfurt Land;204;60503;7650;72;798
Sankt Veit an der Glan;205;53880;6457;111;621
Spittal an der Drau;206;75628;11787;146;1316
Villach Land;207;64920;9312;107;970
Völkermarkt;208;41834;6444;69;797
Wolfsberg;209;52488;7794;99;1182
Feldkirchen;210;29783;3795;55;304
Krems an der Donau(Stadt);301;24837;2658;32;138
Sankt Pölten(Stadt);302;55878;6932;77;417
Waidhofen an der Ybbs(Stadt);303;11134;1968;23;98
Wiener Neustadt(Stadt);304;46456;6602;112;388
Amstetten;305;116592;20145;139;1164
Baden;306;147113;17211;174;1050
Bruck an der Leitha;307;105507;10468;101;511
Gänserndorf;308;105824;9462;78;374
Gmünd;309;36275;4619;53;365
Hollabrunn;310;51332;4368;58;349
Horn;311;30838;2762;28;159
Korneuburg;312;91777;7624;59;406
Krems(Land);313;56559;6262;44;336
Lilienfeld;314;25474;3853;51;234
Melk;315;78281;12860;119;651
Mistelbach;316;75655;6490;36;364
Mödling;317;119240;10722;139;601
Neunkirchen;318;86323;11919;113;873
Sankt Pölten(Land);319;132064;15847;166;937
Scheibbs;320;41567;7357;63;407
Tulln;321;105762;9258;102;530
Waidhofen an der Thaya;322;25531;3444;16;185
Wiener Neustadt(Land);323;79033;10175;112;577
Zwettl;325;41827;5995;41;539
Linz(Stadt);401;206537;26714;275;1750
Steyr(Stadt);402;37952;5311;35;283
Wels(Stadt);403;62654;10202;104;585
Braunau am Inn;404;106492;21982;150;1467
Eferding;405;33368;5282;47;319
Freistadt;406;66922;10972;108;841
Gmunden;407;102102;16536;134;1081
Grieskirchen;408;65137;10547;90;737
Kirchdorf an der Krems;409;57163;8616;97;611
Linz-Land;410;152391;21905;114;1532
Perg;411;69241;11610;90;682
Ried im Innkreis;412;61850;12322;112;780
Rohrbach;413;56623;9723;114;573
Schärding;414;57438;10872;84;679
Steyr-Land;415;60936;9355;91;637
Urfahr-Umgebung;416;86235;12912;91;838
Vöcklabruck;417;137993;25729;199;1620
Wels-Land;418;74574;11931;75;962
Salzburg(Stadt);501;155416;23965;180;1807
Hallein;502;60992;13006;82;1003
Salzburg-Umgebung;503;154624;28864;172;2240
Sankt Johann im Pongau;504;81392;15809;121;913
Tamsweg;505;20118;4206;47;143
Zell am See;506;88168;12308;118;847
Graz(Stadt);601;291134;29874;355;2108
Deutschlandsberg;603;60871;7009;121;547
Graz-Umgebung;606;157853;15944;278;1349
Leibnitz;610;85294;9911;120;684
Leoben;611;59151;6082;128;469
Liezen;612;79592;10496;137;806
Murau;614;27449;2926;34;176
Voitsberg;616;50947;5258;128;333
Weiz;617;90916;11420;168;798
Murtal;620;71356;8718;203;652
Bruck-Mürzzuschlag;621;98054;9750;265;791
Hartberg-Fürstenfeld;622;90619;11647;208;870
Südoststeiermark;623;83841;10222;197;561
Innsbruck-Stadt;701;131059;16612;123;1077
Imst;702;60922;9120;45;643
Innsbruck-Land;703;181698;23885;149;2000
Kitzbühel;704;64676;8082;50;622
Kufstein;705;111080;16843;155;1288
Landeck;706;44346;6276;52;400
Lienz;707;48814;9886;50;721
Reutte;708;33054;4689;9;402
Schwaz;709;84456;13470;133;1013
Bludenz;801;64368;8254;59;847
Bregenz;802;135310;18603;134;1642
Dornbirn;803;90502;13090;90;1234
Feldkirch;804;109057;14839;92;1286
Wien;900;1920949;220386;2660;8681
