Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"798,1",930,"3069,90",3577
Baden,Niederösterreich,"286,9",421,"1968,00",2888
Bludenz,Vorarlberg,"524,1",336,"3227,40",2069
Braunau am Inn,Oberösterreich,"611,1",645,"2468,90",2606
Bregenz,Vorarlberg,"534,1",721,"3395,10",4583
Bruck an der Leitha,Niederösterreich,"307,5",319,"1846,10",1915
Bruck-Mürzzuschlag,Steiermark,"485,3",479,"2241,20",2212
Deutschlandsberg,Steiermark,"287,50",175,"1605,10",977
Dornbirn,Vorarlberg,"620,6",558,"4297,50",3864
Eferding,Oberösterreich,"1139,30",378,"4720,00",1566
Eisenstadt,Burgenland,270,40,"2254,30",334
Eisenstadt-Umgebung,Burgenland,"286,8",124,"2000,60",865
Feldkirch,Vorarlberg,"626,1",677,"3445,80",3726
Feldkirchen,Kärnten,"672,2",201,"2190,50",655
Freistadt,Oberösterreich,"514,5",344,3664,2450
Gänserndorf,Niederösterreich,"169,9",178,1438,1507
Gmünd,Niederösterreich,"470,5",172,"2670,10",976
Gmunden,Oberösterreich,"464,4",473,"2810,70",2863
Graz,Steiermark,"345,3",#ERROR!,"2092,60",6091
Graz-Umgebung,Steiermark,"359,5",561,"1863,90",2909
Grieskirchen,Oberösterreich,"855,5",555,"4020,00",2608
Güssing,Burgenland,"342,4",88,"2470,90",635
Hallein,Salzburg,"739,8",450,"3888,30",2365
Hartberg-Fürstenfeld,Steiermark,"454,7",412,"2524,10",2287
Hermagor,Kärnten,"553,9",100,2360,426
Hollabrunn,Niederösterreich,"333,1",170,"1763,60",900
Horn,Niederösterreich,236,73,"1393,20",431
Imst,Tirol,"545,7",330,"3432,90",2076
Innsbruck-Land,Tirol,"618,4",#ERROR!,"3502,30",6320
Innsbruck-Stadt,Tirol,"403,1",532,"3826,10",5049
Jennersdorf,Burgenland,"274,90",47,"2485,80",425
Kirchdorf an der Krems,Oberösterreich,"551,9",315,"2468,90",1409
Kitzbühel,Tirol,"534,5",343,"2973,40",1908
Klagenfurt Land,Kärnten,"623,2",374,"2137,80",1283
Klagenfurt Stadt,Kärnten,"545,9",553,"2332,70",2363
Korneuburg,Niederösterreich,"220,30",201,"1917,70",1750
Krems (Land),Niederösterreich,"424,90",240,"2584,70",1460
Krems an der Donau,Niederösterreich,563,141,"2668,20",668
Kufstein,Tirol,"756,20",834,"4091,10",4512
Landeck,Tirol,"256,80",114,"4370,70",1940
Leibnitz,Steiermark,"366,90",311,"2344,40",1987
Leoben,Steiermark,"432,20",258,"2175,90",1299
