Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"108,1",126,"5995,50",6986
Baden,Niederösterreich,"120,6",177,"3580,90",5255
Bludenz,Vorarlberg,"162,2",104,"4957,30",3178
Braunau am Inn,Oberösterreich,"130,7",138,"4763,50",5028
Bregenz,Vorarlberg,"194,8",263,"5113,10",6902
Bruck an der Leitha,Niederösterreich,"83,9",87,"3102,10",3218
Bruck-Mürzzuschlag,Steiermark,"104,4",103,"4115,60",4062
Deutschlandsberg,Steiermark,"146,2",89,"3703,20",2254
Dornbirn,Vorarlberg,"185,7",167,"6268,40",5636
Eferding,Oberösterreich,"114,5",38,"6492,30",2154
Eisenstadt,Burgenland,"60,7",9,"3813,40",565
Eisenstadt-Umgebung,Burgenland,"64,8",28,"3184,80",1377
Feldkirch,Vorarlberg,"137,8",149,"5521,00",5970
Feldkirchen,Kärnten,"143,8",43,"5140,10",1537
Freistadt,Oberösterreich,"101,7",68,"5916,80",3956
Gänserndorf,Niederösterreich,147,154,"2727,60",2858
Gmünd,Niederösterreich,"125,8",46,"4590,60",1678
Gmunden,Oberösterreich,"142,4",145,"5248,40",5346
Graz,Steiermark,"85,5",249,"3424,90",9969
Graz-Umgebung,Steiermark,"92,3",144,"3431,20",5355
Grieskirchen,Oberösterreich,"109,4",71,"6302,90",4089
Güssing,Burgenland,"151,8",39,"4463,20",1147
Hallein,Salzburg,"198,9",121,"7580,90",4611
Hartberg-Fürstenfeld,Steiermark,"108,2",98,"4550,50",4123
Hermagor,Kärnten,"321,3",58,"6463,90",1167
Hollabrunn,Niederösterreich,"86,2",44,"2529,70",1291
Horn,Niederösterreich,"132,5",41,"2288,60",708
Imst,Tirol,"69,5",42,"5389,10",3259
Innsbruck-Land,Tirol,"77,6",140,"5354,90",9663
Innsbruck-Stadt,Tirol,"57,6",76,"5097,70",6727
Jennersdorf,Burgenland,"263,2",45,"4299,00",735
Kirchdorf an der Krems,Oberösterreich,"94,6",54,"4823,80",2753
Kitzbühel,Tirol,"109,1",70,"5007,20",3213
Klagenfurt Land,Kärnten,"193,3",116,"4532,30",2720
Klagenfurt Stadt,Kärnten,"87,9",89,"4182,60",4237
Korneuburg,Niederösterreich,"61,4",56,"2802,10",2557
Krems (Land),Niederösterreich,"145,2",82,"3882,30",2193
Krems an der Donau,Niederösterreich,"63,9",16,"3746,60",938
Kufstein,Tirol,"71,6",79,"6136,70",6768
Landeck,Tirol,"40,6",18,"6371,40",2828
Leibnitz,Steiermark,"97,9",83,"4083,50",3461
Leoben,Steiermark,62,37,"3747,10",2237
Lienz,Tirol,"326,2",159,"6221,00",3032
Liezen,Steiermark,"141,9",113,"4584,90",3652
Lilienfeld,Niederösterreich,"81,9",21,"4046,00",1038
Linz,Oberösterreich,60,124,"4504,50",9306
Linz-Land,Oberösterreich,68,103,"4561,60",6905
Mattersburg,Burgenland,"117,4",47,"3431,40",1374
Melk,Niederösterreich,"94,6",74,"4463,40",3490
Mistelbach,Niederösterreich,"60,8",46,"2376,20",1797
Mödling,Niederösterreich,"65,5",78,"3149,90",3752
Murau,Steiermark,"123,4",34,"4284,20",1180
Murtal,Steiermark,"140,9",101,"4486,90",3217
Neunkirchen,Niederösterreich,88,76,"3793,00",3275
Neusiedl am See,Burgenland,"96,7",58,"3220,50",1932
Oberpullendorf,Burgenland,"90,9",34,"4020,40",1503
Oberwart,Burgenland,"86,7",47,"3762,50",2039
Perg,Oberösterreich,116,80,"5680,90",3918
Reutte,Tirol,"94,4",31,"3532,50",1160
Ried im Innkreis,Oberösterreich,154,95,"6552,10",4042
Rohrbach,Oberösterreich,76,43,"7380,00",4173
Rust,Burgenland,"252,5",5,"3333,30",66
Salzburg,Salzburg,"201,3",312,"4921,30",7629
Salzburg-Umgebung,Salzburg,"165,5",254,"5413,30",8309
Sankt Johann im Pongau,Salzburg,"290,7",236,"7796,10",6330
Sankt Pölten,Niederösterreich,"46,8",26,"4292,60",2383
Sankt Pölten (Land),Niederösterreich,"62,2",82,"3545,90",4671
Sankt Veit an der Glan,Kärnten,"112,6",61,"5102,80",2765
Schärding,Oberösterreich,"92,3",53,"6870,40",3943
Scheibbs,Niederösterreich,198,82,"5744,40",2379
Schwaz,Tirol,"224,1",189,"8657,80",7301
Spittal an der Drau,Kärnten,"342,7",260,"3880,40",2944
Steyr,Oberösterreich,"23,6",9,"4375,10",1665
Steyr-Land,Oberösterreich,"64,2",39,"5347,80",3247
Südoststeiermark,Steiermark,"251,1",211,"4269,60",3588
Tamsweg,Salzburg,"528,4",107,"9224,20",1868
Tulln,Niederösterreich,"106,1",111,"3330,10",3483
Urfahr-Umgebung,Oberösterreich,"53,5",46,"5612,50",4827
Villach Land,Kärnten,"222,8",144,"4232,60",2735
Villach Stadt,Kärnten,"58,8",37,"3637,00",2287
Vöcklabruck,Oberösterreich,94,129,"5339,50",7331
Voitsberg,Steiermark,"99,9",51,"4172,90",2130
Völkermarkt,Kärnten,"124,2",52,"6072,30",2542
Waidhofen an der Thaya,Niederösterreich,"89,6",23,"3695,20",949
Waidhofen an der Ybbs,Niederösterreich,"178,2",20,"5444,70",611
Weiz,Steiermark,"88,2",80,"3418,50",3099
Wels,Oberösterreich,"161,7",101,"5444,20",3401
Wels-Land,Oberösterreich,"78,6",58,"4578,70",3378
Wien,Wien,"94,7",#ERROR!,"4192,60",80128
Wiener Neustadt,Niederösterreich,"126,6",58,"4137,70",1896
Wiener Neustadt (Land),Niederösterreich,"127,7",100,"3325,40",2604
Wolfsberg,Kärnten,"77,9",41,"4832,10",2542
Zell am See,Salzburg,"147,2",129,"5890,80",5162
Zwettl,Niederösterreich,181,76,"5042,00",2117
