Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"711,5",829,"3217,50",3749
Baden,Niederösterreich,"254,9",374,"2019,70",2964
Bludenz,Vorarlberg,"447,7",287,"3266,40",2094
Braunau am Inn,Oberösterreich,"565,60",597,"2582,60",2726
Bregenz,Vorarlberg,"449,7",607,"3449,20",4656
Bruck an der Leitha,Niederösterreich,"251,60",261,"1890,40",1961
Bruck-Mürzzuschlag,Steiermark,"471,1",465,"2314,20",2284
Deutschlandsberg,Steiermark,"279,30",170,"1647,90",1003
Dornbirn,Vorarlberg,"538,3",484,"4348,70",3910
Eferding,Oberösterreich,"1057,90",351,"4840,60",1606
Eisenstadt,Burgenland,"283,5",42,2308,342
Eisenstadt-Umgebung,Burgenland,"270,6",117,2065,893
Feldkirch,Vorarlberg,"508,6",550,"3503,10",3788
Feldkirchen,Kärnten,"591,9",177,"2267,40",678
Freistadt,Oberösterreich,"539,9",361,"3798,90",2540
Gänserndorf,Niederösterreich,"145,1",152,"1457,30",1527
Gmünd,Niederösterreich,383,140,"2757,60",1008
Gmunden,Oberösterreich,"397,6",405,"2886,30",2940
Graz,Steiermark,"325,3",947,"2165,80",6304
Graz-Umgebung,Steiermark,"353,7",552,"1925,40",3005
Grieskirchen,Oberösterreich,"884,8",574,4179,2711
Güssing,Burgenland,"315,2",81,"2568,20",660
Hallein,Salzburg,"600,1",365,"4001,70",2434
Hartberg-Fürstenfeld,Steiermark,"423,8",384,"2578,20",2336
Hermagor,Kärnten,"570,5",103,"2464,80",445
Hollabrunn,Niederösterreich,"250,8",128,"1810,60",924
Horn,Niederösterreich,"203,60",63,"1419,10",439
Imst,Tirol,"428,3",259,"3518,90",2128
Innsbruck-Land,Tirol,"561,4",#ERROR!,"3632,50",6555
Innsbruck-Stadt,Tirol,"366,8",484,"3940,60",5200
Jennersdorf,Burgenland,"286,6",49,"2602,80",445
Kirchdorf an der Krems,Oberösterreich,"513,40",293,"2588,00",1477
Kitzbühel,Tirol,"464,40",298,"3081,00",1977
Klagenfurt Land,Kärnten,565,339,"2216,10",1330
Klagenfurt Stadt,Kärnten,"501,50",508,"2414,60",2446
Korneuburg,Niederösterreich,"181,90",166,"1950,60",1780
Krems (Land),Niederösterreich,"348,80",197,"2618,30",1479
Krems an der Donau,Niederösterreich,"467,30",117,"2732,10",684
Kufstein,Tirol,"692,70",764,"4248,90",4686
Landeck,Tirol,"254,60",113,"4442,80",1972
Leibnitz,Steiermark,333,282,"2392,80",2028
Leoben,Steiermark,"425,50",254,"2279,70",1361
Lienz,Tirol,"724,30",353,"3079,70",1501
Liezen,Steiermark,"489,60",390,"2434,30",1939
Lilienfeld,Niederösterreich,"343,00",88,"2592,10",665
Linz,Oberösterreich,"460,30",951,"3079,00",6361
Linz-Land,Oberösterreich,"497,50",753,"3095,70",4686
Mattersburg,Burgenland,"344,60",138,"1992,90",798
Melk,Niederösterreich,521,407,"2509,20",1962
Mistelbach,Niederösterreich,"194,40",147,"1504,80",1138
Mödling,Niederösterreich,"196,40",234,"2021,60",2408
Murau,Steiermark,"526,40",145,"1829,90",504
Murtal,Steiermark,"458,90",329,"2041,90",1464
Neunkirchen,Niederösterreich,"239,70",207,"1965,40",1697
Neusiedl am See,Burgenland,"285,00",171,"1880,30",1128
Oberpullendorf,Burgenland,"422,60",158,"2715,10",1015
Oberwart,Burgenland,"402,30",218,"2699,70",1463
