Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Scheibbs,Niederöstereich,"639,9",265,"1.470,50",609
Schwaz,Tirol,"1125,40",949,"3.644,10",3.073
Spittal an der Drau,Kärnten,"150,3",114,"431,00",327
Steyr,Oberösterreich,"567,6",216,"1.797,40",684
Steyr-Land,Oberösterreich,"716,4",435,"1.936,90",1.176
Südoststeiermark,Steiermark,"565,2",475,"1.307,80",1.099
Tamsweg,Salzburg,"883,9",179,"1.782,60",361
Tulln,Niederöstereich,"396,8",415,"1.413,10",1.478
Urfahr-Umgebung,Oberösterreich,"948,8",816,"2.246,40",1.932
Villach Land,Kärnten,"332,7",215,"759,90",491
Villach Stadt,Kärnten,"473,9",298,"971,70",611
Vöcklabruck,Oberösterreich,673,924,"1.809,90",2.485
Voitsberg,Steiermark,"350,7",179,"1.259,70",643
Völkermarkt,Kärnten,418,175,"1.177,70",493
Waidhofen an der Thaya,Niederöstereich,"381,6",98,"1.721,00",442
Waidhofen an der Ybbs,Niederöstereich,"454,5",51,"1.203,00",135
Weiz,Steiermark,"356,3",323,"1.174,80",1.065
Wels,Oberösterreich,"576,3",360,"2.281,10",1.425
Wels-Land,Oberösterreich,"555,7",410,"1.604,80",1.184
Wien,Wien,"270,5",#ERROR!,"2.016,30",38.535
Wiener Neustadt (Land),Niederöstereich,"287,3",225,"1.132,70",887
Wiener Neustadt,Niederöstereich,"329,5",151,"1.763,30",808
Wolfsberg,Kärnten,"372,6",196,"891,50",469
Zell am See,Salzburg,"405,1",355,"1.493,80",1.309
Zwettl,Niederöstereich,"381,1",160,"1.431,40",601
