Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"97,8",114,"6266,70",7302
Baden,Niederösterreich,"140,4",206,"3912,80",5742
Bludenz,Vorarlberg,"90,5",58,"5200,70",3334
Braunau am Inn,Oberösterreich,"164,8",174,"5187,00",5475
Bregenz,Vorarlberg,"51,9",70,"5282,00",7130
Bruck an der Leitha,Niederösterreich,"99,3",103,"3340,20",3465
Bruck-Mürzzuschlag,Steiermark,"139,8",138,"4462,10",4404
Deutschlandsberg,Steiermark,"123,2",75,"4168,10",2537
Dornbirn,Vorarlberg,"90,1",81,"6589,80",5925
Eferding,Oberösterreich,"57,3",19,"6682,10",2217
Eisenstadt,Burgenland,"87,7",13,"3941,70",584
Eisenstadt-Umgebung,Burgenland,"92,5",40,"3376,80",1460
Feldkirch,Vorarlberg,"115,6",125,"5766,00",6235
Feldkirchen,Kärnten,"100,3",30,"5434,40",1625
Freistadt,Oberösterreich,"80,8",54,"6117,20",4090
Gänserndorf,Niederösterreich,"155,6",163,"3138,90",3289
Gmünd,Niederösterreich,"71,1",26,"4768,40",1743
Gmunden,Oberösterreich,"110,9",113,"5567,50",5671
Graz,Steiermark,"82,5",240,"3619,40",10535
Graz-Umgebung,Steiermark,"110,8",173,"3693,20",5764
Grieskirchen,Oberösterreich,"77,1",50,"6534,10",4239
Güssing,Burgenland,"147,9",38,"4887,30",1256
Hallein,Salzburg,"159,5",97,"8143,20",4953
Hartberg-Fürstenfeld,Steiermark,"243,9",221,"5033,90",4561
Hermagor,Kärnten,493,89,"7377,90",1332
Hollabrunn,Niederösterreich,"231,2",118,"2953,00",1507
Horn,Niederösterreich,"109,9",34,"2592,40",802
Imst,Tirol,"46,3",28,"5534,60",3347
Innsbruck-Land,Tirol,"41,6",75,"5521,10",9963
Innsbruck-Stadt,Tirol,"43,2",57,"5247,80",6925
Jennersdorf,Burgenland,"327,5",56,"5030,10",860
Kirchdorf an der Krems,Oberösterreich,"75,3",43,"4986,80",2846
Kitzbühel,Tirol,"96,6",62,"5286,10",3392
Klagenfurt Land,Kärnten,"128,3",77,"4892,20",2936
Klagenfurt Stadt,Kärnten,"105,6",107,"4431,40",4489
Korneuburg,Niederösterreich,"83,3",76,"2994,90",2733
Krems (Land),Niederösterreich,"90,3",51,"4208,00",2377
Krems an der Donau,Niederösterreich,"55,9",14,"3902,40",977
Kufstein,Tirol,"91,6",101,"6401,50",7060
Landeck,Tirol,"67,6",30,"6549,40",2907
Leibnitz,Steiermark,"62,5",53,"4321,80",3663
Leoben,Steiermark,"85,4",51,"3933,00",2348
Lienz,Tirol,"155,9",76,"6904,30",3365
Liezen,Steiermark,64,51,"4869,90",3879
Lilienfeld,Niederösterreich,"46,8",12,"4159,00",1067
Linz,Oberösterreich,45,93,"4627,40",9560
Linz-Land,Oberösterreich,"69,4",105,"4726,80",7155
Mattersburg,Burgenland,"62,4",25,"3606,20",1444
Melk,Niederösterreich,"80,6",63,"4647,60",3634
Mistelbach,Niederösterreich,201,152,"2825,80",2137
Mödling,Niederösterreich,"77,2",92,"3346,30",3986
Murau,Steiermark,"101,7",28,"4658,20",1283
Murtal,Steiermark,"64,2",46,"4680,70",3356
Neunkirchen,Niederösterreich,"129,7",112,"4073,30",3517
Neusiedl am See,Burgenland,95,57,"3482,20",2089
Oberpullendorf,Burgenland,"58,8",22,"4186,30",1565
Oberwart,Burgenland,"97,8",53,"3972,90",2153
Perg,Oberösterreich,"134,8",93,"5981,00",4125
Reutte,Tirol,"121,8",40,"3949,70",1297
Ried im Innkreis,Oberösterreich,"51,9",32,"6779,10",4182
Rohrbach,Oberösterreich,"125,6",71,"7627,60",4313
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"115,5",179,"5253,50",8144
Salzburg-Umgebung,Salzburg,"118,6",182,"5731,20",8797
Sankt Johann im Pongau,Salzburg,"247,6",201,"8414,40",6832
Sankt Pölten,Niederösterreich,"59,4",33,"4429,50",2459
Sankt Pölten (Land),Niederösterreich,"78,2",103,"3759,20",4952
Sankt Veit an der Glan,Kärnten,"79,4",43,"5289,20",2866
Schärding,Oberösterreich,"94,1",54,"7102,20",4076
Scheibbs,Niederösterreich,"130,4",54,"6036,60",2500
Schwaz,Tirol,"103,2",87,"9055,00",7636
Spittal an der Drau,Kärnten,"183,2",139,"4482,80",3401
Steyr,Oberösterreich,"36,8",14,"4459,20",1697
Steyr-Land,Oberösterreich,"31,3",19,"5443,30",3305
Südoststeiermark,Steiermark,"153,5",129,"4742,00",3985
Tamsweg,Salzburg,"192,6",39,"9856,30",1996
Tulln,Niederösterreich,"75,5",79,"3529,90",3692
Urfahr-Umgebung,Oberösterreich,"51,2",44,"5768,30",4961
Villach Land,Kärnten,"156,3",101,"4582,30",2961
Villach Stadt,Kärnten,"98,6",62,"3894,60",2449
Vöcklabruck,Oberösterreich,"72,8",100,"5566,80",7643
Voitsberg,Steiermark,"56,8",29,"4351,10",2221
Völkermarkt,Kärnten,"164,8",69,"6423,50",2689
Waidhofen an der Thaya,Niederösterreich,"159,6",41,"3975,50",1021
Waidhofen an der Ybbs,Niederösterreich,"44,6",5,"5542,70",622
Weiz,Steiermark,"166,6",151,"3799,10",3444
Wels,Oberösterreich,"150,5",94,"5783,60",3613
Wels-Land,Oberösterreich,"111,1",82,"4876,90",3598
Wien,Wien,"106,2",#ERROR!,"4446,70",84984
Wiener Neustadt,Niederösterreich,"294,6",135,"4785,80",2193
Wiener Neustadt (Land),Niederösterreich,"146,9",115,"3635,70",2847
Wolfsberg,Kärnten,"55,1",29,"5014,50",2638
Zell am See,Salzburg,"79,9",70,"6101,90",5347
Zwettl,Niederösterreich,"176,2",74,"5463,60",2294
