Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8037;23;117
Rust(Stadt);102;2021;985;4;19
Eisenstadt-Umgebung;103;44488;23123;72;339
Güssing;104;25809;13237;100;131
Jennersdorf;105;17216;8350;42;65
Mattersburg;106;40731;20720;82;283
Neusiedl am See;107;61358;32018;86;396
Oberpullendorf;108;37556;19112;63;247
Oberwart;109;54682;27036;146;239
Klagenfurt Stadt;201;103297;46632;279;509
Villach Stadt;202;64125;28770;172;239
Hermagor;203;18069;9007;62;72
Klagenfurt Land;204;61114;29029;126;240
Sankt Veit an der Glan;205;53953;26337;166;182
Spittal an der Drau;206;75725;37551;267;255
Villach Land;207;65635;31593;195;230
Völkermarkt;208;41947;21875;121;181
Wolfsberg;209;52352;25619;182;171
Feldkirchen;210;29949;14548;83;93
Krems an der Donau(Stadt);301;24930;12257;73;124
Sankt Pölten(Stadt);302;56697;29364;139;319
Waidhofen an der Ybbs(Stadt);303;11187;6656;40;43
Wiener Neustadt(Stadt);304;47407;24979;186;269
Amstetten;305;117442;73614;308;542
Baden;306;148765;77682;328;832
Bruck an der Leitha;307;107297;55721;216;826
Gänserndorf;308;107504;53337;176;646
Gmünd;309;36152;18542;152;128
Hollabrunn;310;51879;24984;95;334
Horn;311;30875;15296;60;127
Korneuburg;312;92442;46081;142;699
Krems(Land);313;56840;30797;100;257
Lilienfeld;314;25491;14595;113;102
Melk;315;78779;47450;298;362
Mistelbach;316;76641;37712;101;404
Mödling;317;120412;60138;271;867
Neunkirchen;318;87048;45783;248;490
Sankt Pölten(Land);319;133497;72457;310;732
Scheibbs;320;41711;26167;95;201
Tulln;321;107723;53530;207;714
Waidhofen an der Thaya;322;25644;13358;72;99
Wiener Neustadt(Land);323;80020;43299;198;465
Zwettl;325;41757;24639;84;191
Linz(Stadt);401;208445;101230;435;829
Steyr(Stadt);402;37915;18552;67;119
Wels(Stadt);403;63542;33127;155;166
Braunau am Inn;404;108388;64795;255;266
Eferding;405;33715;18676;73;149
Freistadt;406;67638;39800;185;224
Gmunden;407;102765;57773;234;356
Grieskirchen;408;65929;38846;146;244
Kirchdorf an der Krems;409;57882;31950;147;226
Linz-Land;410;154320;81389;281;549
Perg;411;69905;41233;152;222
Ried im Innkreis;412;62535;37120;167;170
Rohrbach;413;57034;33680;158;202
Schärding;414;57750;33132;155;193
Steyr-Land;415;61494;34718;147;230
Urfahr-Umgebung;416;87466;49869;155;329
Vöcklabruck;417;139989;82537;332;578
Wels-Land;418;75514;43882;116;277
Salzburg(Stadt);501;155743;85118;297;658
Hallein;502;61262;39025;142;264
Salzburg-Umgebung;503;155982;98144;301;564
Sankt Johann im Pongau;504;81962;50036;188;285
Tamsweg;505;20327;11888;67;78
Zell am See;506;89017;48554;188;272
Graz(Stadt);601;293929;137820;540;1441
Deutschlandsberg;603;61092;30531;178;191
Graz-Umgebung;606;161131;79666;418;658
Leibnitz;610;86399;43243;184;346
Leoben;611;59341;25723;186;217
Liezen;612;79739;39239;219;217
Murau;614;27343;12754;60;73
Voitsberg;616;51165;23821;179;161
Weiz;617;91844;48129;254;315
Murtal;620;71398;33139;273;171
Bruck-Mürzzuschlag;621;98394;42933;355;282
Hartberg-Fürstenfeld;622;91091;45906;306;292
Südoststeiermark;623;84024;42009;290;233
Innsbruck-Stadt;701;130599;69637;227;622
Imst;702;61843;36459;86;244
Innsbruck-Land;703;183827;102006;266;727
Kitzbühel;704;65482;35088;98;259
Kufstein;705;112301;63940;238;331
Landeck;706;44681;27591;86;140
Lienz;707;48854;28445;138;183
Reutte;708;33427;18301;28;154
Schwaz;709;85478;46032;210;276
Bludenz;801;64943;37672;93;143
Bregenz;802;136369;74781;230;281
Dornbirn;803;91344;51195;163;219
Feldkirch;804;110547;62479;171;299
Wien;900;1951354;1077213;4139;14184
