Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8132;24;91
Rust(Stadt);102;2021;994;4;9
Eisenstadt-Umgebung;103;44488;23339;72;218
Güssing;104;25809;13312;100;75
Jennersdorf;105;17216;8420;42;69
Mattersburg;106;40731;20938;83;218
Neusiedl am See;107;61358;32356;86;330
Oberpullendorf;108;37556;19281;63;161
Oberwart;109;54682;27247;146;211
Klagenfurt Stadt;201;103297;47131;281;496
Villach Stadt;202;64125;29249;172;480
Hermagor;203;18069;9063;62;58
Klagenfurt Land;204;61114;29292;127;268
Sankt Veit an der Glan;205;53953;26555;166;220
Spittal an der Drau;206;75725;37848;267;298
Villach Land;207;65635;31944;196;355
Völkermarkt;208;41947;22019;121;145
Wolfsberg;209;52352;25786;182;166
Feldkirchen;210;29949;14674;83;127
Krems an der Donau(Stadt);301;24930;12394;73;144
Sankt Pölten(Stadt);302;56697;29596;142;259
Waidhofen an der Ybbs(Stadt);303;11187;6681;40;29
Wiener Neustadt(Stadt);304;47407;25207;186;236
Amstetten;305;117442;74129;308;571
Baden;306;148765;78341;329;714
Bruck an der Leitha;307;107297;56329;216;674
Gänserndorf;308;107504;53836;177;570
Gmünd;309;36152;18656;152;121
Hollabrunn;310;51879;25221;95;282
Horn;311;30875;15361;60;75
Korneuburg;312;92442;46560;142;579
Krems(Land);313;56840;30988;101;209
Lilienfeld;314;25491;14677;113;95
Melk;315;78779;47828;299;405
Mistelbach;316;76641;38039;101;383
Mödling;317;120412;60776;271;698
Neunkirchen;318;87048;46168;248;457
Sankt Pölten(Land);319;133497;73080;311;665
Scheibbs;320;41711;26376;95;223
Tulln;321;107723;54097;207;641
Waidhofen an der Thaya;322;25644;13445;72;91
Wiener Neustadt(Land);323;80020;43683;199;421
Zwettl;325;41757;24761;84;131
Linz(Stadt);401;208445;101938;440;713
Steyr(Stadt);402;37915;18647;69;96
Wels(Stadt);403;63542;33351;156;223
Braunau am Inn;404;108388;65095;255;300
Eferding;405;33715;18774;73;97
Freistadt;406;67638;40024;186;223
Gmunden;407;102765;58077;236;299
Grieskirchen;408;65929;39042;146;198
Kirchdorf an der Krems;409;57882;32126;148;175
Linz-Land;410;154320;81856;281;461
Perg;411;69905;41441;152;210
Ried im Innkreis;412;62535;37330;167;208
Rohrbach;413;57034;33812;158;133
Schärding;414;57750;33268;155;135
Steyr-Land;415;61494;34917;147;200
Urfahr-Umgebung;416;87466;50125;155;256
Vöcklabruck;417;139989;83007;333;472
Wels-Land;418;75514;44128;116;246
Salzburg(Stadt);501;155743;85685;298;560
Hallein;502;61262;39220;143;195
Salzburg-Umgebung;503;155982;98656;301;518
Sankt Johann im Pongau;504;81962;50278;188;246
Tamsweg;505;20327;11988;67;100
Zell am See;506;89017;48796;188;258
Graz(Stadt);601;293929;139101;542;1299
Deutschlandsberg;603;61092;30689;178;158
Graz-Umgebung;606;161131;80186;418;515
Leibnitz;610;86399;43527;185;283
Leoben;611;59341;25906;187;184
Liezen;612;79739;39409;219;169
Murau;614;27343;12841;60;87
Voitsberg;616;51165;23925;180;103
Weiz;617;91844;48430;254;304
Murtal;620;71398;33279;273;142
Bruck-Mürzzuschlag;621;98394;43194;355;261
Hartberg-Fürstenfeld;622;91091;46163;306;257
Südoststeiermark;623;84024;42253;291;245
Innsbruck-Stadt;701;130599;70189;229;552
Imst;702;61843;36672;87;214
Innsbruck-Land;703;183827;102690;267;674
Kitzbühel;704;65482;35355;98;253
Kufstein;705;112301;64353;238;401
Landeck;706;44681;27748;86;168
Lienz;707;48854;28648;138;202
Reutte;708;33427;18408;28;104
Schwaz;709;85478;46275;211;242
Bludenz;801;64943;37787;94;114
Bregenz;802;136369;75056;229;276
Dornbirn;803;91344;51408;164;208
Feldkirch;804;110547;62732;172;253
Wien;900;1951354;1089541;4164;12575
