Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"73,8",86,"8438,90",9833
Baden,Niederösterreich,"37,5",55,"6652,80",9763
Bludenz,Vorarlberg,"101,4",65,"6397,10",4101
Braunau am Inn,Oberösterreich,"81,5",86,"8508,50",8981
Bregenz,Vorarlberg,"156,3",211,"7017,00",9472
Bruck an der Leitha,Niederösterreich,"50,1",52,"5777,20",5993
Bruck-Mürzzuschlag,Steiermark,"66,9",66,"6053,90",5975
Deutschlandsberg,Steiermark,"105,1",64,"6556,90",3991
Dornbirn,Vorarlberg,"151,3",136,"8295,90",7459
Eferding,Oberösterreich,"66,3",22,"8309,70",2757
Eisenstadt,Burgenland,"60,7",9,"6634,70",983
Eisenstadt-Umgebung,Burgenland,"46,3",20,"5391,30",2331
Feldkirch,Vorarlberg,"128,5",139,"7471,40",8079
Feldkirchen,Kärnten,117,35,"7939,30",2374
Freistadt,Oberösterreich,"77,8",52,"8139,30",5442
Gänserndorf,Niederösterreich,"59,2",62,"5478,00",5740
Gmünd,Niederösterreich,"43,8",16,"7323,60",2677
Gmunden,Oberösterreich,"76,6",78,"7563,40",7704
Graz,Steiermark,"98,9",288,"5460,20",15893
Graz-Umgebung,Steiermark,"112,8",176,"5513,60",8605
Grieskirchen,Oberösterreich,"47,8",31,"7958,40",5163
Güssing,Burgenland,"38,9",10,"7058,60",1814
Hallein,Salzburg,"133,2",81,"10862,50",6607
Hartberg-Fürstenfeld,Steiermark,"78,4",71,"7957,50",7210
Hermagor,Kärnten,"33,2",6,"10374,40",1873
Hollabrunn,Niederösterreich,"58,8",30,"5047,70",2576
Horn,Niederösterreich,"67,9",21,"4884,30",1511
Imst,Tirol,"289,4",175,"8398,70",5079
Innsbruck-Land,Tirol,"84,2",152,"7445,70",13436
Innsbruck-Stadt,Tirol,100,132,"7182,40",9478
Jennersdorf,Burgenland,"11,7",2,"7562,70",1293
Kirchdorf an der Krems,Oberösterreich,"131,4",75,"7294,40",4163
Kitzbühel,Tirol,"63,9",41,"6860,10",4402
Klagenfurt Land,Kärnten,"68,3",41,"6901,70",4142
Klagenfurt Stadt,Kärnten,"63,2",64,"6064,20",6143
Korneuburg,Niederösterreich,"49,3",45,"4690,20",4280
Krems (Land),Niederösterreich,"99,1",56,"5778,30",3264
Krems an der Donau,Niederösterreich,"35,9",9,"5448,20",1364
Kufstein,Tirol,"65,3",72,"8450,70",9320
Landeck,Tirol,"137,4",61,"8128,70",3608
Leibnitz,Steiermark,"80,2",68,"6866,80",5820
Leoben,Steiermark,"65,3",39,"5554,40",3316
Lienz,Tirol,"86,2",42,"10773,90",5251
Liezen,Steiermark,"72,8",58,"6770,70",5393
Lilienfeld,Niederösterreich,"116,9",30,"6341,80",1627
Linz,Oberösterreich,91,188,"6501,60",13432
Linz-Land,Oberösterreich,"94,5",143,"6627,40",10032
Mattersburg,Burgenland,"42,5",17,"5606,60",2245
Melk,Niederösterreich,"48,6",38,"7271,90",5686
Mistelbach,Niederösterreich,"27,8",21,"4899,20",3705
Mödling,Niederösterreich,42,50,"5317,60",6334
Murau,Steiermark,"177,9",49,"7094,40",1954
Murtal,Steiermark,"175,7",126,"6897,00",4945
Neunkirchen,Niederösterreich,"39,4",34,"6828,60",5896
Neusiedl am See,Burgenland,"53,3",32,"5377,60",3226
Oberpullendorf,Burgenland,16,6,"5922,30",2214
Oberwart,Burgenland,"35,1",19,"6648,60",3603
Perg,Oberösterreich,71,49,"8343,00",5754
Reutte,Tirol,"115,7",38,"6078,30",1996
Ried im Innkreis,Oberösterreich,"58,4",36,"9450,50",5830
Rohrbach,Oberösterreich,"26,5",15,"8992,80",5085
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"56,8",88,"7464,20",11571
Salzburg-Umgebung,Salzburg,41,63,"8010,80",12296
Sankt Johann im Pongau,Salzburg,"82,5",67,"11711,50",9509
Sankt Pölten,Niederösterreich,"131,5",73,"6807,30",3779
Sankt Pölten (Land),Niederösterreich,"95,7",126,"5848,40",7704
Sankt Veit an der Glan,Kärnten,"46,1",25,"7191,90",3897
Schärding,Oberösterreich,"55,8",32,"9257,50",5313
Scheibbs,Niederösterreich,41,17,"9025,90",3738
Schwaz,Tirol,"26,1",22,"10664,20",8993
Spittal an der Drau,Kärnten,"117,3",89,"7548,60",5727
Steyr,Oberösterreich,"84,1",32,"6222,40",2368
Steyr-Land,Oberösterreich,"92,2",56,"6907,50",4194
Südoststeiermark,Steiermark,"73,8",62,"7056,50",5930
Tamsweg,Salzburg,"64,2",13,"12201,90",2471
Tulln,Niederösterreich,"30,6",32,"5081,60",5315
Urfahr-Umgebung,Oberösterreich,"31,4",27,"6998,40",6019
Villach Land,Kärnten,"103,7",67,"6832,50",4415
Villach Stadt,Kärnten,"147,9",93,"6146,40",3865
Vöcklabruck,Oberösterreich,"86,7",119,"8292,20",11385
Voitsberg,Steiermark,94,48,"6547,30",3342
Völkermarkt,Kärnten,"114,7",48,"8728,70",3654
Waidhofen an der Thaya,Niederösterreich,"15,6",4,"6518,20",1674
Waidhofen an der Ybbs,Niederösterreich,"44,6",5,"7948,70",892
Weiz,Steiermark,"122,4",111,"6671,50",6048
Wels,Oberösterreich,"129,7",81,"8765,80",5476
Wels-Land,Oberösterreich,"88,1",65,"7522,70",5550
Wien,Wien,"72,5",#ERROR!,"7079,10",135296
Wiener Neustadt,Niederösterreich,"82,9",38,"8425,90",3861
Wiener Neustadt (Land),Niederösterreich,"61,3",48,"6631,60",5193
Wolfsberg,Kärnten,"34,2",18,"6501,00",3420
Zell am See,Salzburg,"54,8",48,"8240,50",7221
Zwettl,Niederösterreich,"40,5",17,"7859,60",3300
