Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"132,2",154,"8326,50",9702
Baden,Niederösterreich,"80,4",118,"6590,80",9672
Bludenz,Vorarlberg,"124,8",80,"6266,10",4017
Braunau am Inn,Oberösterreich,"188,5",199,"8356,90",8821
Bregenz,Vorarlberg,"263,7",356,"6780,70",9153
Bruck an der Leitha,Niederösterreich,"86,8",90,"5713,60",5927
Bruck-Mürzzuschlag,Steiermark,"88,1",87,"5961,70",5884
Deutschlandsberg,Steiermark,"220,2",134,"6312,10",3842
Dornbirn,Vorarlberg,"224,7",202,"8049,00",7237
Eferding,Oberösterreich,"105,5",35,"8213,30",2725
Eisenstadt,Burgenland,"60,7",9,"6310,70",935
Eisenstadt-Umgebung,Burgenland,"87,9",38,"5361,30",2318
Feldkirch,Vorarlberg,"236,7",256,"7259,60",7850
Feldkirchen,Kärnten,194,58,"7728,60",2311
Freistadt,Oberösterreich,"145,1",97,"7998,70",5348
Gänserndorf,Niederösterreich,"89,7",94,"5388,30",5646
Gmünd,Niederösterreich,"79,3",29,"7255,20",2652
Gmunden,Oberösterreich,"97,2",99,"7451,50",7590
Graz,Steiermark,"148,1",431,"5313,10",15465
Graz-Umgebung,Steiermark,"112,1",175,"5336,70",8329
Grieskirchen,Oberösterreich,"149,5",97,"7864,40",5102
Güssing,Burgenland,"120,6",31,"7078,10",1819
Hallein,Salzburg,"289,4",176,"10627,40",6464
Hartberg-Fürstenfeld,Steiermark,213,193,"7810,70",7077
Hermagor,Kärnten,"22,2",4,"10313,50",1862
Hollabrunn,Niederösterreich,"74,5",38,"4961,50",2532
Horn,Niederösterreich,"129,3",40,"4780,80",1479
Imst,Tirol,"309,2",187,"7973,70",4822
Innsbruck-Land,Tirol,"171,2",309,"7313,30",13197
Innsbruck-Stadt,Tirol,"198,5",262,"7041,50",9292
Jennersdorf,Burgenland,"128,7",22,"7533,50",1288
Kirchdorf an der Krems,Oberösterreich,"117,4",67,"7106,90",4056
Kitzbühel,Tirol,"95,1",61,"6785,30",4354
Klagenfurt Land,Kärnten,"146,6",88,"6791,70",4076
Klagenfurt Stadt,Kärnten,"130,3",132,"5993,10",6071
Korneuburg,Niederösterreich,"63,6",58,"4611,30",4208
Krems (Land),Niederösterreich,"120,4",68,"5652,60",3193
Krems an der Donau,Niederösterreich,"99,9",25,"5364,30",1343
Kufstein,Tirol,"185,9",205,"8403,50",9268
Landeck,Tirol,"101,4",45,"7943,90",3526
Leibnitz,Steiermark,"165,2",140,"6712,20",5689
Leoben,Steiermark,67,40,"5453,90",3256
Lienz,Tirol,"258,5",126,"10630,30",5181
Liezen,Steiermark,"109,2",87,"6665,20",5309
Lilienfeld,Niederösterreich,"187,1",48,"6104,10",1566
Linz,Oberösterreich,"171,3",354,"6339,50",13097
Linz-Land,Oberösterreich,"141,4",214,"6457,60",9775
Mattersburg,Burgenland,"69,9",28,"5584,10",2236
Melk,Niederösterreich,"117,7",92,"7200,30",5630
Mistelbach,Niederösterreich,"66,1",50,"4837,00",3658
Mödling,Niederösterreich,"57,1",68,"5257,10",6262
Murau,Steiermark,"250,5",69,"6840,20",1884
Murtal,Steiermark,"255,2",183,"6608,30",4738
Neunkirchen,Niederösterreich,"91,5",79,"6764,90",5841
Neusiedl am See,Burgenland,"66,7",40,"5369,20",3221
Oberpullendorf,Burgenland,"45,5",17,"5959,80",2228
Oberwart,Burgenland,"110,7",60,"6665,20",3612
Perg,Oberösterreich,"108,7",75,"8216,90",5667
Reutte,Tirol,"249,7",82,"5929,10",1947
Ried im Innkreis,Oberösterreich,"160,5",99,"9356,50",5772
Rohrbach,Oberösterreich,76,43,"8934,50",5052
Rust,Burgenland,"50,5",1,"3737,40",74
Salzburg,Salzburg,"128,4",199,"7360,90",11411
Salzburg-Umgebung,Salzburg,"120,5",185,"7949,60",12202
Sankt Johann im Pongau,Salzburg,"144,1",117,"11578,40",9401
Sankt Pölten,Niederösterreich,"171,1",95,"6610,90",3670
Sankt Pölten (Land),Niederösterreich,"110,1",145,"5710,20",7522
Sankt Veit an der Glan,Kärnten,"112,6",61,"7099,60",3847
Schärding,Oberösterreich,"118,5",68,"9149,50",5251
Scheibbs,Niederösterreich,"142,5",59,"8955,90",3709
Schwaz,Tirol,"36,8",31,"10632,20",8966
Spittal an der Drau,Kärnten,"253,1",192,"7347,00",5574
Steyr,Oberösterreich,"197,1",75,"6096,30",2320
Steyr-Land,Oberösterreich,"118,6",72,"6783,90",4119
Südoststeiermark,Steiermark,"166,6",140,"6907,80",5805
Tamsweg,Salzburg,"128,4",26,"12103,10",2451
Tulln,Niederösterreich,"66,9",70,"5029,00",5260
Urfahr-Umgebung,Oberösterreich,"65,1",56,"6943,80",5972
Villach Land,Kärnten,"105,2",68,"6688,50",4322
Villach Stadt,Kärnten,"203,6",128,"5942,90",3737
Vöcklabruck,Oberösterreich,"201,8",277,"8148,80",11188
Voitsberg,Steiermark,"219,4",112,"6367,10",3250
Völkermarkt,Kärnten,"176,8",74,"8556,70",3582
Waidhofen an der Thaya,Niederösterreich,"38,9",10,"6502,60",1670
Waidhofen an der Ybbs,Niederösterreich,"80,2",9,"7815,00",877
Weiz,Steiermark,"228,3",207,"6414,50",5815
Wels,Oberösterreich,"228,9",143,"8557,70",5346
Wels-Land,Oberösterreich,"199,2",147,"7368,10",5436
Wien,Wien,"139,5",#ERROR!,"6955,90",132940
Wiener Neustadt,Niederösterreich,"76,4",35,"8301,50",3804
Wiener Neustadt (Land),Niederösterreich,"61,3",48,"6552,40",5131
Wolfsberg,Kärnten,"60,8",32,"6440,20",3388
Zell am See,Salzburg,"99,3",87,"8166,30",7156
Zwettl,Niederösterreich,"57,2",24,"7766,70",3261
