Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"492,6",574,"1.277,00",1.488
Baden,Niederöstereich,"324,4",476,"1.190,50",1.747
Bludenz,Vorarlberg,"516,3",331,"1.754,90",1.125
Braunau am Inn,Oberösterreich,"402,6",425,"1.083,80",1.144
Bregenz,Vorarlberg,"639,3",863,"1.723,10",2.326
Bruck an der Leitha,Niederöstereich,"251,6",261,"1.133,70",1.176
Bruck-Mürzzuschlag,Steiermark,"406,3",401,"904,80",893
Deutschlandsberg,Steiermark,"340,1",207,"780,40",475
Dornbirn,Vorarlberg,"904,2",813,"2.311,10",2.078
Eferding,Oberösterreich,859,285,"2.094,80",695
Eisenstadt,Burgenland,"674,9",100,"1.235,20",183
Eisenstadt-Umgebung,Burgenland,"351,6",152,"1.087,10",470
Feldkirch,Vorarlberg,"577,1",624,1.779,1.924
Feldkirchen,Kärnten,"317,7",95,"678,90",203
Freistadt,Oberösterreich,700,468,"1.729,00",1.156
Gänserndorf,Niederöstereich,"165,1",173,"951,50",997
Gmünd,Niederöstereich,"522,5",191,"1.436,30",525
Gmunden,Oberösterreich,"606,7",618,"1.541,30",1.570
Graz,Steiermark,"337,7",983,"1.144,70",3.332
Graz-Umgebung,Steiermark,"286,4",447,"923,90",1.442
Grieskirchen,Oberösterreich,"707,5",459,"1.883,60",1.222
Güssing,Burgenland,"412,5",106,"1.089,50",280
Hallein,Salzburg,559,340,"2.265,60",1.378
Hartberg-Fürstenfeld,Steiermark,"385,2",349,"1.172,10",1.062
Hermagor,Kärnten,"537,3",97,"1.069,00",193
Hollabrunn,Niederöstereich,"391,9",200,"825,00",421
Horn,Niederöstereich,"210,1",65,"769,30",238
Imst,Tirol,"438,2",265,"1.833,80",1.109
Innsbruck-Land,Tirol,"514,8",929,"1.869,70",3.374
Innsbruck-Stadt,Tirol,"478,9",632,2.526,3.333
Jennersdorf,Burgenland,"421,1",72,"965,10",165
Kirchdorf an der Krems,Oberösterreich,"408,3",233,"932,20",532
Kitzbühel,Tirol,"500,2",321,"1.539,70",988
Klagenfurt Land,Kärnten,"353,3",212,"716,50",430
Klagenfurt Stadt,Kärnten,"354,4",359,"938,80",951
Korneuburg,Niederöstereich,297,271,"1.261,30",1.151
Krems (Land),Niederöstereich,"435,5",246,"1.455,20",822
Krems an der Donau,Niederöstereich,"395,4",99,"1.330,10",333
Kufstein,Tirol,"558,5",616,"2.056,50",2.268
Landeck,Tirol,"290,6",129,"3.447,00",1.530
Leibnitz,Steiermark,"428,3",363,"1.151,50",976
Leoben,Steiermark,"356,8",213,"1.020,10",609
Lienz,Tirol,"346,8",169,"1.021,80",498
Liezen,Steiermark,452,360,"1.145,00",912
Lilienfeld,Niederöstereich,"413,2",106,"1.426,60",366
Linz,Oberösterreich,"422,6",873,"1.602,70",3.311
Linz-Land,Oberösterreich,"437,3",662,"1.501,60",2.273
Mattersburg,Burgenland,"307,2",123,"1.013,90",406
Melk,Niederöstereich,"290,3",227,"1.055,10",825
Mistelbach,Niederöstereich,"144,1",109,832,629
Mödling,Niederöstereich,361,430,1.323,1.576
Murau,Steiermark,"261,4",72,"501,00",138
Murtal,Steiermark,"288,7",207,"786,60",564
Neunkirchen,Niederöstereich,"310,4",268,"1.181,30",1.020
Neusiedl am See,Burgenland,265,159,"1.061,80",637
Oberpullendorf,Burgenland,"409,3",153,"1.168,90",437
Oberwart,Burgenland,"518,5",281,"1.537,10",833
Perg,Oberösterreich,"532,1",367,"1.596,40",1.101
Reutte,Tirol,"310,6",102,"953,20",313
Ried im Innkreis,Oberösterreich,"847,8",523,"2.164,00",1.335
Rohrbach,Oberösterreich,"850,6",481,2.152,1.217
Rust,Burgenland,"454,5",9,"858,60",17
Salzburg,Salzburg,"381,2",591,"1.190,20",1.845
Salzburg-Umgebung,Salzburg,516,792,"1.515,40",2.326
Sankt Johann im Pongau,Salzburg,723,587,"2.432,40",1.975
Sankt Pölten,Niederöstereich,"394,5",219,"1.403,20",779
Sankt Pölten (Land),Niederöstereich,"300,6",396,"1.148,60",1.513
Sankt Veit an der Glan,Kärnten,347,188,"836,00",453
Schärding,Oberösterreich,798,458,"2.009,00",1.153
Scheibbs,Niederöstereich,495,205,"1.120,40",464
Schwaz,Tirol,"901,2",760,"3.064,20",2.584
Spittal an der Drau,Kärnten,"109,4",83,"333,50",253
Steyr,Oberösterreich,"578,1",220,"1.547,70",589
Steyr-Land,Oberösterreich,639,388,"1.597,60",970
Südoststeiermark,Steiermark,"548,6",461,"1.019,80",857
Tamsweg,Salzburg,"523,4",106,"1.298,70",263
Tulln,Niederöstereich,"365,2",382,"1.247,70",1.305
Urfahr-Umgebung,Oberösterreich,"734,8",632,"1.731,30",1.489
Villach Land,Kärnten,"281,7",182,"639,10",413
Villach Stadt,Kärnten,"287,8",181,"696,50",438
Vöcklabruck,Oberösterreich,"492,4",676,"1.451,60",1.993
Voitsberg,Steiermark,"354,6",181,"1.103,00",563
Völkermarkt,Kärnten,"377,4",158,"972,20",407
Waidhofen an der Thaya,Niederöstereich,"369,9",95,"1.549,70",398
Waidhofen an der Ybbs,Niederöstereich,"320,8",36,"944,60",106
Weiz,Steiermark,"350,8",318,"990,60",898
Wels,Oberösterreich,501,313,"1.985,00",1.240
Wels-Land,Oberösterreich,"405,3",299,"1.285,00",948
Wien,Wien,"297,1",#ERROR!,"1.891,00",36.140
Wiener Neustadt,Niederöstereich,"421,2",193,"1.630,20",747
Wiener Neustadt (Land),Niederöstereich,"242,6",190,"983,30",770
Wolfsberg,Kärnten,"321,3",169,"709,00",373
Zell am See,Salzburg,"308,1",270,"1.274,70",1.117
Zwettl,Niederöstereich,"321,5",135,"1.236,10",519
