Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"184,5",215,"5775,00",6729
Baden,Niederösterreich,"166,9",245,"3350,60",4917
Bludenz,Vorarlberg,"98,3",63,"4662,50",2989
Braunau am Inn,Oberösterreich,"202,7",214,"4539,00",4791
Bregenz,Vorarlberg,"93,3",126,"4810,10",6493
Bruck an der Leitha,Niederösterreich,"92,5",96,"2938,30",3048
Bruck-Mürzzuschlag,Steiermark,"122,6",121,"3957,60",3906
Deutschlandsberg,Steiermark,"146,2",89,"3446,90",2098
Dornbirn,Vorarlberg,"105,7",95,"5959,20",5358
Eferding,Oberösterreich,"123,6",41,"6317,40",2096
Eisenstadt,Burgenland,108,16,"3712,20",550
Eisenstadt-Umgebung,Burgenland,"67,1",29,"3057,60",1322
Feldkirch,Vorarlberg,"128,5",139,"5228,70",5654
Feldkirchen,Kärnten,"210,7",63,"4849,20",1450
Freistadt,Oberösterreich,"125,6",84,"5696,90",3809
Gänserndorf,Niederösterreich,"120,2",126,"2483,30",2602
Gmünd,Niederösterreich,"155,9",57,"4369,00",1597
Gmunden,Oberösterreich,"191,4",195,"4971,60",5064
Graz,Steiermark,"92,1",268,"3292,30",9583
Graz-Umgebung,Steiermark,"92,3",144,"3285,10",5127
Grieskirchen,Oberösterreich,"146,4",95,"6117,90",3969
Güssing,Burgenland,"252,9",65,"4175,30",1073
Hallein,Salzburg,"327,2",199,"7161,60",4356
Hartberg-Fürstenfeld,Steiermark,"120,3",109,"4370,60",3960
Hermagor,Kärnten,"282,5",51,"5871,30",1060
Hollabrunn,Niederösterreich,"52,9",27,"2404,30",1227
Horn,Niederösterreich,"67,9",21,"2097,90",649
Imst,Tirol,"104,2",63,"5278,30",3192
Innsbruck-Land,Tirol,"79,8",144,"5229,10",9436
Innsbruck-Stadt,Tirol,"73,5",97,"4987,80",6582
Jennersdorf,Burgenland,"93,6",16,"3948,10",675
Kirchdorf an der Krems,Oberösterreich,"147,2",84,"4636,30",2646
Kitzbühel,Tirol,"135,6",87,"4704,80",3019
Klagenfurt Land,Kärnten,"233,3",140,"4262,30",2558
Klagenfurt Stadt,Kärnten,"143,1",145,"4065,20",4118
Korneuburg,Niederösterreich,"78,9",72,"2670,60",2437
Krems (Land),Niederösterreich,131,74,"3661,00",2068
Krems an der Donau,Niederösterreich,"79,9",20,"3626,80",908
Kufstein,Tirol,"75,3",83,"6005,20",6623
Landeck,Tirol,"144,2",64,"6267,70",2782
Leibnitz,Steiermark,"159,3",135,"3904,10",3309
Leoben,Steiermark,"97,2",58,"3648,20",2178
Lienz,Tirol,"209,3",102,"5769,60",2812
Liezen,Steiermark,"267,4",213,"4263,50",3396
Lilienfeld,Niederösterreich,78,20,"3882,30",996
Linz,Oberösterreich,106,219,"4379,10",9047
Linz-Land,Oberösterreich,"109,7",166,"4430,20",6706
Mattersburg,Burgenland,"67,4",27,"3149,20",1261
Melk,Niederösterreich,"125,3",98,"4281,80",3348
Mistelbach,Niederösterreich,"104,5",79,"2250,60",1702
Mödling,Niederösterreich,"103,3",123,"3032,40",3612
Murau,Steiermark,"232,4",64,"4088,20",1126
Murtal,Steiermark,"161,8",116,"4228,80",3032
Neunkirchen,Niederösterreich,154,133,"3592,60",3102
Neusiedl am See,Burgenland,"153,4",92,"3028,80",1817
Oberpullendorf,Burgenland,"85,6",32,"3857,30",1442
Oberwart,Burgenland,"66,4",36,"3622,30",1963
Perg,Oberösterreich,"139,2",96,"5506,90",3798
Reutte,Tirol,"246,7",81,"3346,70",1099
Ried im Innkreis,Oberösterreich,"165,3",102,"6276,50",3872
Rohrbach,Oberösterreich,"159,2",90,"7220,80",4083
Rust,Burgenland,"50,5",1,"3080,80",61
Salzburg,Salzburg,"214,2",332,"4582,60",7104
Salzburg-Umgebung,Salzburg,"196,1",301,"5144,90",7897
Sankt Johann im Pongau,Salzburg,"346,1",281,"7320,70",5944
