Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10607;25;18
Rust(Stadt);102;2021;1316;5;2
Eisenstadt-Umgebung;103;44488;29959;77;62
Güssing;104;25809;16873;101;28
Jennersdorf;105;17216;10071;44;6
Mattersburg;106;40731;26840;88;39
Neusiedl am See;107;61358;42386;85;132
Oberpullendorf;108;37556;24987;68;63
Oberwart;109;54682;34572;145;61
Klagenfurt Stadt;201;103297;59250;303;79
Villach Stadt;202;64125;35626;174;38
Hermagor;203;18069;10692;66;7
Klagenfurt Land;204;61114;35938;127;41
Sankt Veit an der Glan;205;53953;32989;167;39
Spittal an der Drau;206;75725;44491;276;46
Villach Land;207;65635;38515;205;39
Völkermarkt;208;41947;26574;121;37
Wolfsberg;209;52352;30322;203;39
Feldkirchen;210;29949;17337;83;17
Krems an der Donau(Stadt);301;24930;15793;75;33
Sankt Pölten(Stadt);302;56697;37799;146;62
Waidhofen an der Ybbs(Stadt);303;11187;8108;59;12
Wiener Neustadt(Stadt);304;47407;30987;221;53
Amstetten;305;117442;89864;309;186
Baden;306;148765;99202;363;239
Bruck an der Leitha;307;107297;73571;220;172
Gänserndorf;308;107504;70484;222;181
Gmünd;309;36152;23031;158;41
Hollabrunn;310;51879;32728;116;61
Horn;311;30875;19162;60;22
Korneuburg;312;92442;62915;145;193
Krems(Land);313;56840;38689;114;70
Lilienfeld;314;25491;17707;110;25
Melk;315;78779;59367;448;97
Mistelbach;316;76641;49859;107;110
Mödling;317;120412;80992;307;261
Neunkirchen;318;87048;57327;250;121
Sankt Pölten(Land);319;133497;94672;336;183
Scheibbs;320;41711;31447;98;65
Tulln;321;107723;71452;214;179
Waidhofen an der Thaya;322;25644;17024;80;25
Wiener Neustadt(Land);323;80020;53882;217;99
Zwettl;325;41757;30094;84;44
Linz(Stadt);401;208445;126626;474;210
Steyr(Stadt);402;37915;23270;80;49
Wels(Stadt);403;63542;40169;165;86
Braunau am Inn;404;108388;77008;269;73
Eferding;405;33715;23330;80;31
Freistadt;406;67638;48410;200;60
Gmunden;407;102765;70940;256;70
Grieskirchen;408;65929;47770;158;52
Kirchdorf an der Krems;409;57882;39393;164;58
Linz-Land;410;154320;100847;295;157
Perg;411;69905;50656;155;39
Ried im Innkreis;412;62535;44860;170;48
Rohrbach;413;57034;40716;165;37
Schärding;414;57750;39858;156;54
Steyr-Land;415;61494;43313;158;88
Urfahr-Umgebung;416;87466;62558;161;88
Vöcklabruck;417;139989;100017;340;123
Wels-Land;418;75514;54325;122;116
Salzburg(Stadt);501;155743;103215;339;138
Hallein;502;61262;45864;146;30
Salzburg-Umgebung;503;155982;117323;317;106
Sankt Johann im Pongau;504;81962;57451;184;41
Tamsweg;505;20327;13920;68;13
Zell am See;506;89017;56590;200;41
Graz(Stadt);601;293929;172926;602;308
Deutschlandsberg;603;61092;36309;184;41
Graz-Umgebung;606;161131;99518;439;160
Leibnitz;610;86399;53269;192;50
Leoben;611;59341;31650;196;79
Liezen;612;79739;46721;229;26
Murau;614;27343;15127;60;8
Voitsberg;616;51165;28318;191;31
Weiz;617;91844;56692;259;49
Murtal;620;71398;39201;294;39
Bruck-Mürzzuschlag;621;98394;51681;359;51
Hartberg-Fürstenfeld;622;91091;55010;310;57
Südoststeiermark;623;84024;50283;295;55
Innsbruck-Stadt;701;130599;86179;256;126
Imst;702;61843;43071;102;33
Innsbruck-Land;703;183827;125709;288;159
Kitzbühel;704;65482;41947;100;41
Kufstein;705;112301;75503;250;56
Landeck;706;44681;32220;93;26
Lienz;707;48854;33919;145;31
Reutte;708;33427;21636;29;12
Schwaz;709;85478;54144;219;27
Bludenz;801;64943;43326;97;28
Bregenz;802;136369;85989;241;37
Dornbirn;803;91344;59443;171;51
Feldkirch;804;110547;72635;179;47
Wien;900;1951354;1405114;4733;4479
