Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"7,7",9,"8621,50",10052
Baden,Niederösterreich,"6,1",9,"6785,90",9983
Bludenz,Vorarlberg,"4,7",3,"6605,80",4252
Braunau am Inn,Oberösterreich,"12,2",13,"8705,80",9271
Bregenz,Vorarlberg,3,4,"7345,40",9939
Bruck an der Leitha,Niederösterreich,"13,3",14,"5846,10",6168
Bruck-Mürzzuschlag,Steiermark,2,2,"6233,30",6112
Deutschlandsberg,Steiermark,"6,6",4,"6696,10",4076
Dornbirn,Vorarlberg,"7,7",7,"8562,20",7749
Eferding,Oberösterreich,3,1,"8415,20",2808
Eisenstadt,Burgenland,"13,4",2,"6639,80",989
Eisenstadt-Umgebung,Burgenland,"20,5",9,"5458,20",2394
Feldkirch,Vorarlberg,"5,5",6,"7642,80",8335
Feldkirchen,Kärnten,0,±0,"8101,90",2413
Freistadt,Oberösterreich,0,±0,"8281,30",5542
Gänserndorf,Niederösterreich,"15,1",16,"5708,50",6041
Gmünd,Niederösterreich,"8,3",3,"7578,20",2749
Gmunden,Oberösterreich,"7,8",8,"7685,50",7847
Graz,Steiermark,"10,3",30,"5617,00",16353
Graz-Umgebung,Steiermark,"12,7",20,"5579,90",8808
Grieskirchen,Oberösterreich,"4,6",3,"8027,70",5229
Güssing,Burgenland,"7,8",2,"7132,30",1838
Hallein,Salzburg,"6,6",4,"11001,40",6710
Hartberg-Fürstenfeld,Steiermark,0,±0,"8166,10",7400
Hermagor,Kärnten,"5,5",1,"10458,70",1888
Hollabrunn,Niederösterreich,"1,9",1,"5135,20",2636
Horn,Niederösterreich,0,±0,"4987,40",1538
Imst,Tirol,"1,6",1,"9018,10",5494
Innsbruck-Land,Tirol,11,20,"7682,00",13958
Innsbruck-Stadt,Tirol,"7,6",10,"7506,50",9838
Jennersdorf,Burgenland,"5,8",1,"7627,60",1305
