Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"388,80",453,"4415,60",5145
Baden,Niederösterreich,"164,20",241,"2583,30",3791
Bludenz,Vorarlberg,"170,00",109,"4077,60",2614
Braunau am Inn,Oberösterreich,"297,50",314,"3715,70",3922
Bregenz,Vorarlberg,"174,10",235,"4169,30",5628
Bruck an der Leitha,Niederösterreich,"182,20",189,"2463,00",2555
Bruck-Mürzzuschlag,Steiermark,"288,80",285,"3352,70",3309
Deutschlandsberg,Steiermark,284,173,"2379,00",1448
Dornbirn,Vorarlberg,"206,90",186,"5067,20",4556
Eferding,Oberösterreich,"256,20",85,"5841,20",1938
Eisenstadt,Burgenland,"81,00",12,"2909,00",431
Eisenstadt-Umgebung,Burgenland,"152,70",66,"2611,20",1129
Feldkirch,Vorarlberg,"216,40",234,"4400,10",4758
Feldkirchen,Kärnten,"391,30",117,"3474,70",1039
Freistadt,Oberösterreich,"251,30",168,"4949,10",3309
Gänserndorf,Niederösterreich,"107,80",113,"1827,60",1915
Gmünd,Niederösterreich,"311,90",114,"3668,60",1341
Gmunden,Oberösterreich,"346,60",353,"3860,20",3932
Graz,Steiermark,"174,50",508,"2801,70",8155
Graz-Umgebung,Steiermark,"198,00",309,"2702,60",4218
Grieskirchen,Oberösterreich,"269,70",175,"5361,10",3478
Güssing,Burgenland,"109,00",28,"3140,20",807
Hallein,Salzburg,449,273,"5292,30",3219
Hartberg-Fürstenfeld,Steiermark,"246,10",223,"3573,70",3238
Hermagor,Kärnten,"509,60",92,"3805,30",687
Hollabrunn,Niederösterreich,"92,10",47,"2147,60",1096
Horn,Niederösterreich,"155,2",48,"1826,40",565
Imst,Tirol,210,127,"4435,00",2682
Innsbruck-Land,Tirol,"175,1",316,4663,8415
Innsbruck-Stadt,Tirol,"131,9",174,"4561,20",6019
Jennersdorf,Burgenland,"140,4",24,3340,571
Kirchdorf an der Krems,Oberösterreich,"283,9",162,3594,2051
Kitzbühel,Tirol,"160,5",103,"3771,40",2420
Klagenfurt Land,Kärnten,"251,6",151,"3235,90",1942
Klagenfurt Stadt,Kärnten,"249,8",253,"3348,50",3392
Korneuburg,Niederösterreich,"100,8",92,"2329,80",2126
Krems (Land),Niederösterreich,"159,3",90,"3188,30",1801
Krems an der Donau,Niederösterreich,"87,9",22,3247,813
Kufstein,Tirol,"164,1",181,"5371,40",5924
Landeck,Tirol,"184,7",82,"5150,30",2286
Leibnitz,Steiermark,197,167,"3185,60",2700
Leoben,Steiermark,"244,60",146,"3110,60",1857
Lienz,Tirol,"383,7",187,"4873,00",2375
Liezen,Steiermark,"159,4",127,"3168,80",2524
Lilienfeld,Niederösterreich,"253,4",65,"3402,80",873
Linz,Oberösterreich,"212,5",439,"3864,10",7983
Linz-Land,Oberösterreich,"225,30",341,"3916,90",5929
Mattersburg,Burgenland,"97,4",39,"2709,70",1085
Melk,Niederösterreich,"273,7",214,3546,2773
Mistelbach,Niederösterreich,"112,4",85,"1855,20",1403
Mödling,Niederösterreich,"171,30",204,"2510,20",2990
Murau,Steiermark,"352,2",97,"3260,40",898
Murtal,Steiermark,"333,30",239,"3302,70",2368
Neunkirchen,Niederösterreich,"250,2",216,"2759,90",2383
Neusiedl am See,Burgenland,"125,00",75,"2373,70",1424
Oberpullendorf,Burgenland,"144,4",54,"3370,40",1260
Oberwart,Burgenland,"173,50",94,"3220,00",1745
Perg,Oberösterreich,"224,7",155,"4739,90",3269
Reutte,Tirol,"100,50",33,"2558,00",840
Ried im Innkreis,Oberösterreich,"239,9",148,"5466,00",3372
Rohrbach,Oberösterreich,267,151,"6394,90",3616
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,"271,6",421,"3598,20",5578
Salzburg-Umgebung,Salzburg,301,462,"4092,10",6281
Sankt Johann im Pongau,Salzburg,"359,6",292,"5933,90",4818
Sankt Pölten,Niederösterreich,"228,8",127,"3667,50",2036
Sankt Pölten (Land),Niederösterreich,"175,4",231,"2903,70",3825
Sankt Veit an der Glan,Kärnten,"247,3",134,"3925,40",2127
Schärding,Oberösterreich,"505,3",290,"5619,30",3225
Scheibbs,Niederösterreich,"258,4",107,"4491,20",1860
Schwaz,Tirol,"188,5",159,"7617,80",6424
Spittal an der Drau,Kärnten,"208,3",158,"2189,30",1661
Steyr,Oberösterreich,"215,5",82,"3762,90",1432
Steyr-Land,Oberösterreich,280,170,"4535,80",2754
Südoststeiermark,Steiermark,"230,9",194,"3367,60",2830
Tamsweg,Salzburg,"543,2",110,"6266,40",1269
Tulln,Niederösterreich,"105,2",110,"2503,00",2618
Urfahr-Umgebung,Oberösterreich,"209,3",180,"5134,60",4416
Villach Land,Kärnten,"326,5",211,"3079,60",1990
Villach Stadt,Kärnten,"254,4",160,"2743,20",1725
Vöcklabruck,Oberösterreich,"352,5",484,"4308,90",5916
Voitsberg,Steiermark,"164,6",84,"3502,90",1788
Völkermarkt,Kärnten,"468,2",196,"4863,60",2036
Waidhofen an der Thaya,Niederösterreich,"171,3",44,"3056,60",785
Waidhofen an der Ybbs,Niederösterreich,"240,6",27,"3609,00",405
Weiz,Steiermark,"227,2",206,"2788,60",2528
