Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Voitsberg,Steiermark,"80,3",41,"4233,60",2161
Völkermarkt,Kärnten,"88,4",37,"6136,80",2569
Waidhofen an der Thaya,Niederösterreich,"46,7",12,"3730,20",958
Waidhofen an der Ybbs,Niederösterreich,98,11,"5489,20",616
Weiz,Steiermark,"144,5",131,"3527,70",3198
Wels,Oberösterreich,"99,2",62,"5501,80",3437
Wels-Land,Oberösterreich,"81,3",60,"4646,40",3428
Wien,Wien,97,#ERROR!,"4254,20",81305
Wiener Neustadt,Niederösterreich,"130,9",60,"4231,50",1939
Wiener Neustadt (Land),Niederösterreich,"102,2",80,"3373,90",2642
Wolfsberg,Kärnten,"66,5",35,"4872,00",2563
Zell am See,Salzburg,73,64,"5927,30",5194
Zwettl,Niederösterreich,"185,8",78,"5180,20",2175
