Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9384;25;61
Rust(Stadt);102;2021;1150;4;10
Eisenstadt-Umgebung;103;44488;26601;74;177
Güssing;104;25809;15081;100;104
Jennersdorf;105;17216;9384;44;30
Mattersburg;106;40731;24260;86;179
Neusiedl am See;107;61358;37100;85;233
Oberpullendorf;108;37556;22077;66;91
Oberwart;109;54682;31097;144;174
Klagenfurt Stadt;201;103297;55110;297;221
Villach Stadt;202;64125;33603;174;135
Hermagor;203;18069;10125;63;24
Klagenfurt Land;204;61114;33773;127;135
Sankt Veit an der Glan;205;53953;31286;167;80
Spittal an der Drau;206;75725;42411;275;98
Villach Land;207;65635;36502;207;148
Völkermarkt;208;41947;25028;121;89
Wolfsberg;209;52352;28823;194;98
Feldkirchen;210;29949;16599;83;43
Krems an der Donau(Stadt);301;24930;14213;74;74
Sankt Pölten(Stadt);302;56697;33858;145;168
Waidhofen an der Ybbs(Stadt);303;11187;7516;40;19
Wiener Neustadt(Stadt);304;47407;28213;204;167
Amstetten;305;117442;82972;309;323
Baden;306;148765;88607;340;557
Bruck an der Leitha;307;107297;64394;216;355
Gänserndorf;308;107504;61733;193;547
Gmünd;309;36152;21022;157;100
Hollabrunn;310;51879;28841;105;158
Horn;311;30875;17451;60;93
Korneuburg;312;92442;54617;145;521
Krems(Land);313;56840;35207;105;186
Lilienfeld;314;25491;16431;110;96
Melk;315;78779;54642;327;314
Mistelbach;316;76641;43775;105;361
Mödling;317;120412;70087;279;577
Neunkirchen;318;87048;52221;250;220
Sankt Pölten(Land);319;133497;84626;327;618
Scheibbs;320;41711;29276;94;114
Tulln;321;107723;62751;212;458
Waidhofen an der Thaya;322;25644;15401;75;77
Wiener Neustadt(Land);323;80020;49162;209;281
Zwettl;325;41757;27702;84;90
Linz(Stadt);401;208445;116203;458;521
Steyr(Stadt);402;37915;21325;72;131
Wels(Stadt);403;63542;37189;159;114
Braunau am Inn;404;108388;72861;265;224
Eferding;405;33715;21566;79;69
Freistadt;406;67638;45340;191;166
Gmunden;407;102765;65769;246;268
Grieskirchen;408;65929;44503;150;116
Kirchdorf an der Krems;409;57882;36720;157;168
Linz-Land;410;154320;93258;287;386
Perg;411;69905;47012;151;180
Ried im Innkreis;412;62535;42046;170;143
Rohrbach;413;57034;37981;162;207
Schärding;414;57750;37592;155;96
Steyr-Land;415;61494;40055;152;145
Urfahr-Umgebung;416;87466;57854;158;237
Vöcklabruck;417;139989;93564;336;295
Wels-Land;418;75514;49950;118;175
Salzburg(Stadt);501;155743;95886;311;396
Hallein;502;61262;43579;143;113
Salzburg-Umgebung;503;155982;110434;310;337
Sankt Johann im Pongau;504;81962;54775;184;160
Tamsweg;505;20327;13334;67;29
Zell am See;506;89017;53740;194;104
Graz(Stadt);601;293929;158639;559;568
Deutschlandsberg;603;61092;34409;179;86
Graz-Umgebung;606;161131;91632;423;318
Leibnitz;610;86399;49416;187;180
Leoben;611;59341;29500;190;98
Liezen;612;79739;44079;226;87
Murau;614;27343;14621;59;41
Voitsberg;616;51165;26743;185;86
Weiz;617;91844;53579;254;231
Murtal;620;71398;37103;280;138
Bruck-Mürzzuschlag;621;98394;48395;354;216
Hartberg-Fürstenfeld;622;91091;51393;297;244
Südoststeiermark;623;84024;47025;293;175
Innsbruck-Stadt;701;130599;79412;247;353
Imst;702;61843;40646;93;147
Innsbruck-Land;703;183827;116498;276;496
Kitzbühel;704;65482;39632;97;75
Kufstein;705;112301;72053;243;161
Landeck;706;44681;30355;90;104
Lienz;707;48854;32455;145;73
Reutte;708;33427;20584;29;146
Schwaz;709;85478;51233;216;135
Bludenz;801;64943;41304;95;113
Bregenz;802;136369;81654;235;290
Dornbirn;803;91344;56076;168;253
Feldkirch;804;110547;69106;174;201
Wien;900;1951354;1230511;4373;7961
