Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9246;24;86
Rust(Stadt);102;2021;1120;4;13
Eisenstadt-Umgebung;103;44488;26199;73;220
Güssing;104;25809;14877;100;113
Jennersdorf;105;17216;9301;43;61
Mattersburg;106;40731;23893;84;202
Neusiedl am See;107;61358;36609;85;271
Oberpullendorf;108;37556;21859;66;155
Oberwart;109;54682;30711;144;204
Klagenfurt Stadt;201;103297;54487;296;496
Villach Stadt;202;64125;33291;174;185
Hermagor;203;18069;10075;63;51
Klagenfurt Land;204;61114;33449;127;240
Sankt Veit an der Glan;205;53953;31100;167;182
Spittal an der Drau;206;75725;42188;275;158
Villach Land;207;65635;36183;203;215
Völkermarkt;208;41947;24842;121;93
Wolfsberg;209;52352;28619;193;159
Feldkirchen;210;29949;16492;83;65
Krems an der Donau(Stadt);301;24930;14024;74;100
Sankt Pölten(Stadt);302;56697;33427;145;268
Waidhofen an der Ybbs(Stadt);303;11187;7465;40;39
Wiener Neustadt(Stadt);304;47407;27862;202;202
Amstetten;305;117442;82231;309;435
Baden;306;148765;87404;338;628
Bruck an der Leitha;307;107297;63538;216;563
Gänserndorf;308;107504;60534;191;593
Gmünd;309;36152;20781;157;122
Hollabrunn;310;51879;28446;103;284
Horn;311;30875;17244;60;145
Korneuburg;312;92442;53470;145;543
Krems(Land);313;56840;34798;105;306
Lilienfeld;314;25491;16217;110;87
Melk;315;78779;53978;327;305
Mistelbach;316;76641;42885;105;382
Mödling;317;120412;68902;275;552
Neunkirchen;318;87048;51681;248;347
Sankt Pölten(Land);319;133497;83320;325;738
Scheibbs;320;41711;29045;94;133
Tulln;321;107723;61783;211;530
Waidhofen an der Thaya;322;25644;15192;75;138
Wiener Neustadt(Land);323;80020;48539;205;330
Zwettl;325;41757;27481;84;140
Linz(Stadt);401;208445;115114;457;627
Steyr(Stadt);402;37915;21023;71;204
Wels(Stadt);403;63542;36906;159;142
Braunau am Inn;404;108388;72389;263;325
Eferding;405;33715;21413;77;135
Freistadt;406;67638;44958;191;222
Gmunden;407;102765;65216;244;355
Grieskirchen;408;65929;44219;149;195
Kirchdorf an der Krems;409;57882;36335;156;214
Linz-Land;410;154320;92462;285;529
Perg;411;69905;46638;151;204
Ried im Innkreis;412;62535;41758;169;221
Rohrbach;413;57034;37552;160;235
Schärding;414;57750;37387;155;126
Steyr-Land;415;61494;39687;152;292
Urfahr-Umgebung;416;87466;57322;157;312
Vöcklabruck;417;139989;92880;335;444
Wels-Land;418;75514;49556;118;258
Salzburg(Stadt);501;155743;95030;307;378
Hallein;502;61262;43325;143;173
Salzburg-Umgebung;503;155982;109691;310;477
Sankt Johann im Pongau;504;81962;54433;184;157
Tamsweg;505;20327;13261;67;60
Zell am See;506;89017;53469;192;194
Graz(Stadt);601;293929;157385;556;890
Deutschlandsberg;603;61092;34162;179;195
Graz-Umgebung;606;161131;90869;420;570
Leibnitz;610;86399;48943;187;279
Leoben;611;59341;29289;189;145
Liezen;612;79739;43850;224;219
Murau;614;27343;14529;59;52
Voitsberg;616;51165;26549;185;140
Weiz;617;91844;53088;254;321
Murtal;620;71398;36787;279;215
Bruck-Mürzzuschlag;621;98394;47973;353;266
Hartberg-Fürstenfeld;622;91091;50882;297;262
Südoststeiermark;623;84024;46621;293;322
Innsbruck-Stadt;701;130599;78713;246;378
Imst;702;61843;40368;91;238
Innsbruck-Land;703;183827;115529;272;509
Kitzbühel;704;65482;39476;97;147
Kufstein;705;112301;71675;243;268
Landeck;706;44681;30176;90;129
Lienz;707;48854;32267;145;113
Reutte;708;33427;20332;29;78
Schwaz;709;85478;50932;216;163
Bludenz;801;64943;41095;95;135
Bregenz;802;136369;81021;233;326
Dornbirn;803;91344;55571;168;263
Feldkirch;804;110547;68649;174;252
Wien;900;1951354;1215061;4334;7572
