Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10673;25;2
Rust(Stadt);102;2021;1327;5;1
Eisenstadt-Umgebung;103;44488;30171;78;15
Güssing;104;25809;16917;101;8
Jennersdorf;105;17216;10090;44;9
Mattersburg;106;40731;26972;88;25
Neusiedl am See;107;61358;42706;85;29
Oberpullendorf;108;37556;25157;68;29
Oberwart;109;54682;34721;145;14
Klagenfurt Stadt;201;103297;59445;303;25
Villach Stadt;202;64125;35788;174;23
Hermagor;203;18069;10710;66;1
Klagenfurt Land;204;61114;36034;127;19
Sankt Veit an der Glan;205;53953;33089;167;16
Spittal an der Drau;206;75725;44645;275;22
Villach Land;207;65635;38640;204;22
Völkermarkt;208;41947;26647;121;7
Wolfsberg;209;52352;30370;203;7
Feldkirchen;210;29949;17382;83;6
Krems an der Donau(Stadt);301;24930;15876;75;8
Sankt Pölten(Stadt);302;56697;37988;146;30
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;3
Wiener Neustadt(Stadt);304;47407;31141;223;17
Amstetten;305;117442;90159;309;45
Baden;306;148765;99877;364;92
Bruck an der Leitha;307;107297;74143;220;89
Gänserndorf;308;107504;70960;285;68
Gmünd;309;36152;23168;158;13
Hollabrunn;310;51879;32886;116;15
Horn;311;30875;19211;60;8
Korneuburg;312;92442;63417;145;69
Krems(Land);313;56840;38859;163;25
Lilienfeld;314;25491;17783;111;13
Melk;315;78779;59538;486;18
Mistelbach;316;76641;50178;107;35
Mödling;317;120412;81639;308;91
Neunkirchen;318;87048;57696;251;47
Sankt Pölten(Land);319;133497;95160;336;62
Scheibbs;320;41711;31535;98;7
Tulln;321;107723;71930;214;81
Waidhofen an der Thaya;322;25644;17094;80;8
Wiener Neustadt(Land);323;80020;54159;218;36
Zwettl;325;41757;30236;84;27
Linz(Stadt);401;208445;127181;474;67
Steyr(Stadt);402;37915;23383;84;11
Wels(Stadt);403;63542;40401;165;21
Braunau am Inn;404;108388;77164;270;13
Eferding;405;33715;23387;81;6
Freistadt;406;67638;48543;202;17
Gmunden;407;102765;71128;256;23
Grieskirchen;408;65929;47887;159;9
Kirchdorf an der Krems;409;57882;39552;167;26
Linz-Land;410;154320;101194;296;40
Perg;411;69905;50772;155;18
Ried im Innkreis;412;62535;44963;170;12
Rohrbach;413;57034;40781;165;7
Schärding;414;57750;39926;156;6
Steyr-Land;415;61494;43481;158;11
Urfahr-Umgebung;416;87466;62734;161;14
Vöcklabruck;417;139989;100285;340;23
Wels-Land;418;75514;54516;123;23
Salzburg(Stadt);501;155743;103589;341;54
Hallein;502;61262;45975;148;16
Salzburg-Umgebung;503;155982;117602;318;32
Sankt Johann im Pongau;504;81962;57540;184;15
Tamsweg;505;20327;13945;68;4
Zell am See;506;89017;56684;201;18
Graz(Stadt);601;293929;173683;608;106
Deutschlandsberg;603;61092;36403;184;7
Graz-Umgebung;606;161131;99890;441;51
Leibnitz;610;86399;53449;194;30
Leoben;611;59341;31744;197;10
Liezen;612;79739;46804;229;10
Murau;614;27343;15160;60;5
Voitsberg;616;51165;28367;191;8
Weiz;617;91844;56829;259;15
Murtal;620;71398;39307;294;8
Bruck-Mürzzuschlag;621;98394;51823;359;17
Hartberg-Fürstenfeld;622;91091;55163;311;21
Südoststeiermark;623;84024;50441;295;25
Innsbruck-Stadt;701;130599;86513;261;44
Imst;702;61843;43177;103;14
Innsbruck-Land;703;183827;126072;292;52
Kitzbühel;704;65482;42019;101;10
Kufstein;705;112301;75597;256;11
Landeck;706;44681;32283;93;8
Lienz;707;48854;33970;148;5
Reutte;708;33427;21698;34;9
Schwaz;709;85478;54222;222;8
Bludenz;801;64943;43364;99;3
Bregenz;802;136369;86114;242;30
Dornbirn;803;91344;59534;171;17
Feldkirch;804;110547;72731;179;14
Wien;900;1951354;1416762;4799;1736
