Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6886;22;37
Rust(Stadt);102;2000;879;2;10
Eisenstadt-Umgebung;103;43861;19627;69;158
Güssing;104;25770;11468;94;63
Jennersdorf;105;17109;7615;41;8
Mattersburg;106;40316;17912;82;92
Neusiedl am See;107;60397;27140;83;126
Oberpullendorf;108;37453;16250;63;62
Oberwart;109;54209;23926;145;71
Klagenfurt Stadt;201;101765;41875;275;201
Villach Stadt;202;63236;26297;172;62
Hermagor;203;18052;8326;61;17
Klagenfurt Land;204;60503;26474;126;107
Sankt Veit an der Glan;205;53880;24095;163;90
Spittal an der Drau;206;75628;34984;262;105
Villach Land;207;64920;29137;190;70
Völkermarkt;208;41834;20174;117;76
Wolfsberg;209;52488;23810;178;62
Feldkirchen;210;29783;13576;82;19
Krems an der Donau(Stadt);301;24837;10815;72;52
Sankt Pölten(Stadt);302;55878;26284;135;147
Waidhofen an der Ybbs(Stadt);303;11134;6134;39;14
Wiener Neustadt(Stadt);304;46456;22157;177;127
Amstetten;305;116592;67684;302;187
Baden;306;147113;67739;314;378
Bruck an der Leitha;307;105507;47649;216;400
Gänserndorf;308;105824;45476;168;334
Gmünd;309;36275;16734;152;76
Hollabrunn;310;51332;21662;91;127
Horn;311;30838;13635;60;100
Korneuburg;312;91777;38877;141;337
Krems(Land);313;56559;27485;97;127
Lilienfeld;314;25474;13597;113;46
Melk;315;78281;43775;279;221
Mistelbach;316;75655;32534;100;226
Mödling;317;119240;51071;267;415
Neunkirchen;318;86323;40753;246;162
Sankt Pölten(Land);319;132064;64504;293;351
Scheibbs;320;41567;24313;94;87
Tulln;321;105762;46095;205;344
Waidhofen an der Thaya;322;25531;12064;67;47
Wiener Neustadt(Land);323;79033;38477;195;173
Zwettl;325;41827;22398;84;102
Linz(Stadt);401;206537;90651;426;315
Steyr(Stadt);402;37952;17078;65;64
Wels(Stadt);403;62654;30621;155;79
Braunau am Inn;404;106492;60365;252;238
Eferding;405;33368;16880;73;73
Freistadt;406;66922;36632;182;74
Gmunden;407;102102;53160;228;200
Grieskirchen;408;65137;35570;142;126
Kirchdorf an der Krems;409;57163;29323;147;89
Linz-Land;410;152391;73774;275;234
Perg;411;69241;38118;149;135
Ried im Innkreis;412;61850;34071;166;93
Rohrbach;413;56623;30582;156;119
Schärding;414;57438;30750;153;81
Steyr-Land;415;60936;31870;145;106
Urfahr-Umgebung;416;86235;44797;153;126
Vöcklabruck;417;137993;75736;327;341
Wels-Land;418;74574;40066;114;113
Salzburg(Stadt);501;155416;75587;286;538
Hallein;502;60992;36284;137;153
Salzburg-Umgebung;503;154624;89777;299;511
Sankt Johann im Pongau;504;81392;46476;184;164
Tamsweg;505;20118;10955;64;17
Zell am See;506;88168;44960;184;92
Graz(Stadt);601;291134;121254;534;562
Deutschlandsberg;603;60871;28198;177;56
Graz-Umgebung;606;157853;72008;415;270
Leibnitz;610;85294;40061;181;68
Leoben;611;59151;23379;184;58
Liezen;612;79592;36447;215;100
Murau;614;27449;11790;59;40
Voitsberg;616;50947;22210;178;33
Weiz;617;90916;44666;250;125
Murtal;620;71356;30802;270;79
Bruck-Mürzzuschlag;621;98054;39193;350;95
Hartberg-Fürstenfeld;622;90619;42292;300;96
Südoststeiermark;623;83841;38859;286;85
Innsbruck-Stadt;701;131059;61678;220;381
Imst;702;60922;33626;87;95
Innsbruck-Land;703;181698;91947;261;454
Kitzbühel;704;64676;32489;95;91
Kufstein;705;111080;59056;236;170
Landeck;706;44346;25543;84;63
Lienz;707;48814;26294;132;61
Reutte;708;33054;16415;24;107
Schwaz;709;84456;42648;201;123
Bludenz;801;64368;34506;87;148
Bregenz;802;135310;68609;225;449
Dornbirn;803;90502;46933;160;239
Feldkirch;804;109057;56884;166;251
Wien;900;1920949;912202;3990;7390
