Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10601;25;46
Rust(Stadt);102;2021;1315;5;1
Eisenstadt-Umgebung;103;44488;29922;77;117
Güssing;104;25809;16856;101;42
Jennersdorf;105;17216;10067;44;12
Mattersburg;106;40731;26812;88;61
Neusiedl am See;107;61358;42293;85;170
Oberpullendorf;108;37556;24953;68;85
Oberwart;109;54682;34533;145;101
Klagenfurt Stadt;201;103297;59196;303;101
Villach Stadt;202;64125;35607;174;53
Hermagor;203;18069;10687;66;7
Klagenfurt Land;204;61114;35919;127;58
Sankt Veit an der Glan;205;53953;32972;167;59
Spittal an der Drau;206;75725;44460;276;54
Villach Land;207;65635;38487;205;46
Völkermarkt;208;41947;26556;121;57
Wolfsberg;209;52352;30299;203;44
Feldkirchen;210;29949;17331;83;22
Krems an der Donau(Stadt);301;24930;15775;75;47
Sankt Pölten(Stadt);302;56697;37761;146;115
Waidhofen an der Ybbs(Stadt);303;11187;8100;59;19
Wiener Neustadt(Stadt);304;47407;30945;220;60
Amstetten;305;117442;89750;309;254
Baden;306;148765;99057;363;331
Bruck an der Leitha;307;107297;73450;220;261
Gänserndorf;308;107504;70371;222;241
Gmünd;309;36152;22999;158;35
Hollabrunn;310;51879;32690;116;96
Horn;311;30875;19147;60;27
Korneuburg;312;92442;62783;145;245
Krems(Land);313;56840;38640;111;84
Lilienfeld;314;25491;17691;110;43
Melk;315;78779;59309;448;145
Mistelbach;316;76641;49789;107;125
Mödling;317;120412;80820;307;327
Neunkirchen;318;87048;57234;250;134
Sankt Pölten(Land);319;133497;94551;336;310
Scheibbs;320;41711;31414;98;95
Tulln;321;107723;71332;214;246
Waidhofen an der Thaya;322;25644;17006;80;34
Wiener Neustadt(Land);323;80020;53808;217;107
Zwettl;325;41757;30065;84;71
Linz(Stadt);401;208445;126491;474;285
Steyr(Stadt);402;37915;23244;80;58
Wels(Stadt);403;63542;40116;164;122
Braunau am Inn;404;108388;76965;269;109
Eferding;405;33715;23312;80;34
Freistadt;406;67638;48369;200;57
Gmunden;407;102765;70898;256;96
Grieskirchen;408;65929;47737;157;68
Kirchdorf an der Krems;409;57882;39351;164;76
Linz-Land;410;154320;100750;295;228
Perg;411;69905;50631;155;105
Ried im Innkreis;412;62535;44832;170;69
Rohrbach;413;57034;40696;165;48
Schärding;414;57750;39821;156;39
Steyr-Land;415;61494;43275;158;126
Urfahr-Umgebung;416;87466;62504;160;118
Vöcklabruck;417;139989;99942;340;174
Wels-Land;418;75514;54254;122;157
Salzburg(Stadt);501;155743;103123;339;163
Hallein;502;61262;45845;146;53
Salzburg-Umgebung;503;155982;117259;316;152
Sankt Johann im Pongau;504;81962;57426;184;54
Tamsweg;505;20327;13909;68;14
Zell am See;506;89017;56561;200;52
Graz(Stadt);601;293929;172728;600;377
Deutschlandsberg;603;61092;36287;183;46
Graz-Umgebung;606;161131;99413;439;232
Leibnitz;610;86399;53238;192;110
Leoben;611;59341;31589;196;58
Liezen;612;79739;46699;229;35
Murau;614;27343;15121;60;15
Voitsberg;616;51165;28298;191;45
Weiz;617;91844;56659;259;53
Murtal;620;71398;39175;294;56
Bruck-Mürzzuschlag;621;98394;51647;359;87
Hartberg-Fürstenfeld;622;91091;54980;308;84
Südoststeiermark;623;84024;50257;295;82
Innsbruck-Stadt;701;130599;86091;256;151
Imst;702;61843;43047;102;43
Innsbruck-Land;703;183827;125611;288;194
Kitzbühel;704;65482;41921;100;40
Kufstein;705;112301;75465;250;66
Landeck;706;44681;32202;93;37
Lienz;707;48854;33900;146;28
Reutte;708;33427;21629;29;22
Schwaz;709;85478;54127;219;50
Bludenz;801;64943;43308;97;42
Bregenz;802;136369;85964;241;66
Dornbirn;803;91344;59417;171;84
Feldkirch;804;110547;72605;179;55
Wien;900;1951354;1402209;4720;6242
