Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"218,8",255,"8156,50",9504
Baden,Niederösterreich,139,204,"6423,10",9426
Bludenz,Vorarlberg,"135,7",87,"6074,20",3894
Braunau am Inn,Oberösterreich,271,286,"8038,60",8485
Bregenz,Vorarlberg,"249,7",337,"6362,80",8589
Bruck an der Leitha,Niederösterreich,"167,7",174,"5524,70",5731
Bruck-Mürzzuschlag,Steiermark,"97,3",96,"5825,90",5750
Deutschlandsberg,Steiermark,"267,8",163,"5983,50",3642
Dornbirn,Vorarlberg,208,187,"7677,50",6903
Eferding,Oberösterreich,"105,5",35,"8032,40",2665
Eisenstadt,Burgenland,"101,2",15,"6236,50",924
Eisenstadt-Umgebung,Burgenland,111,48,"5222,50",2258
Feldkirch,Vorarlberg,"185,9",201,"6905,40",7467
Feldkirchen,Kärnten,"200,7",60,"7430,90",2222
Freistadt,Oberösterreich,"167,5",112,"7780,30",5202
Gänserndorf,Niederösterreich,"170,8",179,"5220,40",5470
Gmünd,Niederösterreich,"112,2",41,"7104,80",2597
Gmunden,Oberösterreich,"136,5",139,"7318,00",7454
Graz,Steiermark,"205,8",599,"5080,20",14787
Graz-Umgebung,Steiermark,"178,1",278,"5130,40",8007
Grieskirchen,Oberösterreich,"158,8",103,"7628,50",4949
Güssing,Burgenland,"136,2",35,"6906,90",1775
Hallein,Salzburg,291,177,"10195,00",6201
Hartberg-Fürstenfeld,Steiermark,"186,5",169,"7475,20",6773
Hermagor,Kärnten,"16,6",3,"10252,60",1851
Hollabrunn,Niederösterreich,"101,9",52,"4779,30",2439
Horn,Niederösterreich,"197,2",61,"4574,00",1415
Imst,Tirol,"241,4",146,"7573,50",4580
Innsbruck-Land,Tirol,"212,2",383,"7035,10",12695
Innsbruck-Stadt,Tirol,"228,1",301,"6728,50",8879
Jennersdorf,Burgenland,"111,1",19,"7328,80",1253
Kirchdorf an der Krems,Oberösterreich,"89,4",51,"6921,20",3950
Kitzbühel,Tirol,"165,2",106,"6668,40",4279
Klagenfurt Land,Kärnten,"233,3",140,"6568,50",3942
Klagenfurt Stadt,Kärnten,"143,1",145,"5847,00",5923
Korneuburg,Niederösterreich,"66,8",61,"4508,30",4114
Krems (Land),Niederösterreich,"113,3",64,"5475,60",3093
Krems an der Donau,Niederösterreich,"115,8",29,"5168,60",1294
Kufstein,Tirol,"264,8",292,"8148,70",8987
Landeck,Tirol,"112,6",50,"7777,20",3452
Leibnitz,Steiermark,"195,9",166,"6465,60",5480
Leoben,Steiermark,129,77,"5336,70",3186
Lienz,Tirol,"289,3",141,"10199,40",4971
Liezen,Steiermark,"148,1",118,"6478,20",5160
Lilienfeld,Niederösterreich,"62,4",16,"5823,40",1494
Linz,Oberösterreich,"220,7",456,"6083,90",12569
Linz-Land,Oberösterreich,"196,2",297,"6232,40",9434
Mattersburg,Burgenland,"102,4",41,"5431,80",2175
Melk,Niederösterreich,"184,2",144,"6979,10",5457
Mistelbach,Niederösterreich,82,62,"4706,10",3559
Mödling,Niederösterreich,"122,6",146,"5151,30",6136
Murau,Steiermark,"206,9",57,"6451,70",1777
Murtal,Steiermark,"174,3",125,"6212,20",4454
Neunkirchen,Niederösterreich,"97,3",84,"6631,70",5726
Neusiedl am See,Burgenland,"133,4",80,"5249,20",3149
Oberpullendorf,Burgenland,"74,9",28,"5834,00",2181
Oberwart,Burgenland,"123,6",67,"6501,00",3523
Perg,Oberösterreich,"175,4",121,"8034,20",5541
Reutte,Tirol,"353,2",116,"5563,70",1827
Ried im Innkreis,Oberösterreich,248,153,"9050,10",5583
Rohrbach,Oberösterreich,"74,3",42,"8808,90",4981
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,"186,4",289,"7150,60",11085
Salzburg-Umgebung,Salzburg,"177,9",273,"7734,60",11872
Sankt Johann im Pongau,Salzburg,"188,4",153,"11344,40",9211
Sankt Pölten,Niederösterreich,"174,7",97,"6347,90",3524
Sankt Pölten (Land),Niederösterreich,142,187,"5540,90",7299
Sankt Veit an der Glan,Kärnten,"173,5",94,"6905,80",3742
Schärding,Oberösterreich,"252,7",145,"8891,60",5103
Scheibbs,Niederösterreich,"210,1",87,"8707,20",3606
Schwaz,Tirol,"92,5",78,"10571,70",8915
Spittal an der Drau,Kärnten,"216,2",164,"6968,70",5287
Steyr,Oberösterreich,"168,2",64,"5891,30",2242
Steyr-Land,Oberösterreich,"126,8",77,"6620,90",4020
Südoststeiermark,Steiermark,"149,9",126,"6631,70",5573
Tamsweg,Salzburg,"232,1",47,"11856,20",2401
Tulln,Niederösterreich,"91,8",96,"4893,30",5118
Urfahr-Umgebung,Oberösterreich,"111,6",96,"6822,90",5868
Villach Land,Kärnten,178,115,"6512,10",4208
Villach Stadt,Kärnten,"173,3",109,"5626,40",3538
Vöcklabruck,Oberösterreich,"257,1",353,"7797,00",10705
Voitsberg,Steiermark,"225,3",115,"6026,20",3076
Völkermarkt,Kärnten,"267,5",112,"8348,90",3495
Waidhofen an der Thaya,Niederösterreich,"77,9",20,"6416,90",1648
Waidhofen an der Ybbs,Niederösterreich,"187,1",21,"7556,60",848
Weiz,Steiermark,193,175,"6063,70",5497
Wels,Oberösterreich,"336,2",210,"8232,80",5143
Wels-Land,Oberösterreich,"245,3",181,"7071,30",5217
Wien,Wien,"208,5",#ERROR!,"6767,60",129342
Wiener Neustadt,Niederösterreich,"117,8",54,"8148,70",3734
Wiener Neustadt (Land),Niederösterreich,"91,9",72,"6451,50",5052
Wolfsberg,Kärnten,"123,6",65,"6341,40",3336
Zell am See,Salzburg,"183,7",161,"8002,00",7012
Zwettl,Niederösterreich,"207,2",87,"7654,80",3214
