Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10679;25;4
Rust(Stadt);102;2021;1329;5;2
Eisenstadt-Umgebung;103;44488;30187;78;11
Güssing;104;25809;16923;101;7
Jennersdorf;105;17216;10099;44;4
Mattersburg;106;40731;26988;88;11
Neusiedl am See;107;61358;42730;85;16
Oberpullendorf;108;37556;25176;68;15
Oberwart;109;54682;34734;145;10
Klagenfurt Stadt;201;103297;59476;304;26
Villach Stadt;202;64125;35807;174;14
Hermagor;203;18069;10713;66;3
Klagenfurt Land;204;61114;36049;127;14
Sankt Veit an der Glan;205;53953;33103;167;11
Spittal an der Drau;206;75725;44650;275;3
Villach Land;207;65635;38651;204;6
Völkermarkt;208;41947;26655;121;6
Wolfsberg;209;52352;30381;203;7
Feldkirchen;210;29949;17389;83;3
Krems an der Donau(Stadt);301;24930;15881;75;3
Sankt Pölten(Stadt);302;56697;38012;146;16
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;0
Wiener Neustadt(Stadt);304;47407;31170;223;22
Amstetten;305;117442;90183;309;9
Baden;306;148765;99981;364;78
Bruck an der Leitha;307;107297;74218;220;54
Gänserndorf;308;107504;71022;305;47
Gmünd;309;36152;23178;158;5
Hollabrunn;310;51879;32898;116;11
Horn;311;30875;19213;60;1
Korneuburg;312;92442;63480;145;37
Krems(Land);313;56840;38881;163;17
Lilienfeld;314;25491;17785;111;2
Melk;315;78779;59553;499;8
Mistelbach;316;76641;50218;107;32
Mödling;317;120412;81742;308;81
Neunkirchen;318;87048;57750;251;39
Sankt Pölten(Land);319;133497;95241;336;60
Scheibbs;320;41711;31543;98;7
Tulln;321;107723;71992;214;47
Waidhofen an der Thaya;322;25644;17105;80;6
Wiener Neustadt(Land);323;80020;54185;218;17
Zwettl;325;41757;30258;84;18
Linz(Stadt);401;208445;127262;474;50
Steyr(Stadt);402;37915;23388;84;2
Wels(Stadt);403;63542;40417;165;8
Braunau am Inn;404;108388;77179;270;12
Eferding;405;33715;23390;81;2
Freistadt;406;67638;48550;202;4
Gmunden;407;102765;71142;256;6
Grieskirchen;408;65929;47900;159;12
Kirchdorf an der Krems;409;57882;39562;167;5
Linz-Land;410;154320;101240;296;29
Perg;411;69905;50789;155;8
Ried im Innkreis;412;62535;44972;170;6
Rohrbach;413;57034;40792;165;7
Schärding;414;57750;39930;156;4
Steyr-Land;415;61494;43486;158;3
Urfahr-Umgebung;416;87466;62750;161;8
Vöcklabruck;417;139989;100316;340;22
Wels-Land;418;75514;54532;123;9
Salzburg(Stadt);501;155743;103632;342;30
Hallein;502;61262;45990;148;9
Salzburg-Umgebung;503;155982;117634;318;17
Sankt Johann im Pongau;504;81962;57548;184;6
Tamsweg;505;20327;13947;68;2
Zell am See;506;89017;56697;201;6
Graz(Stadt);601;293929;173791;609;75
Deutschlandsberg;603;61092;36413;184;7
Graz-Umgebung;606;161131;99951;441;38
Leibnitz;610;86399;53481;195;28
Leoben;611;59341;31754;197;5
Liezen;612;79739;46813;229;4
Murau;614;27343;15165;60;1
Voitsberg;616;51165;28376;191;6
Weiz;617;91844;56844;259;8
Murtal;620;71398;39323;294;13
Bruck-Mürzzuschlag;621;98394;51837;359;12
Hartberg-Fürstenfeld;622;91091;55181;311;12
Südoststeiermark;623;84024;50464;296;15
Innsbruck-Stadt;701;130599;86549;261;23
Imst;702;61843;43189;103;6
Innsbruck-Land;703;183827;126120;292;38
Kitzbühel;704;65482;42024;102;5
Kufstein;705;112301;75599;256;0
Landeck;706;44681;32289;93;5
Lienz;707;48854;33976;148;5
Reutte;708;33427;21705;34;6
Schwaz;709;85478;54229;222;6
Bludenz;801;64943;43373;99;8
Bregenz;802;136369;86125;242;9
Dornbirn;803;91344;59544;171;9
Feldkirch;804;110547;72740;179;8
Wien;900;1951354;1418253;4806;1059
