Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10653;25;21
Rust(Stadt);102;2021;1321;5;3
Eisenstadt-Umgebung;103;44488;30095;77;51
Güssing;104;25809;16899;101;7
Jennersdorf;105;17216;10074;44;0
Mattersburg;106;40731;26905;88;41
Neusiedl am See;107;61358;42595;85;81
Oberpullendorf;108;37556;25083;68;44
Oberwart;109;54682;34665;145;37
Klagenfurt Stadt;201;103297;59369;303;54
Villach Stadt;202;64125;35710;174;47
Hermagor;203;18069;10700;66;7
Klagenfurt Land;204;61114;35995;127;30
Sankt Veit an der Glan;205;53953;33045;167;22
Spittal an der Drau;206;75725;44575;275;34
Villach Land;207;65635;38580;204;24
Völkermarkt;208;41947;26621;121;17
Wolfsberg;209;52352;30356;203;18
Feldkirchen;210;29949;17359;83;16
Krems an der Donau(Stadt);301;24930;15854;75;30
Sankt Pölten(Stadt);302;56697;37887;146;38
Waidhofen an der Ybbs(Stadt);303;11187;8125;59;6
Wiener Neustadt(Stadt);304;47407;31073;222;39
Amstetten;305;117442;90043;309;65
Baden;306;148765;99555;364;148
Bruck an der Leitha;307;107297;73880;220;141
Gänserndorf;308;107504;70738;223;133
Gmünd;309;36152;23108;158;45
Hollabrunn;310;51879;32828;116;37
Horn;311;30875;19185;60;8
Korneuburg;312;92442;63205;145;149
Krems(Land);313;56840;38805;153;57
Lilienfeld;314;25491;17751;111;21
Melk;315;78779;59465;464;41
Mistelbach;316;76641;50052;107;85
Mödling;317;120412;81346;307;137
Neunkirchen;318;87048;57527;251;96
Sankt Pölten(Land);319;133497;94936;336;108
Scheibbs;320;41711;31508;98;23
Tulln;321;107723;71697;214;117
Waidhofen an der Thaya;322;25644;17067;80;21
Wiener Neustadt(Land);323;80020;54048;217;64
Zwettl;325;41757;30165;84;30
Linz(Stadt);401;208445;126949;474;133
Steyr(Stadt);402;37915;23334;84;27
Wels(Stadt);403;63542;40297;165;61
Braunau am Inn;404;108388;77110;269;58
Eferding;405;33715;23360;81;14
Freistadt;406;67638;48487;200;37
Gmunden;407;102765;71038;256;43
Grieskirchen;408;65929;47845;158;27
Kirchdorf an der Krems;409;57882;39474;167;31
Linz-Land;410;154320;101056;295;100
Perg;411;69905;50733;155;29
Ried im Innkreis;412;62535;44923;170;27
Rohrbach;413;57034;40761;165;23
Schärding;414;57750;39905;156;21
Steyr-Land;415;61494;43421;158;62
Urfahr-Umgebung;416;87466;62671;161;47
Vöcklabruck;417;139989;100188;340;78
Wels-Land;418;75514;54436;123;53
Salzburg(Stadt);501;155743;103424;340;82
Hallein;502;61262;45921;147;34
Salzburg-Umgebung;503;155982;117500;317;85
Sankt Johann im Pongau;504;81962;57500;184;16
Tamsweg;505;20327;13934;68;5
Zell am See;506;89017;56634;200;19
Graz(Stadt);601;293929;173398;605;225
Deutschlandsberg;603;61092;36362;184;21
Graz-Umgebung;606;161131;99722;440;85
Leibnitz;610;86399;53374;194;51
Leoben;611;59341;31720;196;24
Liezen;612;79739;46769;229;21
Murau;614;27343;15145;60;9
Voitsberg;616;51165;28354;191;14
Weiz;617;91844;56768;259;36
Murtal;620;71398;39269;294;38
Bruck-Mürzzuschlag;621;98394;51764;359;37
Hartberg-Fürstenfeld;622;91091;55108;311;42
Südoststeiermark;623;84024;50358;295;33
Innsbruck-Stadt;701;130599;86375;263;75
Imst;702;61843;43131;104;24
Innsbruck-Land;703;183827;125888;293;69
Kitzbühel;704;65482;41991;102;21
Kufstein;705;112301;75562;256;22
Landeck;706;44681;32262;93;19
Lienz;707;48854;33948;147;11
Reutte;708;33427;21663;34;16
Schwaz;709;85478;54187;222;25
Bludenz;801;64943;43350;98;11
Bregenz;802;136369;86031;242;12
Dornbirn;803;91344;59492;171;12
Feldkirch;804;110547;72681;179;22
Wien;900;1951354;1411437;4770;2742
