Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"30,1",35,"387,6",450
Baden,Niederöstereich,"88,2",129,"535,6",783
Bludenz,Vorarlberg,"50,2",32,"772,2",492
Braunau am Inn,Oberösterreich,"49,8",52,"374,5",391
Bregenz,Vorarlberg,"74,4",100,"518,7",697
Bruck an der Leitha,Niederöstereich,"76,5",78,500,510
Bruck-Mürzzuschlag,Steiermark,"55,6",55,"221,2",219
Deutschlandsberg,Steiermark,"21,4",13,"192,4",117
Dornbirn,Vorarlberg,"60,6",54,"607,6",541
Eferding,Oberösterreich,"18,1",6,"404,2",134
Eisenstadt,Burgenland,"27,3",4,"334,8",49
Eisenstadt-Umgebung,Burgenland,"44,3",19,"321,5",138
Feldkirch,Vorarlberg,"119,4",128,"606,6",650
Feldkirchen,Kärnten,"16,7",5,137,41
Freistadt,Oberösterreich,"40,5",27,"502,8",335
Gänserndorf,Niederöstereich,"89,7",93,"519,8",539
Gmünd,Niederöstereich,"62,5",23,"394,3",145
Gmunden,Oberösterreich,"95,4",97,"393,6",400
Graz,Steiermark,"35,3",102,"482,7",1.394
Graz-Umgebung,Steiermark,"29,2",45,"336,4",519
Grieskirchen,Oberösterreich,"78,8",51,377,244
Güssing,Burgenland,"73,7",19,"403,1",104
Hallein,Salzburg,"240,2",145,"642,7",388
Hartberg-Fürstenfeld,Steiermark,"14,3",13,"460,2",417
Hermagor,Kärnten,"32,9",6,"323,7",59
Hollabrunn,Niederöstereich,"31,5",16,236,120
Horn,Niederöstereich,"32,2",10,"402,1",125
Imst,Tirol,"111,6",67,"825,90",496
Innsbruck-Land,Tirol,77,138,"625,70",1.122
Innsbruck-Stadt,Tirol,"160,5",212,"1.151,30",1.521
Jennersdorf,Burgenland,0,0,"111,3",19
Kirchdorf an der Krems,Oberösterreich,"21,1",12,"276,1",157
Kitzbühel,Tirol,"15,7",10,"760,8",486
Klagenfurt Land,Kärnten,"35,1",21,199,119
Klagenfurt Stadt,Kärnten,"36,7",37,249,251
Korneuburg,Niederöstereich,"92,4",84,"568,8",517
Krems (Land),Niederöstereich,"68,9",39,"620,20",351
Krems an der Donau,Niederöstereich,"32,2",8,"586,9",146
Kufstein,Tirol,"53,8",59,936,1.027
Landeck,Tirol,"81,2",36,"2.718,50",1.206
Leibnitz,Steiermark,"25,5",21,"347,9",287
Leoben,Steiermark,"96,6",58,"256,4",154
Lienz,Tirol,"8,2",4,"383,6",187
Liezen,Steiermark,"33,8",27,"284,1",227
Lilienfeld,Niederöstereich,"38,7",10,430,111
Linz,Oberösterreich,"66,6",137,"765,6",1.575
Linz-Land,Oberösterreich,"60,6",91,"717,4",1.078
Mattersburg,Burgenland,"47,6",19,"400,8",160
Melk,Niederöstereich,"48,7",38,"511,8",399
Mistelbach,Niederöstereich,"70,2",53,"515,3",389
Mödling,Niederöstereich,"106,7",127,"596,6",710
Murau,Steiermark,"3,6",1,141,39
Murtal,Steiermark,"29,2",21,193,139
Neunkirchen,Niederöstereich,"46,4",40,"607,2",524
Neusiedl am See,Burgenland,"127,6",76,"466,8",278
Oberpullendorf,Burgenland,"69,3",26,"255,9",96
Oberwart,Burgenland,"79,5",43,"491,9",266
Perg,Oberösterreich,"36,5",25,"696,8",477
Reutte,Tirol,"21,4",7,"385,7",126
Ried im Innkreis,Oberösterreich,"99,7",61,"547,3",335
Rohrbach,Oberösterreich,"146,8",83,"585,6",331
Rust,Burgenland,0,0,"154,6",3
Salzburg,Salzburg,"60,3",93,"424,7",655
Salzburg-Umgebung,Salzburg,63,96,"388,8",592
Sankt Johann im Pongau,Salzburg,"101,8",82,"842,7",679
Sankt Pölten,Niederöstereich,129,71,"610,4",336
Sankt Pölten (Land),Niederöstereich,74,97,"489,1",641
Sankt Veit an der Glan,Kärnten,"82,5",45,"227,3",124
Schärding,Oberösterreich,96,55,"322,8",185
Scheibbs,Niederöstereich,"16,9",7,"415,4",172
Schwaz,Tirol,118,99,"959,8",805
Spittal an der Drau,Kärnten,"11,8",9,"119,6",91
Steyr,Oberösterreich,"44,5",17,"500,1",191
Steyr-Land,Oberösterreich,"38,1",23,"499,8",302
Südoststeiermark,Steiermark,"9,3",8,"119,8",103
Tamsweg,Salzburg,"88,6",18,"275,6",56
Tulln,Niederöstereich,"62,6",65,"437,5",454
Urfahr-Umgebung,Oberösterreich,"63,2",54,600,513
Villach Land,Kärnten,"13,9",9,"210,3",136
Villach Stadt,Kärnten,"35,3",22,"208,9",130
Vöcklabruck,Oberösterreich,"88,1",120,"444,8",606
Voitsberg,Steiermark,"50,8",26,"365,5",187
Völkermarkt,Kärnten,"105,1",44,"348,6",146
Waidhofen an der Thaya,Niederöstereich,"73,4",19,"625,8",162
Waidhofen an der Ybbs,Niederöstereich,"26,6",3,293,33
Weiz,Steiermark,"32,1",29,"358,6",324
Wels,Oberösterreich,"171,7",106,"793,80",490
Wels-Land,Oberösterreich,"64,3",47,"484,3",354
Wien,Wien,"160,2",#ERROR!,1.083,20.549
Wiener Neustadt,Niederöstereich,"57,4",26,"620,6",281
Wiener Neustadt (Land),Niederöstereich,"51,3",40,"392,4",306
Wolfsberg,Kärnten,"9,5",5,"176,4",93
Zell am See,Salzburg,"25,2",22,"561,4",491
Zwettl,Niederöstereich,"54,5",23,"487,9",206
