Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10704;25;8
Rust(Stadt);102;2021;1329;5;0
Eisenstadt-Umgebung;103;44488;30223;78;16
Güssing;104;25809;16943;101;3
Jennersdorf;105;17216;10101;44;2
Mattersburg;106;40731;27009;88;13
Neusiedl am See;107;61358;42772;85;41
Oberpullendorf;108;37556;25177;68;1
Oberwart;109;54682;34748;145;11
Klagenfurt Stadt;201;103297;59496;304;20
Villach Stadt;202;64125;35824;174;16
Hermagor;203;18069;10715;66;2
Klagenfurt Land;204;61114;36059;127;10
Sankt Veit an der Glan;205;53953;33107;167;5
Spittal an der Drau;206;75725;44658;275;8
Villach Land;207;65635;38653;204;5
Völkermarkt;208;41947;26659;121;4
Wolfsberg;209;52352;30387;203;6
Feldkirchen;210;29949;17389;83;0
Krems an der Donau(Stadt);301;24930;15889;75;8
Sankt Pölten(Stadt);302;56697;38023;146;11
Waidhofen an der Ybbs(Stadt);303;11187;8138;59;3
Wiener Neustadt(Stadt);304;47407;31179;223;9
Amstetten;305;117442;90198;309;15
Baden;306;148765;100039;364;57
Bruck an der Leitha;307;107297;74268;220;48
Gänserndorf;308;107504;71056;305;35
Gmünd;309;36152;23180;158;2
Hollabrunn;310;51879;32912;116;14
Horn;311;30875;19219;60;6
Korneuburg;312;92442;63523;146;43
Krems(Land);313;56840;38893;163;12
Lilienfeld;314;25491;17786;111;1
Melk;315;78779;59565;506;12
Mistelbach;316;76641;50242;107;23
Mödling;317;120412;81794;308;51
Neunkirchen;318;87048;57778;251;27
Sankt Pölten(Land);319;133497;95277;336;36
Scheibbs;320;41711;31548;98;5
Tulln;321;107723;72040;214;47
Waidhofen an der Thaya;322;25644;17106;80;1
Wiener Neustadt(Land);323;80020;54195;218;11
Zwettl;325;41757;30272;84;14
Linz(Stadt);401;208445;127298;474;37
Steyr(Stadt);402;37915;23391;84;3
Wels(Stadt);403;63542;40422;165;5
Braunau am Inn;404;108388;77194;270;15
Eferding;405;33715;23392;81;2
Freistadt;406;67638;48558;202;8
Gmunden;407;102765;71157;256;14
Grieskirchen;408;65929;47904;159;4
Kirchdorf an der Krems;409;57882;39565;167;3
Linz-Land;410;154320;101277;296;36
Perg;411;69905;50793;155;4
Ried im Innkreis;412;62535;44979;170;7
Rohrbach;413;57034;40796;165;3
Schärding;414;57750;39933;156;3
Steyr-Land;415;61494;43491;158;5
Urfahr-Umgebung;416;87466;62765;161;15
Vöcklabruck;417;139989;100335;340;19
Wels-Land;418;75514;54545;123;13
Salzburg(Stadt);501;155743;103659;342;28
Hallein;502;61262;45996;148;4
Salzburg-Umgebung;503;155982;117653;318;19
Sankt Johann im Pongau;504;81962;57550;184;2
Tamsweg;505;20327;13947;68;0
Zell am See;506;89017;56702;201;5
Graz(Stadt);601;293929;173858;609;66
Deutschlandsberg;603;61092;36427;184;14
Graz-Umgebung;606;161131;99997;441;36
Leibnitz;610;86399;53497;195;14
Leoben;611;59341;31781;197;9
Liezen;612;79739;46824;229;10
Murau;614;27343;15168;60;3
Voitsberg;616;51165;28378;191;2
Weiz;617;91844;56860;259;15
Murtal;620;71398;39332;294;9
Bruck-Mürzzuschlag;621;98394;51852;359;14
Hartberg-Fürstenfeld;622;91091;55187;311;7
Südoststeiermark;623;84024;50483;296;18
Innsbruck-Stadt;701;130599;86574;261;26
Imst;702;61843;43191;103;2
Innsbruck-Land;703;183827;126141;292;23
Kitzbühel;704;65482;42033;102;9
Kufstein;705;112301;75608;256;9
Landeck;706;44681;32291;93;2
Lienz;707;48854;33981;148;5
Reutte;708;33427;21715;34;10
Schwaz;709;85478;54233;222;4
Bludenz;801;64943;43376;99;3
Bregenz;802;136369;86135;242;11
Dornbirn;803;91344;59554;171;10
Feldkirch;804;110547;72752;179;11
Wien;900;1951354;1419234;4807;974
