Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10641;25;24
Rust(Stadt);102;2021;1318;5;2
Eisenstadt-Umgebung;103;44488;30069;77;64
Güssing;104;25809;16896;101;11
Jennersdorf;105;17216;10075;44;3
Mattersburg;106;40731;26882;88;24
Neusiedl am See;107;61358;42555;85;82
Oberpullendorf;108;37556;25056;68;43
Oberwart;109;54682;34648;145;43
Klagenfurt Stadt;201;103297;59338;303;55
Villach Stadt;202;64125;35682;174;35
Hermagor;203;18069;10696;66;5
Klagenfurt Land;204;61114;35984;127;29
Sankt Veit an der Glan;205;53953;33036;167;28
Spittal an der Drau;206;75725;44557;276;35
Villach Land;207;65635;38567;204;29
Völkermarkt;208;41947;26614;121;24
Wolfsberg;209;52352;30349;203;21
Feldkirchen;210;29949;17355;83;15
Krems an der Donau(Stadt);301;24930;15838;75;31
Sankt Pölten(Stadt);302;56697;37869;146;48
Waidhofen an der Ybbs(Stadt);303;11187;8123;59;12
Wiener Neustadt(Stadt);304;47407;31059;222;45
Amstetten;305;117442;90016;309;87
Baden;306;148765;99496;363;169
Bruck an der Leitha;307;107297;73809;220;139
Gänserndorf;308;107504;70678;222;127
Gmünd;309;36152;23095;158;43
Hollabrunn;310;51879;32810;116;44
Horn;311;30875;19181;60;9
Korneuburg;312;92442;63128;145;130
Krems(Land);313;56840;38780;139;61
Lilienfeld;314;25491;17736;111;11
Melk;315;78779;59444;464;45
Mistelbach;316;76641;50017;107;91
Mödling;317;120412;81290;307;186
Neunkirchen;318;87048;57474;250;75
Sankt Pölten(Land);319;133497;94885;336;113
Scheibbs;320;41711;31497;98;29
Tulln;321;107723;71642;214;110
Waidhofen an der Thaya;322;25644;17051;80;12
Wiener Neustadt(Land);323;80020;54018;217;78
Zwettl;325;41757;30150;84;28
Linz(Stadt);401;208445;126893;474;136
Steyr(Stadt);402;37915;23318;83;21
Wels(Stadt);403;63542;40269;165;52
Braunau am Inn;404;108388;77077;269;42
Eferding;405;33715;23350;81;9
Freistadt;406;67638;48462;200;22
Gmunden;407;102765;71016;256;46
Grieskirchen;408;65929;47834;158;38
Kirchdorf an der Krems;409;57882;39460;167;39
Linz-Land;410;154320;101014;295;90
Perg;411;69905;50721;155;38
Ried im Innkreis;412;62535;44909;170;26
Rohrbach;413;57034;40751;165;16
Schärding;414;57750;39890;156;15
Steyr-Land;415;61494;43396;158;53
Urfahr-Umgebung;416;87466;62644;161;47
Vöcklabruck;417;139989;100148;340;68
Wels-Land;418;75514;54406;123;47
Salzburg(Stadt);501;155743;103384;340;96
Hallein;502;61262;45905;147;31
Salzburg-Umgebung;503;155982;117459;317;89
Sankt Johann im Pongau;504;81962;57493;184;21
Tamsweg;505;20327;13931;68;6
Zell am See;506;89017;56624;200;23
Graz(Stadt);601;293929;173278;604;207
Deutschlandsberg;603;61092;36350;184;16
Graz-Umgebung;606;161131;99685;440;92
Leibnitz;610;86399;53348;194;45
Leoben;611;59341;31708;196;25
Liezen;612;79739;46757;229;20
Murau;614;27343;15144;60;13
Voitsberg;616;51165;28350;191;17
Weiz;617;91844;56746;259;26
Murtal;620;71398;39249;294;28
Bruck-Mürzzuschlag;621;98394;51745;359;36
Hartberg-Fürstenfeld;622;91091;55087;310;39
Südoststeiermark;623;84024;50333;295;18
Innsbruck-Stadt;701;130599;86330;263;90
Imst;702;61843;43119;105;23
Innsbruck-Land;703;183827;125851;293;88
Kitzbühel;704;65482;41977;102;20
Kufstein;705;112301;75554;256;38
Landeck;706;44681;32258;93;25
Lienz;707;48854;33944;147;14
Reutte;708;33427;21654;34;10
Schwaz;709;85478;54175;222;22
Bludenz;801;64943;43350;98;14
Bregenz;802;136369;86030;242;21
Dornbirn;803;91344;59492;171;25
Feldkirch;804;110547;72676;179;25
Wien;900;1951354;1410144;4760;2797
