Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,145,169,"5851,40",6818
Baden,Niederösterreich,152,223,"3404,40",4996
Bludenz,Vorarlberg,"115,4",74,"4734,30",3035
Braunau am Inn,Oberösterreich,"155,4",164,"4580,60",4835
Bregenz,Vorarlberg,"105,9",143,"4878,20",6585
Bruck an der Leitha,Niederösterreich,"91,6",95,"2979,70",3091
Bruck-Mürzzuschlag,Steiermark,"104,4",103,"3979,90",3928
Deutschlandsberg,Steiermark,"110,1",67,"3489,60",2124
Dornbirn,Vorarlberg,"120,1",108,"6031,50",5423
Eferding,Oberösterreich,"84,4",28,"6347,60",2106
Eisenstadt,Burgenland,"121,5",18,"3759,40",557
Eisenstadt-Umgebung,Burgenland,81,35,"3101,60",1341
Feldkirch,Vorarlberg,"155,4",168,"5325,80",5759
Feldkirchen,Kärnten,"200,7",60,"4956,20",1482
Freistadt,Oberösterreich,"109,2",73,"5732,80",3833
Gänserndorf,Niederösterreich,"118,3",124,"2541,50",2663
Gmünd,Niederösterreich,"128,6",47,"4412,80",1613
Gmunden,Oberösterreich,"176,7",180,"5034,40",5128
Graz,Steiermark,"81,4",237,"3318,80",9660
Graz-Umgebung,Steiermark,"75,6",118,"3313,90",5172
Grieskirchen,Oberösterreich,"132,6",86,"6170,30",4003
Güssing,Burgenland,"295,7",76,"4276,40",1099
Hallein,Salzburg,"305,8",186,"7273,40",4424
Hartberg-Fürstenfeld,Steiermark,96,87,"4397,10",3984
Hermagor,Kärnten,"337,9",61,"6026,40",1088
Hollabrunn,Niederösterreich,"45,1",23,"2423,90",1237
Horn,Niederösterreich,84,26,"2136,70",661
Imst,Tirol,"71,1",43,"5298,10",3204
Innsbruck-Land,Tirol,"70,4",127,"5251,20",9476
Innsbruck-Stadt,Tirol,"66,7",88,"5009,10",6610
Jennersdorf,Burgenland,"87,7",15,"4000,70",684
Kirchdorf an der Krems,Oberösterreich,"154,2",88,"4706,40",2686
Kitzbühel,Tirol,"180,8",116,"4812,40",3088
Klagenfurt Land,Kärnten,175,105,"4312,30",2588
Klagenfurt Stadt,Kärnten,"92,8",94,"4083,90",4137
