Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"420,5",490,1.180,1.375
Baden,Niederöstereich,291,427,"1.125,00",1.651
Bludenz,Vorarlberg,"433,6",278,"1.630,10",1.045
Braunau am Inn,Oberösterreich,"368,5",389,"1.006,10",1.062
Bregenz,Vorarlberg,"547,5",739,"1.588,30",2.144
Bruck an der Leitha,Niederöstereich,"244,9",254,"1.100,90",1.142
Bruck-Mürzzuschlag,Steiermark,"375,9",371,"835,90",825
Deutschlandsberg,Steiermark,"303,9",185,"708,10",431
Dornbirn,Vorarlberg,"841,9",757,"2.174,30",1.955
Eferding,Oberösterreich,"883,1",293,"1.968,20",653
Eisenstadt,Burgenland,"674,9",100,"1.174,40",174
Eisenstadt-Umgebung,Burgenland,"363,1",157,"1.054,70",456
Feldkirch,Vorarlberg,"488,3",528,"1.662,80",1.798
Feldkirchen,Kärnten,"294,3",88,"662,20",198
Freistadt,Oberösterreich,"584,8",391,1.561,1.044
Gänserndorf,Niederöstereich,"159,4",167,"919,10",963
Gmünd,Niederöstereich,"544,4",199,"1.356,90",496
Gmunden,Oberösterreich,"599,8",611,"1.460,80",1.488
Graz,Steiermark,"311,3",906,"1.075,30",3.130
Graz-Umgebung,Steiermark,"261,4",408,"859,20",1.341
Grieskirchen,Oberösterreich,"735,3",477,"1.800,40",1.168
Güssing,Burgenland,"404,7",104,"1.019,50",262
Hallein,Salzburg,"455,4",277,"2.122,50",1.291
Hartberg-Fürstenfeld,Steiermark,"367,5",333,"1.104,80",1.001
Hermagor,Kärnten,"404,3",73,"985,90",178
Hollabrunn,Niederöstereich,"323,3",165,"742,70",379
Horn,Niederöstereich,"187,5",58,"714,40",221
Imst,Tirol,"428,3",259,"1.746,20",1.056
Innsbruck-Land,Tirol,"500,4",903,"1.776,60",3.206
Innsbruck-Stadt,Tirol,463,611,"2.451,50",3.235
Jennersdorf,Burgenland,"444,5",76,"848,10",145
Kirchdorf an der Krems,Oberösterreich,"362,7",207,843,481
Kitzbühel,Tirol,"484,7",311,"1.461,80",938
Klagenfurt Land,Kärnten,"246,6",148,"641,50",385
Klagenfurt Stadt,Kärnten,"331,7",336,"858,80",870
Korneuburg,Niederöstereich,"283,8",259,"1.212,00",1.106
Krems (Land),Niederöstereich,393,222,"1.368,50",773
Krems an der Donau,Niederöstereich,"359,5",90,"1.250,20",313
Kufstein,Tirol,"545,8",602,"1.957,60",2.159
Landeck,Tirol,"281,6",125,"3.386,20",1.503
Leibnitz,Steiermark,"418,8",355,"1.072,50",909
Leoben,Steiermark,"360,1",215,"973,20",581
Lienz,Tirol,"297,5",145,"1.009,50",492
Liezen,Steiermark,"424,3",338,"1.048,30",835
Lilienfeld,Niederöstereich,"413,2",106,"1.352,60",347
Linz,Oberösterreich,"389,2",804,"1.528,10",3.157
Linz-Land,Oberösterreich,"373,3",565,"1.402,50",2.123
Mattersburg,Burgenland,"269,7",108,"956,50",383
Melk,Niederöstereich,"250,7",196,"996,30",779
Mistelbach,Niederöstereich,"124,3",94,"794,70",601
Mödling,Niederöstereich,"326,6",389,"1.259,30",1.500
Murau,Steiermark,"261,4",72,458,126
Murtal,Steiermark,"263,6",189,746,535
Neunkirchen,Niederöstereich,"308,1",266,"1.145,40",989
Neusiedl am See,Burgenland,250,150,"1.015,20",609
Oberpullendorf,Burgenland,"401,2",150,"1.080,70",404
Oberwart,Burgenland,"503,8",273,"1.450,40",786
Perg,Oberösterreich,"484,3",334,"1.465,90",1.011
Reutte,Tirol,338,111,"919,70",302
Ried im Innkreis,Oberösterreich,"727,8",449,"1.954,90",1.206
Rohrbach,Oberösterreich,"792,3",448,"1.982,50",1.121
Rust,Burgenland,404,8,"757,60",15
Salzburg,Salzburg,"375,4",582,1.133,1.757
Salzburg-Umgebung,Salzburg,"476,9",732,"1.423,50",2.185
Sankt Johann im Pongau,Salzburg,"655,2",532,"2.248,90",1.826
