Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"103,3",120,"504,7",586
Baden,Niederöstereich,"87,5",128,"650,5",951
Bludenz,Vorarlberg,"139,7",89,"946,4",603
Braunau am Inn,Oberösterreich,"74,7",78,"480,8",502
Bregenz,Vorarlberg,"199,4",268,"756,8",1.017
Bruck an der Leitha,Niederöstereich,"165,7",169,"702,9",717
Bruck-Mürzzuschlag,Steiermark,"42,4",42,"286,9",284
Deutschlandsberg,Steiermark,"49,3",30,"251,6",153
Dornbirn,Vorarlberg,"211,1",188,"853,5",760
Eferding,Oberösterreich,"159,9",53,"597,2",198
Eisenstadt,Burgenland,"47,8",7,"375,8",55
Eisenstadt-Umgebung,Burgenland,"104,8",45,"442,6",190
Feldkirch,Vorarlberg,"226,8",243,"868,8",931
Feldkirchen,Kärnten,"36,7",11,"187,1",56
Freistadt,Oberösterreich,"129,1",86,"645,4",430
Gänserndorf,Niederöstereich,"92,6",96,650,674
Gmünd,Niederöstereich,"133,2",49,552,203
Gmunden,Oberösterreich,"154,5",157,"580,50",590
Graz,Steiermark,"104,9",303,"609,10",1.759
Graz-Umgebung,Steiermark,"73,9",114,"429,80",663
Grieskirchen,Oberösterreich,"247,2",160,"647,40",419
Güssing,Burgenland,"50,4",13,461,119
Hallein,Salzburg,"468,7",283,"1.272,10",768
Hartberg-Fürstenfeld,Steiermark,"78,3",71,"556,20",504
Hermagor,Kärnten,"49,4",9,"373,10",68
Hollabrunn,Niederöstereich,"45,2",23,"296,90",151
Horn,Niederöstereich,"35,4",11,"450,30",140
Imst,Tirol,"209,8",126,1.086,652
Innsbruck-Land,Tirol,"198,5",356,"950,80",1.705
Innsbruck-Stadt,Tirol,"282,3",373,"1.552,50",2.051
Jennersdorf,Burgenland,"76,2",13,"187,50",32
Kirchdorf an der Krems,Oberösterreich,"66,8",38,"351,70",200
Kitzbühel,Tirol,"57,9",37,"837,50",535
Klagenfurt Land,Kärnten,"36,8",22,"264,20",158
Klagenfurt Stadt,Kärnten,"105,1",106,"384,90",388
Korneuburg,Niederöstereich,"126,5",115,"722,90",657
Krems (Land),Niederöstereich,"100,7",57,"756,20",428
Krems an der Donau,Niederöstereich,"124,6",31,"743,7",185
Kufstein,Tirol,"72,9",80,"1.055,80",1.158
Landeck,Tirol,"234,4",104,"3.025,10",1.342
Leibnitz,Steiermark,"71,5",59,"448,6",370
Leoben,Steiermark,"94,9",57,"389,6",234
Lienz,Tirol,"69,7",34,"461,5",225
Liezen,Steiermark,"86,4",69,"386,7",309
Lilienfeld,Niederöstereich,124,32,585,151
Linz,Oberösterreich,"110,8",228,"904,1",1.860
Linz-Land,Oberösterreich,"61,9",93,"791,2",1.189
Mattersburg,Burgenland,"40,1",16,"460,9",184
Melk,Niederöstereich,"84,7",66,"604,1",471
Mistelbach,Niederöstereich,"50,3",38,"590,9",446
Mödling,Niederöstereich,"115,1",137,"747,1",889
Murau,Steiermark,"14,5",4,"162,7",45
Murtal,Steiermark,"115,3",83,"337,5",243
Neunkirchen,Niederöstereich,80,69,"716,2",618
Neusiedl am See,Burgenland,"134,3",80,"649,9",387
Oberpullendorf,Burgenland,"77,3",29,"362,5",136
Oberwart,Burgenland,"86,9",47,"621,3",336
Perg,Oberösterreich,"39,4",27,"756,7",518
Reutte,Tirol,"70,4",23,"483,6",158
Ried im Innkreis,Oberösterreich,"243,4",149,"836,5",512
Rohrbach,Oberösterreich,"100,8",57,"736,00",416
Rust,Burgenland,0,0,"154,60",3
Salzburg,Salzburg,"116,7",180,"563,50",869
Salzburg-Umgebung,Salzburg,"237,1",361,"669,80",1.020
Sankt Johann im Pongau,Salzburg,"271,8",219,"1.172,80",945
Sankt Pölten,Niederöstereich,"112,6",62,"775,70",427
Sankt Pölten (Land),Niederöstereich,116,152,641,840
Sankt Veit an der Glan,Kärnten,"91,7",50,"351,90",192
Schärding,Oberösterreich,"279,2",160,"649,10",372
Scheibbs,Niederöstereich,"41,1",17,"473,40",196
Schwaz,Tirol,"274,2",230,"1.340,10",1.124
Spittal an der Drau,Kärnten,"18,4",14,"147,2",112
Steyr,Oberösterreich,144,55,"662,4",253
Steyr-Land,Oberösterreich,"124,1",75,662,400
Südoststeiermark,Steiermark,57,49,"195,5",168
Tamsweg,Salzburg,"147,6",30,"428,1",87
Tulln,Niederöstereich,133,138,"600,40",623
Urfahr-Umgebung,Oberösterreich,"77,2",66,"706,4",604
Villach Land,Kärnten,"29,4",19,254,164
Villach Stadt,Kärnten,45,28,260,162
Vöcklabruck,Oberösterreich,"171,7",234,"653,90",891
Voitsberg,Steiermark,"103,6",53,"527,70",270
Völkermarkt,Kärnten,"64,5",27,"422,70",177
Waidhofen an der Thaya,Niederöstereich,"154,5",40,"818,90",212
Waidhofen an der Ybbs,Niederöstereich,"124,3",14,"452,90",51
Weiz,Steiermark,"69,7",63,"449,40",406
Wels,Oberösterreich,"226,8",140,"1.080,60",667
Wels-Land,Oberösterreich,"90,3",66,"589,70",431
Wien,Wien,"169,3",#ERROR!,1.299,24.648
Wiener Neustadt,Niederöstereich,"130,3",59,"790,7",358
Wiener Neustadt (Land),Niederöstereich,"55,1",43,"482,1",376
Wolfsberg,Kärnten,"60,7",32,239,126
Zell am See,Salzburg,"154,4",135,"735,2",643
Zwettl,Niederöstereich,"113,7",48,"646,6",273
