Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9448;25;73
Rust(Stadt);102;2021;1163;4;14
Eisenstadt-Umgebung;103;44488;26748;74;178
Güssing;104;25809;15176;101;109
Jennersdorf;105;17216;9412;44;32
Mattersburg;106;40731;24394;86;158
Neusiedl am See;107;61358;37402;85;326
Oberpullendorf;108;37556;22165;66;99
Oberwart;109;54682;31250;144;176
Klagenfurt Stadt;201;103297;55430;297;350
Villach Stadt;202;64125;33740;174;151
Hermagor;203;18069;10149;63;31
Klagenfurt Land;204;61114;33908;127;150
Sankt Veit an der Glan;205;53953;31371;167;91
Spittal an der Drau;206;75725;42530;275;133
Villach Land;207;65635;36626;207;141
Völkermarkt;208;41947;25114;121;105
Wolfsberg;209;52352;28896;195;84
Feldkirchen;210;29949;16629;83;34
Krems an der Donau(Stadt);301;24930;14277;74;77
Sankt Pölten(Stadt);302;56697;34053;145;223
Waidhofen an der Ybbs(Stadt);303;11187;7539;40;27
Wiener Neustadt(Stadt);304;47407;28390;205;193
Amstetten;305;117442;83252;309;328
Baden;306;148765;89123;341;591
Bruck an der Leitha;307;107297;64770;216;422
Gänserndorf;308;107504;62194;193;536
Gmünd;309;36152;21145;157;137
Hollabrunn;310;51879;29064;105;240
Horn;311;30875;17557;60;114
Korneuburg;312;92442;55083;145;541
Krems(Land);313;56840;35360;105;192
Lilienfeld;314;25491;16487;110;63
Melk;315;78779;54881;332;275
Mistelbach;316;76641;44136;106;415
Mödling;317;120412;70584;281;561
Neunkirchen;318;87048;52499;250;313
Sankt Pölten(Land);319;133497;85141;327;590
Scheibbs;320;41711;29412;94;154
Tulln;321;107723;63245;213;543
Waidhofen an der Thaya;322;25644;15500;76;106
Wiener Neustadt(Land);323;80020;49449;209;328
Zwettl;325;41757;27796;84;108
Linz(Stadt);401;208445;116632;458;495
Steyr(Stadt);402;37915;21446;72;144
Wels(Stadt);403;63542;37293;159;120
Braunau am Inn;404;108388;73000;265;170
Eferding;405;33715;21617;79;55
Freistadt;406;67638;45468;191;163
Gmunden;407;102765;65988;246;250
Grieskirchen;408;65929;44603;150;111
Kirchdorf an der Krems;409;57882;36849;158;150
Linz-Land;410;154320;93566;287;375
Perg;411;69905;47164;151;167
Ried im Innkreis;412;62535;42152;170;121
Rohrbach;413;57034;38171;162;220
Schärding;414;57750;37714;155;140
Steyr-Land;415;61494;40247;152;216
Urfahr-Umgebung;416;87466;58061;158;252
Vöcklabruck;417;139989;93787;336;268
Wels-Land;418;75514;50129;118;208
Salzburg(Stadt);501;155743;96232;311;403
Hallein;502;61262;43665;143;94
Salzburg-Umgebung;503;155982;110721;311;330
Sankt Johann im Pongau;504;81962;54914;184;163
Tamsweg;505;20327;13353;67;24
Zell am See;506;89017;53891;194;163
Graz(Stadt);601;293929;159233;563;685
Deutschlandsberg;603;61092;34496;179;104
Graz-Umgebung;606;161131;91934;423;347
Leibnitz;610;86399;49582;187;183
Leoben;611;59341;29601;190;112
Liezen;612;79739;44174;226;109
Murau;614;27343;14635;59;23
Voitsberg;616;51165;26805;186;75
Weiz;617;91844;53807;254;273
Murtal;620;71398;37201;281;109
Bruck-Mürzzuschlag;621;98394;48583;354;227
Hartberg-Fürstenfeld;622;91091;51638;297;287
Südoststeiermark;623;84024;47204;293;205
Innsbruck-Stadt;701;130599;79768;246;417
Imst;702;61843;40760;93;129
Innsbruck-Land;703;183827;116954;276;534
Kitzbühel;704;65482;39694;97;84
Kufstein;705;112301;72200;243;170
Landeck;706;44681;30443;90;99
Lienz;707;48854;32528;145;93
Reutte;708;33427;20710;29;138
Schwaz;709;85478;51338;216;129
Bludenz;801;64943;41453;95;171
Bregenz;802;136369;81971;235;356
Dornbirn;803;91344;56314;168;274
Feldkirch;804;110547;69311;175;234
Wien;900;1951354;1238141;4387;8740
