Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Spittal an der Drau,Kärnten,"166,1",126,"7503,80",5693
Steyr,Oberösterreich,"105,1",40,"6190,90",2356
Steyr-Land,Oberösterreich,"107,1",65,"6887,70",4182
Südoststeiermark,Steiermark,"122,6",103,"7029,10",5907
Tamsweg,Salzburg,"88,9",18,"12192,00",2469
Tulln,Niederösterreich,"38,2",40,"5070,10",5303
Urfahr-Umgebung,Oberösterreich,"47,7",41,"6991,50",6013
Villach Land,Kärnten,"91,3",59,"6770,60",4375
Villach Stadt,Kärnten,"146,3",92,"6078,10",3822
Vöcklabruck,Oberösterreich,"104,2",143,"8254,40",11333
Voitsberg,Steiermark,"146,9",75,"6515,90",3326
Völkermarkt,Kärnten,"100,3",42,"8657,00",3624
Waidhofen an der Thaya,Niederösterreich,"3,9",1,"6506,50",1671
Waidhofen an der Ybbs,Niederösterreich,"133,7",15,"7948,70",892
Weiz,Steiermark,"197,5",179,"6612,00",5994
Wels,Oberösterreich,"180,9",113,"8725,80",5451
Wels-Land,Oberösterreich,"120,6",89,"7488,80",5525
Wien,Wien,"88,4",#ERROR!,"7036,70",134485
Wiener Neustadt,Niederösterreich,"104,8",48,"8406,30",3852
Wiener Neustadt (Land),Niederösterreich,"47,2",37,"6594,60",5164
Wolfsberg,Kärnten,38,20,"6482,00",3410
Zell am See,Salzburg,"61,6",54,"8222,30",7205
Zwettl,Niederösterreich,"69,1",29,"7838,10",3291
