Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7567;23;133
Rust(Stadt);102;2000;929;2;9
Eisenstadt-Umgebung;103;43861;21760;70;464
Güssing;104;25770;12616;96;332
Jennersdorf;105;17109;8002;42;114
Mattersburg;106;40316;19510;82;360
Neusiedl am See;107;60397;30163;84;769
Oberpullendorf;108;37453;17988;63;449
Oberwart;109;54209;25787;145;493
Klagenfurt Stadt;201;101765;44420;276;727
Villach Stadt;202;63236;27582;172;353
Hermagor;203;18052;8690;61;133
Klagenfurt Land;204;60503;27847;126;387
Sankt Veit an der Glan;205;53880;25416;165;344
Spittal an der Drau;206;75628;36424;264;360
Villach Land;207;64920;30457;195;371
Völkermarkt;208;41834;21012;120;204
Wolfsberg;209;52488;24773;179;269
Feldkirchen;210;29783;14083;82;160
Krems an der Donau(Stadt);301;24837;11739;72;180
Sankt Pölten(Stadt);302;55878;28011;139;444
Waidhofen an der Ybbs(Stadt);303;11134;6463;40;94
Wiener Neustadt(Stadt);304;46456;23808;181;434
Amstetten;305;116592;71119;305;826
Baden;306;147113;73770;319;1526
Bruck an der Leitha;307;105507;52542;216;1138
Gänserndorf;308;105824;50256;171;1003
Gmünd;309;36275;17817;152;247
Hollabrunn;310;51332;23667;92;546
Horn;311;30838;14766;60;259
Korneuburg;312;91777;43182;141;1017
Krems(Land);313;56559;29616;99;516
Lilienfeld;314;25474;14092;113;157
Melk;315;78281;45831;295;545
Mistelbach;316;75655;35763;101;875
Mödling;317;119240;56677;269;1205
Neunkirchen;318;86323;43563;248;709
Sankt Pölten(Land);319;132064;69309;300;1075
Scheibbs;320;41567;25361;95;283
Tulln;321;105762;50640;206;1049
Waidhofen an der Thaya;322;25531;12807;68;229
Wiener Neustadt(Land);323;79033;41245;197;689
Zwettl;325;41827;23668;84;272
Linz(Stadt);401;206537;96738;427;1814
Steyr(Stadt);402;37952;17930;66;237
Wels(Stadt);403;62654;32028;155;340
Braunau am Inn;404;106492;63093;253;789
Eferding;405;33368;17894;73;315
Freistadt;406;66922;38365;183;548
Gmunden;407;102102;55854;233;746
Grieskirchen;408;65137;37635;144;502
Kirchdorf an der Krems;409;57163;30912;147;421
Linz-Land;410;152391;78176;278;1354
Perg;411;69241;40056;150;471
Ried im Innkreis;412;61850;35953;166;739
Rohrbach;413;56623;32581;158;577
Schärding;414;57438;32034;154;455
Steyr-Land;415;60936;33532;146;475
Urfahr-Umgebung;416;86235;47932;154;958
Vöcklabruck;417;137993;79676;326;942
Wels-Land;418;74574;42233;116;556
Salzburg(Stadt);501;155416;81621;289;1508
Hallein;502;60992;37922;139;375
Salzburg-Umgebung;503;154624;94951;300;1377
Sankt Johann im Pongau;504;81392;48497;187;526
Tamsweg;505;20118;11426;64;148
Zell am See;506;88168;46970;185;542
Graz(Stadt);601;291134;131380;536;2643
Deutschlandsberg;603;60871;29572;177;301
Graz-Umgebung;606;157853;76540;415;1208
Leibnitz;610;85294;41841;182;506
Leoben;611;59151;24737;184;377
Liezen;612;79592;38171;217;451
Murau;614;27449;12288;60;149
Voitsberg;616;50947;23092;179;240
Weiz;617;90916;46773;252;578
Murtal;620;71356;32059;270;387
Bruck-Mürzzuschlag;621;98054;41440;353;548
Hartberg-Fürstenfeld;622;90619;44317;304;639
Südoststeiermark;623;83841;40715;288;521
Innsbruck-Stadt;701;131059;66748;225;1279
Imst;702;60922;35390;86;484
Innsbruck-Land;703;181698;98214;264;1731
Kitzbühel;704;64676;33913;98;376
Kufstein;705;111080;62122;238;842
Landeck;706;44346;26829;85;396
Lienz;707;48814;27446;136;364
Reutte;708;33054;17504;25;271
Schwaz;709;84456;44656;207;594
Bludenz;801;64368;36643;87;632
Bregenz;802;135310;72806;226;1040
Dornbirn;803;90502;49784;162;728
Feldkirch;804;109057;60739;168;998
Wien;900;1920949;1011707;4044;22147
