Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10631;25;19
Rust(Stadt);102;2021;1317;5;1
Eisenstadt-Umgebung;103;44488;30046;77;71
Güssing;104;25809;16892;101;15
Jennersdorf;105;17216;10074;44;2
Mattersburg;106;40731;26862;88;17
Neusiedl am See;107;61358;42511;85;103
Oberpullendorf;108;37556;25036;68;44
Oberwart;109;54682;34627;145;45
Klagenfurt Stadt;201;103297;59314;303;52
Villach Stadt;202;64125;35663;174;33
Hermagor;203;18069;10693;66;2
Klagenfurt Land;204;61114;35965;127;23
Sankt Veit an der Glan;205;53953;33023;167;26
Spittal an der Drau;206;75725;44541;276;39
Villach Land;207;65635;38556;205;30
Völkermarkt;208;41947;26604;121;24
Wolfsberg;209;52352;30338;203;15
Feldkirchen;210;29949;17343;83;5
Krems an der Donau(Stadt);301;24930;15824;75;28
Sankt Pölten(Stadt);302;56697;37849;146;49
Waidhofen an der Ybbs(Stadt);303;11187;8117;59;8
Wiener Neustadt(Stadt);304;47407;31033;222;36
Amstetten;305;117442;89977;309;101
Baden;306;148765;99407;363;186
Bruck an der Leitha;307;107297;73735;220;140
Gänserndorf;308;107504;70602;222;100
Gmünd;309;36152;23063;158;28
Hollabrunn;310;51879;32788;116;47
Horn;311;30875;19177;60;12
Korneuburg;312;92442;63054;145;122
Krems(Land);313;56840;38747;138;53
Lilienfeld;314;25491;17730;111;17
Melk;315;78779;59425;455;56
Mistelbach;316;76641;49966;107;92
Mödling;317;120412;81205;307;191
Neunkirchen;318;87048;57429;250;83
Sankt Pölten(Land);319;133497;94826;336;127
Scheibbs;320;41711;31485;98;31
Tulln;321;107723;71578;214;108
Waidhofen an der Thaya;322;25644;17045;80;18
Wiener Neustadt(Land);323;80020;53983;217;79
Zwettl;325;41757;30134;84;35
Linz(Stadt);401;208445;126816;474;160
Steyr(Stadt);402;37915;23307;83;28
Wels(Stadt);403;63542;40236;165;51
Braunau am Inn;404;108388;77052;269;34
Eferding;405;33715;23346;81;13
Freistadt;406;67638;48450;200;32
Gmunden;407;102765;70994;256;48
Grieskirchen;408;65929;47818;158;41
Kirchdorf an der Krems;409;57882;39443;166;47
Linz-Land;410;154320;100957;295;84
Perg;411;69905;50704;155;35
Ried im Innkreis;412;62535;44896;170;30
Rohrbach;413;57034;40739;165;18
Schärding;414;57750;39884;156;22
Steyr-Land;415;61494;43359;158;39
Urfahr-Umgebung;416;87466;62624;161;54
Vöcklabruck;417;139989;100110;340;85
Wels-Land;418;75514;54383;122;47
Salzburg(Stadt);501;155743;103340;339;99
Hallein;502;61262;45887;147;24
Salzburg-Umgebung;503;155982;117416;317;82
Sankt Johann im Pongau;504;81962;57484;184;29
Tamsweg;505;20327;13929;68;7
Zell am See;506;89017;56613;200;20
Graz(Stadt);601;293929;173171;604;197
Deutschlandsberg;603;61092;36342;184;28
Graz-Umgebung;606;161131;99633;440;96
Leibnitz;610;86399;53322;193;42
Leoben;611;59341;31697;196;33
Liezen;612;79739;46748;229;24
Murau;614;27343;15137;60;7
Voitsberg;616;51165;28339;191;14
Weiz;617;91844;56732;259;32
Murtal;620;71398;39231;294;24
Bruck-Mürzzuschlag;621;98394;51728;359;40
Hartberg-Fürstenfeld;622;91091;55063;310;41
Südoststeiermark;623;84024;50323;295;32
Innsbruck-Stadt;701;130599;86298;256;101
Imst;702;61843;43107;102;27
Innsbruck-Land;703;183827;125820;289;94
Kitzbühel;704;65482;41970;100;19
Kufstein;705;112301;75541;250;32
Landeck;706;44681;32243;93;17
Lienz;707;48854;33937;145;12
Reutte;708;33427;21645;29;8
Schwaz;709;85478;54160;219;13
Bludenz;801;64943;43339;98;10
Bregenz;802;136369;86020;242;22
Dornbirn;803;91344;59480;171;29
Feldkirch;804;110547;72659;179;21
Wien;900;1951354;1408693;4757;3278
