Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"82,4",96,"6350,80",7400
Baden,Niederösterreich,"197,6",290,"4115,10",6039
Bludenz,Vorarlberg,"74,9",48,"5278,70",3384
Braunau am Inn,Oberösterreich,198,209,"5390,70",5690
Bregenz,Vorarlberg,"26,7",36,"5307,90",7165
Bruck an der Leitha,Niederösterreich,161,167,"3505,10",3636
Bruck-Mürzzuschlag,Steiermark,"167,2",165,"4645,50",4585
Deutschlandsberg,Steiermark,"156,1",95,"4337,30",2640
Dornbirn,Vorarlberg,"75,6",68,"6667,60",5995
Eferding,Oberösterreich,"75,4",25,"6754,50",2241
Eisenstadt,Burgenland,"87,7",13,"4022,70",596
Eisenstadt-Umgebung,Burgenland,"134,1",58,"3520,20",1522
Feldkirch,Vorarlberg,"82,3",89,"5846,50",6322
Feldkirchen,Kärnten,"73,6",22,"5514,70",1649
Freistadt,Oberösterreich,"91,2",61,"6208,40",4151
Gänserndorf,Niederösterreich,"199,5",209,"3338,40",3498
Gmünd,Niederösterreich,"213,4",78,"4984,50",1822
Gmunden,Oberösterreich,"135,5",138,"5702,00",5808
Graz,Steiermark,"157,7",459,"3797,30",11053
Graz-Umgebung,Steiermark,"127,5",199,"3834,20",5984
Grieskirchen,Oberösterreich,"83,2",54,"6622,00",4296
Güssing,Burgenland,"186,8",48,"5070,20",1303
Hallein,Salzburg,"146,3",89,"8281,30",5037
Hartberg-Fürstenfeld,Steiermark,"257,2",233,"5338,50",4837
Hermagor,Kärnten,637,115,"7998,20",1444
Hollabrunn,Niederösterreich,"205,7",105,"3158,70",1612
Horn,Niederösterreich,"164,9",51,"2760,50",854
Imst,Tirol,"92,6",56,"5625,60",3402
Innsbruck-Land,Tirol,"44,9",81,"5566,00",10044
Innsbruck-Stadt,Tirol,"48,5",64,"5292,50",6984
Jennersdorf,Burgenland,"292,4",50,"5316,70",909
Kirchdorf an der Krems,Oberösterreich,"73,6",42,"5056,90",2886
Kitzbühel,Tirol,"90,4",58,"5371,80",3447
Klagenfurt Land,Kärnten,"101,6",61,"4990,50",2995
Klagenfurt Stadt,Kärnten,"123,4",125,"4546,90",4606
Korneuburg,Niederösterreich,"129,3",118,"3122,10",2849
