Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;4059;13;452
Rust(Stadt);102;2000;431;1;68
Eisenstadt-Umgebung;103;43861;11491;42;1275
Güssing;104;25770;7161;73;657
Jennersdorf;105;17109;4703;31;633
Mattersburg;106;40316;11146;60;983
Neusiedl am See;107;60397;16383;59;1614
Oberpullendorf;108;37453;10012;50;1210
Oberwart;109;54209;15462;103;1547
Klagenfurt Stadt;201;101765;30738;204;2224
Villach Stadt;202;63236;19412;122;1060
Hermagor;203;18052;6147;39;384
Klagenfurt Land;204;60503;19369;86;1454
Sankt Veit an der Glan;205;53880;16752;131;1582
Spittal an der Drau;206;75628;26725;179;1754
Villach Land;207;64920;21748;139;1483
Völkermarkt;208;41834;15011;87;995
Wolfsberg;209;52488;17487;137;1813
Feldkirchen;210;29783;10032;71;630
Krems an der Donau(Stadt);301;24837;6798;38;611
Sankt Pölten(Stadt);302;55878;17007;92;1392
Waidhofen an der Ybbs(Stadt);303;11134;4226;24;379
Wiener Neustadt(Stadt);304;46456;15292;142;1143
Amstetten;305;116592;47987;154;4247
Baden;306;147113;44680;209;3621
Bruck an der Leitha;307;105507;30122;107;2677
Gänserndorf;308;105824;27295;91;2640
Gmünd;309;36275;10840;74;1121
Hollabrunn;310;51332;12576;69;1313
Horn;311;30838;8261;33;1112
Korneuburg;312;91777;23586;74;2178
Krems(Land);313;56559;17118;49;1661
Lilienfeld;314;25474;8791;56;892
Melk;315;78281;30944;143;2805
Mistelbach;316;75655;19371;43;2199
Mödling;317;119240;31230;151;2729
Neunkirchen;318;86323;27891;132;2397
Sankt Pölten(Land);319;132064;42225;187;3795
Scheibbs;320;41567;17713;73;1759
Tulln;321;105762;27038;111;2787
Waidhofen an der Thaya;322;25531;7932;29;850
Wiener Neustadt(Land);323;79033;26148;139;2537
Zwettl;325;41827;14639;55;1234
Linz(Stadt);401;206537;63470;331;4031
Steyr(Stadt);402;37952;12084;50;735
Wels(Stadt);403;62654;22526;122;1297
Braunau am Inn;404;106492;43948;196;2688
Eferding;405;33368;11668;57;882
Freistadt;406;66922;26493;121;1960
Gmunden;407;102102;39378;174;3763
Grieskirchen;408;65137;25164;116;1610
Kirchdorf an der Krems;409;57163;20361;113;1567
Linz-Land;410;152391;51993;194;3242
Perg;411;69241;26294;117;2047
Ried im Innkreis;412;61850;24420;126;1616
Rohrbach;413;56623;22677;127;1505
Schärding;414;57438;21714;117;1796
Steyr-Land;415;60936;21921;118;1742
Urfahr-Umgebung;416;86235;30684;102;2247
Vöcklabruck;417;137993;54764;261;3808
Wels-Land;418;74574;29033;96;2012
Salzburg(Stadt);501;155416;53367;226;3903
Hallein;502;60992;28282;93;1630
Salzburg-Umgebung;503;154624;64174;212;5302
Sankt Johann im Pongau;504;81392;37620;136;1758
Tamsweg;505;20118;8844;52;429
Zell am See;506;88168;35805;146;2203
Graz(Stadt);601;291134;79954;419;6679
Deutschlandsberg;603;60871;18422;137;2055
Graz-Umgebung;606;157853;46511;323;4495
Leibnitz;610;85294;27249;145;2625
Leoben;611;59151;15437;144;1487
Liezen;612;79592;26302;161;2461
Murau;614;27449;7898;41;780
Voitsberg;616;50947;15573;149;1451
Weiz;617;90916;31255;195;2972
Murtal;620;71356;22521;229;1836
Bruck-Mürzzuschlag;621;98054;26679;286;1996
Hartberg-Fürstenfeld;622;90619;30543;226;2805
Südoststeiermark;623;83841;25880;220;2864
Innsbruck-Stadt;701;131059;45190;147;3352
Imst;702;60922;27039;54;1888
Innsbruck-Land;703;181698;69129;177;5879
Kitzbühel;704;64676;25987;53;1524
Kufstein;705;111080;47253;170;2887
Landeck;706;44346;20686;60;1147
Lienz;707;48814;21026;77;1514
Reutte;708;33054;11306;13;822
Schwaz;709;84456;34064;145;2241
Bludenz;801;64368;24648;74;1894
Bregenz;802;135310;47968;176;3836
Dornbirn;803;90502;34443;118;2754
Feldkirch;804;109057;39783;131;3227
Wien;900;1920949;616976;3116;41622
