Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"13,7",16,"8631,80",10064
Baden,Niederösterreich,"21,8",32,"6811,10",10020
Bludenz,Vorarlberg,"6,2",4,"6615,10",4258
Braunau am Inn,Oberösterreich,15,16,"8721,80",9288
Bregenz,Vorarlberg,"40,6",55,"7389,00",9998
Bruck an der Leitha,Niederösterreich,19,20,"5866,90",6190
Bruck-Mürzzuschlag,Steiermark,"7,1",7,"6239,40",6118
Deutschlandsberg,Steiermark,"18,1",11,"6724,10",4093
Dornbirn,Vorarlberg,"25,4",23,"8587,70",7772
Eferding,Oberösterreich,27,9,"8445,20",2818
Eisenstadt,Burgenland,"13,4",2,"6660,00",992
Eisenstadt-Umgebung,Burgenland,"4,6",2,"5462,70",2396
Feldkirch,Vorarlberg,"27,5",30,"7668,50",8363
Feldkirchen,Kärnten,"3,4",1,"8105,30",2414
Freistadt,Oberösterreich,9,6,"8291,70",5549
Gänserndorf,Niederösterreich,"25,5",27,"5735,90",6070
Gmünd,Niederösterreich,11,4,"7586,50",2752
Gmunden,Oberösterreich,"8,8",9,"7698,20",7860
Graz,Steiermark,"35,7",104,"5659,60",16477
Graz-Umgebung,Steiermark,"53,8",85,"5643,20",8908
Grieskirchen,Oberösterreich,"36,8",24,"8066,10",5254
Güssing,Burgenland,"19,4",5,"7151,70",1843
Hallein,Salzburg,23,14,"11024,40",6724
Hartberg-Fürstenfeld,Steiermark,"6,6",6,"8173,80",7407
Hermagor,Kärnten,"55,4",10,"10514,10",1898
Hollabrunn,Niederösterreich,"7,8",4,"5170,30",2654
Horn,Niederösterreich,13,4,"5000,30",1542
Imst,Tirol,"9,8",6,"9034,50",5504
Innsbruck-Land,Tirol,16,29,"7700,70",13992
Innsbruck-Stadt,Tirol,"20,6",27,"7529,40",9868
Jennersdorf,Burgenland,"17,5",3,"7645,10",1308
Kirchdorf an der Krems,Oberösterreich,"38,5",22,"7483,90",4278
Kitzbühel,Tirol,"13,9",9,"6960,90",4502
Klagenfurt Land,Kärnten,"16,5",10,"6958,30",4210
Klagenfurt Stadt,Kärnten,"15,7",16,"6203,50",6313
Korneuburg,Niederösterreich,"18,5",17,"4799,70",4405
Krems (Land),Niederösterreich,"7,1",4,"5887,70",3330
Krems an der Donau,Niederösterreich,"12,1",3,"5673,00",1409
Kufstein,Tirol,"24,3",27,"8497,50",9439
Landeck,Tirol,9,4,"8352,50",3704
Leibnitz,Steiermark,"14,1",12,"6967,70",5943
Leoben,Steiermark,"5,1",3,"5693,90",3368
Lienz,Tirol,"112,7",55,"11048,10",5393
Liezen,Steiermark,"11,3",9,"6866,30",5465
Lilienfeld,Niederösterreich,"11,8",3,"6673,50",1700
Linz,Oberösterreich,"36,3",75,"6762,50",13967
Linz-Land,Oberösterreich,"24,9",38,"6745,80",10280
Mattersburg,Burgenland,"12,4",5,"5737,20",2313
Melk,Niederösterreich,"17,9",14,"7424,50",5812
Mistelbach,Niederösterreich,"14,5",11,"5014,90",3794
Mödling,Niederösterreich,"21,8",26,"5444,50",6492
Murau,Steiermark,0,±0,"7268,00",1995
Murtal,Steiermark,"9,8",7,"7185,10",5127
Neunkirchen,Niederösterreich,"16,2",14,"6947,20",5997
Neusiedl am See,Burgenland,5,3,"5444,00",3288
Oberpullendorf,Burgenland,0,±0,"5986,20",2242
Oberwart,Burgenland,"7,4",4,"6807,00",3690
Perg,Oberösterreich,"11,6",8,"8528,20",5905
Reutte,Tirol,"51,4",17,"6253,40",2067
Ried im Innkreis,Oberösterreich,"16,2",10,"9725,10",6015
Rohrbach,Oberösterreich,0,±0,"9047,60",5123
Rust,Burgenland,0,±0,"3850,00",77
Salzburg,Salzburg,27,42,"7577,70",11777
Salzburg-Umgebung,Salzburg,"21,3",33,"8055,00",12455
Sankt Johann im Pongau,Salzburg,"77,4",63,"11845,10",9641
Sankt Pölten,Niederösterreich,"19,7",11,"7063,60",3947
Sankt Pölten (Land),Niederösterreich,"14,4",19,"6090,20",8043
Sankt Veit an der Glan,Kärnten,"3,7",2,"7390,50",3982
Schärding,Oberösterreich,"5,2",3,"9288,30",5335
Scheibbs,Niederösterreich,"16,8",7,"9129,80",3795
Schwaz,Tirol,"5,9",5,"10677,70",9018
Spittal an der Drau,Kärnten,"15,9",12,"7743,20",5856
Steyr,Oberösterreich,"7,9",3,"6529,30",2478
Steyr-Land,Oberösterreich,"26,3",16,"7109,10",4332
Südoststeiermark,Steiermark,"2,4",2,"7205,30",6041
Tamsweg,Salzburg,5,1,"12391,90",2493
Tulln,Niederösterreich,"8,5",9,"5171,00",5469
Urfahr-Umgebung,Oberösterreich,7,6,"7127,00",6146
Villach Land,Kärnten,"44,7",29,"6910,00",4486
Villach Stadt,Kärnten,"9,5",6,"6240,10",3946
Vöcklabruck,Oberösterreich,13,18,"8383,80",11569
Voitsberg,Steiermark,"37,3",19,"6779,60",3454
Völkermarkt,Kärnten,"7,2",3,"8866,00",3709
Waidhofen an der Thaya,Niederösterreich,"11,8",3,"6607,70",1687
Waidhofen an der Ybbs,Niederösterreich,9,1,"8227,10",916
Weiz,Steiermark,"7,7",7,"6848,10",6226
Wels,Oberösterreich,"43,1",27,"9075,20",5686
Wels-Land,Oberösterreich,"34,9",26,"7693,00",5737
Wien,Wien,"36,5",702,"7296,90",140169
Wiener Neustadt,Niederösterreich,"23,7",11,"8429,50",3916
Wiener Neustadt (Land),Niederösterreich,"13,9",11,"6709,90",5303
Wolfsberg,Kärnten,"7,6",4,"6670,10",3501
Zell am See,Salzburg,"165,6",146,"8403,30",7409
Zwettl,Niederösterreich,"4,8",2,"8018,70",3354
