Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10532;25;85
Rust(Stadt);102;2021;1314;5;3
Eisenstadt-Umgebung;103;44488;29737;77;163
Güssing;104;25809;16794;101;72
Jennersdorf;105;17216;10033;44;27
Mattersburg;106;40731;26704;87;117
Neusiedl am See;107;61358;42034;85;277
Oberpullendorf;108;37556;24813;68;149
Oberwart;109;54682;34344;145;166
Klagenfurt Stadt;201;103297;59034;303;246
Villach Stadt;202;64125;35504;174;94
Hermagor;203;18069;10672;66;17
Klagenfurt Land;204;61114;35823;127;139
Sankt Veit an der Glan;205;53953;32871;167;123
Spittal an der Drau;206;75725;44381;276;72
Villach Land;207;65635;38397;205;123
Völkermarkt;208;41947;26472;121;75
Wolfsberg;209;52352;30226;202;75
Feldkirchen;210;29949;17296;83;46
Krems an der Donau(Stadt);301;24930;15684;75;109
Sankt Pölten(Stadt);302;56697;37528;146;198
Waidhofen an der Ybbs(Stadt);303;11187;8056;58;39
Wiener Neustadt(Stadt);304;47407;30835;219;134
Amstetten;305;117442;89341;309;360
Baden;306;148765;98499;362;536
Bruck an der Leitha;307;107297;72986;220;450
Gänserndorf;308;107504;69967;217;476
Gmünd;309;36152;22926;158;93
Hollabrunn;310;51879;32543;115;164
Horn;311;30875;19092;60;68
Korneuburg;312;92442;62385;145;439
Krems(Land);313;56840;38488;110;164
Lilienfeld;314;25491;17599;110;86
Melk;315;78779;59063;440;239
Mistelbach;316;76641;49564;107;263
Mödling;317;120412;80269;305;691
Neunkirchen;318;87048;57022;250;216
Sankt Pölten(Land);319;133497;94018;336;459
Scheibbs;320;41711;31271;98;134
Tulln;321;107723;70888;214;389
Waidhofen an der Thaya;322;25644;16949;80;60
Wiener Neustadt(Land);323;80020;53610;217;196
Zwettl;325;41757;29920;84;125
Linz(Stadt);401;208445;125912;472;595
Steyr(Stadt);402;37915;23121;77;138
Wels(Stadt);403;63542;39913;164;204
Braunau am Inn;404;108388;76762;269;180
Eferding;405;33715;23239;79;114
Freistadt;406;67638;48238;198;152
Gmunden;407;102765;70714;256;214
Grieskirchen;408;65929;47620;156;174
Kirchdorf an der Krems;409;57882;39222;162;141
Linz-Land;410;154320;100335;294;415
Perg;411;69905;50443;155;198
Ried im Innkreis;412;62535;44698;170;130
Rohrbach;413;57034;40597;165;119
Schärding;414;57750;39747;156;81
Steyr-Land;415;61494;43052;156;180
Urfahr-Umgebung;416;87466;62265;160;248
Vöcklabruck;417;139989;99618;340;315
Wels-Land;418;75514;53987;122;276
Salzburg(Stadt);501;155743;102834;335;308
Hallein;502;61262;45750;146;74
Salzburg-Umgebung;503;155982;116987;315;274
Sankt Johann im Pongau;504;81962;57335;184;93
Tamsweg;505;20327;13880;68;49
Zell am See;506;89017;56473;199;86
Graz(Stadt);601;293929;172065;599;635
Deutschlandsberg;603;61092;36197;182;81
Graz-Umgebung;606;161131;99017;437;360
Leibnitz;610;86399;53053;192;172
Leoben;611;59341;31481;195;122
Liezen;612;79739;46619;229;133
Murau;614;27343;15090;60;57
Voitsberg;616;51165;28227;190;60
Weiz;617;91844;56544;259;142
Murtal;620;71398;39070;294;105
Bruck-Mürzzuschlag;621;98394;51488;359;173
Hartberg-Fürstenfeld;622;91091;54859;307;135
Südoststeiermark;623;84024;50093;295;155
Innsbruck-Stadt;701;130599;85844;256;262
Imst;702;61843;42981;102;91
Innsbruck-Land;703;183827;125276;288;332
Kitzbühel;704;65482;41850;100;92
Kufstein;705;112301;75352;250;128
Landeck;706;44681;32146;93;54
Lienz;707;48854;33844;146;85
Reutte;708;33427;21587;29;52
Schwaz;709;85478;54023;219;110
Bludenz;801;64943;43212;96;57
Bregenz;802;136369;85789;241;103
Dornbirn;803;91344;59236;171;95
Feldkirch;804;110547;72471;179;100
Wien;900;1951354;1391833;4692;8873
