Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"56,8",66,"438,4",509
Baden,Niederöstereich,"81,4",119,"603,3",882
Bludenz,Vorarlberg,"122,4",78,"886,8",565
Braunau am Inn,Oberösterreich,69,72,432,451
Bregenz,Vorarlberg,"174,9",235,"670,5",901
Bruck an der Leitha,Niederöstereich,99,101,"602,9",615
Bruck-Mürzzuschlag,Steiermark,"35,4",35,"253,6",251
Deutschlandsberg,Steiermark,"31,2",19,"220,3",134
Dornbirn,Vorarlberg,"131,4",117,"733,4",653
Eferding,Oberösterreich,"105,6",35,"506,7",168
Eisenstadt,Burgenland,"34,2",5,"355,3",52
Eisenstadt-Umgebung,Burgenland,"53,6",23,"375,1",161
Feldkirch,Vorarlberg,"175,4",188,"761,5",816
Feldkirchen,Kärnten,"33,4",10,"160,3",48
Freistadt,Oberösterreich,"58,5",39,"553,9",369
Gänserndorf,Niederöstereich,"87,8",91,"601,8",624
Gmünd,Niederöstereich,"89,7",33,465,171
Gmunden,Oberösterreich,"115,1",117,"501,8",510
Graz,Steiermark,"60,2",174,"538,8",1.556
Graz-Umgebung,Steiermark,"46,7",72,"379,9",586
Grieskirchen,Oberösterreich,"200,9",130,"543,9",352
Güssing,Burgenland,"58,1",15,"453,50",117
Hallein,Salzburg,477,288,"1.071,70",647
Hartberg-Fürstenfeld,Steiermark,"62,9",57,"524,20",475
Hermagor,Kärnten,"21,9",4,"340,20",62
Hollabrunn,Niederöstereich,"37,4",19,267,136
Horn,Niederöstereich,"35,4",11,"434,20",135
Imst,Tirol,"184,8",111,"975,80",586
Innsbruck-Land,Tirol,"186,3",334,"849,30",1.523
Innsbruck-Stadt,Tirol,"250,5",331,"1.396,60",1.845
Jennersdorf,Burgenland,"52,7",9,"164,10",28
Kirchdorf an der Krems,Oberösterreich,"35,2",20,310,176
Kitzbühel,Tirol,"40,7",26,"798,40",510
Klagenfurt Land,Kärnten,"35,1",21,"234,10",140
Klagenfurt Stadt,Kärnten,"104,1",105,"342,20",345
Korneuburg,Niederöstereich,"84,7",77,"648,00",589
Krems (Land),Niederöstereich,"60,1",34,"682,00",386
Krems an der Donau,Niederöstereich,"48,2",12,"643,2",160
Kufstein,Tirol,"87,5",96,"1.031,20",1.131
Landeck,Tirol,"139,8",62,"2.869,60",1.273
Leibnitz,Steiermark,"58,2",48,"401,3",331
Leoben,Steiermark,"83,3",50,"329,7",198
Lienz,Tirol,"77,9",38,"459,5",224
Liezen,Steiermark,"42,6",34,"324,2",259
Lilienfeld,Niederöstereich,"50,4",13,"488,1",126
Linz,Oberösterreich,"93,8",193,"852,6",1.754
Linz-Land,Oberösterreich,"57,9",87,758,1.139
Mattersburg,Burgenland,"42,6",17,"435,8",174
Melk,Niederöstereich,"47,5",37,"556,7",434
Mistelbach,Niederöstereich,"51,7",39,"561,7",424
Mödling,Niederöstereich,"104,2",124,674,802
Murau,Steiermark,"10,8",3,"151,8",42
Murtal,Steiermark,"73,6",53,"270,8",195
Neunkirchen,Niederöstereich,"71,8",62,"675,6",583
Neusiedl am See,Burgenland,"156,2",93,"599,5",357
Oberpullendorf,Burgenland,"74,6",28,"322,6",121
Oberwart,Burgenland,"99,9",54,"578,8",313
Perg,Oberösterreich,"32,1",22,"723,1",495
Reutte,Tirol,"55,1",18,"440,8",144
Ried im Innkreis,Oberösterreich,"169,9",104,"691,1",423
Rohrbach,Oberösterreich,"136,2",77,"677,6",383
Rust,Burgenland,0,0,"154,6",3
Salzburg,Salzburg,"77,2",119,"496,1",765
Salzburg-Umgebung,Salzburg,"177,3",270,"557,5",849
Sankt Johann im Pongau,Salzburg,211,170,"1.033,80",833
Sankt Pölten,Niederöstereich,"139,9",77,"735,80",405
Sankt Pölten (Land),Niederöstereich,"88,5",116,"577,7",757
Sankt Veit an der Glan,Kärnten,132,72,"320,80",175
Schärding,Oberösterreich,178,102,"479,90",275
Scheibbs,Niederöstereich,"38,6",16,"451,70",187
Schwaz,Tirol,"232,5",195,"1.182,70",992
Spittal an der Drau,Kärnten,21,16,"140,6",107
Steyr,Oberösterreich,"115,2",44,"607,4",232
Steyr-Land,Oberösterreich,"115,8",70,"607,3",367
Südoststeiermark,Steiermark,"40,7",35,"159,4",137
Tamsweg,Salzburg,"108,3",22,"359,3",73
Tulln,Niederöstereich,"85,8",89,"511,7",531
Urfahr-Umgebung,Oberösterreich,"74,8",64,"663,1",567
Villach Land,Kärnten,34,22,"238,1",154
Villach Stadt,Kärnten,"38,6",24,241,150
Vöcklabruck,Oberösterreich,"125,5",171,"560,70",764
Voitsberg,Steiermark,"105,5",54,"455,4",233
Völkermarkt,Kärnten,"66,9",28,385,161
Waidhofen an der Thaya,Niederöstereich,"92,7",24,722,187
Waidhofen an der Ybbs,Niederöstereich,"53,3",6,"355,20",40
Weiz,Steiermark,"73,1",66,"422,80",382
Wels,Oberösterreich,"210,6",130,"965,50",596
Wels-Land,Oberösterreich,"73,9",54,"539,00",394
Wien,Wien,"154,8",#ERROR!,"1.214,70",23.048
Wiener Neustadt,Niederöstereich,"83,9",38,"706,8",320
Wiener Neustadt (Land),Niederöstereich,"51,3",40,"450,1",351
Wolfsberg,Kärnten,"28,4",15,"204,8",108
Zell am See,Salzburg,"69,7",61,630,551
Zwettl,Niederöstereich,"87,6",37,"573,2",242
