Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7120;22;122
Rust(Stadt);102;2000;904;2;18
Eisenstadt-Umgebung;103;43861;20407;69;358
Güssing;104;25770;11765;95;198
Jennersdorf;105;17109;7704;41;68
Mattersburg;106;40316;18511;82;371
Neusiedl am See;107;60397;28052;83;514
Oberpullendorf;108;37453;16784;63;292
Oberwart;109;54209;24426;145;328
Klagenfurt Stadt;201;101765;42597;276;444
Villach Stadt;202;63236;26636;172;204
Hermagor;203;18052;8394;61;39
Klagenfurt Land;204;60503;26841;126;208
Sankt Veit an der Glan;205;53880;24489;164;192
Spittal an der Drau;206;75628;35410;262;286
Villach Land;207;64920;29489;193;212
Völkermarkt;208;41834;20432;117;145
Wolfsberg;209;52488;24082;178;184
Feldkirchen;210;29783;13693;82;64
Krems an der Donau(Stadt);301;24837;11161;72;211
Sankt Pölten(Stadt);302;55878;26868;136;311
Waidhofen an der Ybbs(Stadt);303;11134;6213;39;46
Wiener Neustadt(Stadt);304;46456;22674;178;284
Amstetten;305;116592;68730;302;620
Baden;306;147113;69677;315;1090
Bruck an der Leitha;307;105507;49361;216;945
Gänserndorf;308;105824;47185;169;992
Gmünd;309;36275;17157;152;191
Hollabrunn;310;51332;22334;92;370
Horn;311;30838;14041;60;235
Korneuburg;312;91777;40371;141;889
Krems(Land);313;56559;28267;97;461
Lilienfeld;314;25474;13734;113;69
Melk;315;78281;44406;289;365
Mistelbach;316;75655;33544;100;605
Mödling;317;119240;53021;267;1127
Neunkirchen;318;86323;41671;246;549
Sankt Pölten(Land);319;132064;66314;296;1077
Scheibbs;320;41567;24637;95;203
Tulln;321;105762;47737;206;916
Waidhofen an der Thaya;322;25531;12310;67;151
Wiener Neustadt(Land);323;79033;39377;196;513
Zwettl;325;41827;22923;84;275
Linz(Stadt);401;206537;92391;426;1024
Steyr(Stadt);402;37952;17328;66;125
Wels(Stadt);403;62654;31034;155;210
Braunau am Inn;404;106492;61192;252;415
Eferding;405;33368;17147;73;166
Freistadt;406;66922;37096;182;282
Gmunden;407;102102;54073;230;448
Grieskirchen;408;65137;36207;142;387
Kirchdorf an der Krems;409;57163;29780;147;251
Linz-Land;410;152391;74982;275;719
Perg;411;69241;38762;149;388
Ried im Innkreis;412;61850;34455;166;237
Rohrbach;413;56623;31296;158;348
Schärding;414;57438;31020;153;141
Steyr-Land;415;60936;32374;146;321
Urfahr-Umgebung;416;86235;45613;153;513
Vöcklabruck;417;137993;77082;326;741
Wels-Land;418;74574;40725;115;363
Salzburg(Stadt);501;155416;77664;287;1109
Hallein;502;60992;36927;138;327
Salzburg-Umgebung;503;154624;91589;299;905
Sankt Johann im Pongau;504;81392;47131;184;399
Tamsweg;505;20118;11075;64;75
Zell am See;506;88168;45641;185;385
Graz(Stadt);601;291134;124376;534;1913
Deutschlandsberg;603;60871;28677;177;274
Graz-Umgebung;606;157853;73345;415;812
Leibnitz;610;85294;40577;182;307
Leoben;611;59151;23786;184;243
Liezen;612;79592;37031;216;366
Murau;614;27449;11940;60;80
Voitsberg;616;50947;22479;178;169
Weiz;617;90916;45151;251;307
Murtal;620;71356;31160;270;222
Bruck-Mürzzuschlag;621;98054;39846;351;376
Hartberg-Fürstenfeld;622;90619;42825;300;348
Südoststeiermark;623;83841;39403;286;357
Innsbruck-Stadt;701;131059;63358;221;900
Imst;702;60922;34195;86;354
Innsbruck-Land;703;181698;93899;261;1081
Kitzbühel;704;64676;32872;95;196
Kufstein;705;111080;59975;236;523
Landeck;706;44346;25888;84;205
Lienz;707;48814;26606;132;183
Reutte;708;33054;16858;25;199
Schwaz;709;84456;43238;203;319
Bludenz;801;64368;35223;87;336
Bregenz;802;135310;70214;225;812
Dornbirn;803;90502;47866;160;526
Feldkirch;804;109057;58158;166;724
Wien;900;1920949;945955;4006;19398
