Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8342;24;48
Rust(Stadt);102;2021;1034;4;11
Eisenstadt-Umgebung;103;44488;24070;72;130
Güssing;104;25809;13584;100;72
Jennersdorf;105;17216;8589;43;64
Mattersburg;106;40731;21753;83;169
Neusiedl am See;107;61358;33988;87;214
Oberpullendorf;108;37556;20116;63;207
Oberwart;109;54682;28053;145;219
Klagenfurt Stadt;201;103297;48916;284;370
Villach Stadt;202;64125;30145;174;188
Hermagor;203;18069;9250;62;54
Klagenfurt Land;204;61114;30260;128;222
Sankt Veit an der Glan;205;53953;27544;167;182
Spittal an der Drau;206;75725;38957;268;302
Villach Land;207;65635;32963;197;256
Völkermarkt;208;41947;22812;121;257
Wolfsberg;209;52352;26459;182;159
Feldkirchen;210;29949;15088;83;99
Krems an der Donau(Stadt);301;24930;12713;74;89
Sankt Pölten(Stadt);302;56697;30506;142;280
Waidhofen an der Ybbs(Stadt);303;11187;6928;41;60
Wiener Neustadt(Stadt);304;47407;25933;193;123
Amstetten;305;117442;76221;309;729
Baden;306;148765;80316;329;514
Bruck an der Leitha;307;107297;58312;215;455
Gänserndorf;308;107504;55488;181;383
Gmünd;309;36152;19033;151;121
Hollabrunn;310;51879;26105;97;143
Horn;311;30875;15660;60;75
Korneuburg;312;92442;48161;145;390
Krems(Land);313;56840;31685;102;226
Lilienfeld;314;25491;15059;113;114
Melk;315;78779;49854;309;446
Mistelbach;316;76641;39220;103;367
Mödling;317;120412;62697;269;404
Neunkirchen;318;87048;47505;248;382
Sankt Pölten(Land);319;133497;75736;318;679
Scheibbs;320;41711;27180;94;222
Tulln;321;107723;55985;208;475
Waidhofen an der Thaya;322;25644;13881;71;103
Wiener Neustadt(Land);323;80020;44748;199;274
Zwettl;325;41757;25354;84;176
Linz(Stadt);401;208445;104943;446;790
Steyr(Stadt);402;37915;19153;69;132
Wels(Stadt);403;63542;34231;156;228
Braunau am Inn;404;108388;66465;256;497
Eferding;405;33715;19319;75;173
Freistadt;406;67638;41400;187;317
Gmunden;407;102765;59428;237;417
Grieskirchen;408;65929;40072;146;317
Kirchdorf an der Krems;409;57882;32989;150;206
Linz-Land;410;154320;83919;284;666
Perg;411;69905;42654;150;323
Ried im Innkreis;412;62535;38019;168;283
Rohrbach;413;57034;34585;158;222
Schärding;414;57750;33977;155;264
Steyr-Land;415;61494;35925;148;274
Urfahr-Umgebung;416;87466;51703;157;453
Vöcklabruck;417;139989;84938;333;563
Wels-Land;418;75514;45280;116;371
Salzburg(Stadt);501;155743;87765;299;474
Hallein;502;61262;40030;143;238
Salzburg-Umgebung;503;155982;100744;306;700
Sankt Johann im Pongau;504;81962;51220;188;247
Tamsweg;505;20327;12293;67;64
Zell am See;506;89017;49625;188;207
Graz(Stadt);601;293929;143711;546;1231
Deutschlandsberg;603;61092;31332;179;197
Graz-Umgebung;606;161131;82325;417;680
Leibnitz;610;86399;44658;185;339
Leoben;611;59341;26669;187;303
Liezen;612;79739;40351;221;238
Murau;614;27343;13172;60;68
Voitsberg;616;51165;24402;183;177
Weiz;617;91844;49384;255;262
Murtal;620;71398;34017;274;227
Bruck-Mürzzuschlag;621;98394;44297;354;285
Hartberg-Fürstenfeld;622;91091;47109;306;239
Südoststeiermark;623;84024;43079;292;253
Innsbruck-Stadt;701;130599;72083;236;557
Imst;702;61843;37380;88;194
Innsbruck-Land;703;183827;105322;271;777
Kitzbühel;704;65482;36182;97;192
Kufstein;705;112301;66023;239;507
Landeck;706;44681;28326;87;125
Lienz;707;48854;29492;141;209
Reutte;708;33427;18874;28;99
Schwaz;709;85478;47394;213;263
Bludenz;801;64943;38375;93;184
Bregenz;802;136369;76217;230;265
Dornbirn;803;91344;52357;166;236
Feldkirch;804;110547;63879;172;321
Wien;900;1951354;1130823;4233;7924
