Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"224,90",262,"5596,50",6521
Baden,Niederösterreich,"205,8",302,"3180,20",4667
Bludenz,Vorarlberg,"148,2",95,"4567,40",2928
Braunau am Inn,Oberösterreich,"182,8",193,"4328,60",4569
Bregenz,Vorarlberg,"137,10",185,"4719,70",6371
Bruck an der Leitha,Niederösterreich,"120,5",125,"2844,70",2951
Bruck-Mürzzuschlag,Steiermark,"134,80",133,"3832,90",3783
Deutschlandsberg,Steiermark,"234,9",143,"3307,20",2013
Dornbirn,Vorarlberg,"218,00",196,"5856,80",5266
Eferding,Oberösterreich,"84,4",28,"6190,80",2054
Eisenstadt,Burgenland,"135,00",20,"3604,20",534
Eisenstadt-Umgebung,Burgenland,"106,4",46,"2988,30",1292
Feldkirch,Vorarlberg,"200,7",217,"5105,70",5521
Feldkirchen,Kärnten,"374,6",112,"4651,90",1391
Freistadt,Oberösterreich,160,107,"5574,30",3727
Gänserndorf,Niederösterreich,"157,5",165,"2370,60",2484
Gmünd,Niederösterreich,"98,5",36,"4226,70",1545
Gmunden,Oberösterreich,"274,9",280,"4781,10",4870
Graz,Steiermark,"98,3",286,"3199,60",9313
Graz-Umgebung,Steiermark,"135,2",211,"3189,60",4978
Grieskirchen,Oberösterreich,"180,3",117,"5979,20",3879
Güssing,Burgenland,"260,7",67,"3906,80",1004
Hallein,Salzburg,508,309,"6844,30",4163
Hartberg-Fürstenfeld,Steiermark,"178,8",162,"4244,80",3846
Hermagor,Kärnten,"470,8",85,"5594,30",1010
Hollabrunn,Niederösterreich,"64,7",33,"2355,30",1202
Horn,Niederösterreich,"38,8",12,"2039,70",631
Imst,Tirol,"188,5",114,"5172,50",3128
Innsbruck-Land,Tirol,"122,5",221,"5138,70",9273
Innsbruck-Stadt,Tirol,"78,8",104,"4907,50",6476
Jennersdorf,Burgenland,"175,5",30,"3866,20",661
Kirchdorf an der Krems,Oberösterreich,"308,4",176,"4485,60",2560
Kitzbühel,Tirol,"310,1",199,"4550,60",2920
Klagenfurt Land,Kärnten,"203,3",122,"4030,70",2419
Klagenfurt Stadt,Kärnten,"115,5",117,"3926,90",3978
Korneuburg,Niederösterreich,"87,7",80,"2591,70",2365
Krems (Land),Niederösterreich,"88,5",50,"3533,60",1996
Krems an der Donau,Niederösterreich,"79,9",20,"3546,90",888
Kufstein,Tirol,"162,3",179,"5909,10",6517
Landeck,Tirol,"200,5",89,"6119,00",2716
Leibnitz,Steiermark,"115,6",98,"3740,10",3170
Leoben,Steiermark,"152,4",91,"3552,80",2121
Lienz,Tirol,"211,3",103,"5531,60",2696
Liezen,Steiermark,"232,3",185,"3988,60",3177
Lilienfeld,Niederösterreich,"74,1",19,"3804,30",976
Linz,Oberösterreich,"98,3",203,"4272,10",8826
Linz-Land,Oberösterreich,"118,3",179,"4320,50",6540
Mattersburg,Burgenland,"137,4",55,"3079,30",1233
Melk,Niederösterreich,"149,6",117,"4153,90",3248
Mistelbach,Niederösterreich,"97,9",74,"2142,10",1620
Mödling,Niederösterreich,"119,2",142,"2923,20",3482
Murau,Steiermark,"181,5",50,"3863,10",1064
Murtal,Steiermark,"235,7",169,"4068,50",2917
Neunkirchen,Niederösterreich,"203,8",176,"3454,80",2983
Neusiedl am See,Burgenland,"181,7",109,"2885,50",1731
Oberpullendorf,Burgenland,"144,4",54,"3774,30",1411
Oberwart,Burgenland,"94,1",51,"3563,30",1931
Perg,Oberösterreich,"178,3",123,"5373,50",3706
Reutte,Tirol,137,45,"3097,00",1017
Ried im Innkreis,Oberösterreich,"197,8",122,"6111,20",3770
Rohrbach,Oberösterreich,"169,8",96,"7054,60",3989
Rust,Burgenland,303,6,"3030,30",60
Salzburg,Salzburg,"274,8",426,"4369,10",6773
Salzburg-Umgebung,Salzburg,"264,5",406,"4948,10",7595
Sankt Johann im Pongau,Salzburg,"346,1",281,"6979,60",5667
Sankt Pölten,Niederösterreich,"115,3",64,"4085,50",2268
Sankt Pölten (Land),Niederösterreich,104,137,"3340,90",4401
Sankt Veit an der Glan,Kärnten,"413,4",224,"4770,60",2585
Schärding,Oberösterreich,"195,2",112,"6546,30",3757
Scheibbs,Niederösterreich,"176,3",73,"5157,70",2136
Schwaz,Tirol,"154,2",130,"8179,90",6898
Spittal an der Drau,Kärnten,"304,5",231,"2986,80",2266
