Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"228,2",265,"733,80",852
Baden,Niederöstereich,"190,8",279,"842,7",1.232
Bludenz,Vorarlberg,"268,4",171,"1.210,10",771
Braunau am Inn,Oberösterreich,"169,5",177,"636,9",665
Bregenz,Vorarlberg,"301,4",405,"1.037,30",1.394
Bruck an der Leitha,Niederöstereich,"161,7",165,"856,80",874
Bruck-Mürzzuschlag,Steiermark,"180,8",179,"455,60",451
Deutschlandsberg,Steiermark,"156,2",95,"402,80",245
Dornbirn,Vorarlberg,"541,3",482,1.366,1.216
Eferding,Oberösterreich,"612,3",203,"1.200,40",398
Eisenstadt,Burgenland,"170,8",25,"546,60",80
Eisenstadt-Umgebung,Burgenland,"256,2",110,"691,90",297
Feldkirch,Vorarlberg,"338,7",363,"1.185,20",1.270
Feldkirchen,Kärnten,"133,6",40,"314,00",94
Freistadt,Oberösterreich,"373,8",249,997,664
Gänserndorf,Niederöstereich,"133,1",138,"778,30",807
Gmünd,Niederöstereich,"285,5",105,"824,00",303
Gmunden,Oberösterreich,"343,4",349,"899,30",914
Graz,Steiermark,"182,5",527,"780,50",2.254
Graz-Umgebung,Steiermark,"171,1",264,"599,60",925
Grieskirchen,Oberösterreich,"475,9",308,"1.123,30",727
Güssing,Burgenland,"147,3",38,"597,00",154
Hallein,Salzburg,"472,1",285,"1.704,40",1.029
Hartberg-Fürstenfeld,Steiermark,"190,9",173,"742,60",673
Hermagor,Kärnten,"137,2",25,"504,80",92
Hollabrunn,Niederöstereich,114,58,"409,00",208
Horn,Niederöstereich,74,23,"524,30",163
Imst,Tirol,"293,1",176,"1.367,10",821
Innsbruck-Land,Tirol,"323,4",580,1.278,2.292
Innsbruck-Stadt,Tirol,"444,3",587,"1.993,80",2.634
Jennersdorf,Burgenland,"205,1",35,"392,60",67
Kirchdorf an der Krems,Oberösterreich,"142,4",81,"487,10",277
Kitzbühel,Tirol,"126,8",81,"964,30",616
Klagenfurt Land,Kärnten,"108,7",65,"364,50",218
Klagenfurt Stadt,Kärnten,"195,4",197,"570,30",575
Korneuburg,Niederöstereich,"232,2",211,"953,90",867
Krems (Land),Niederöstereich,"196,1",111,"948,80",537
Krems an der Donau,Niederöstereich,"164,8",41,"896,40",223
Kufstein,Tirol,"390,2",428,"1.442,40",1.582
Landeck,Tirol,"241,2",107,"3.255,00",1.444
Leibnitz,Steiermark,"231,6",191,"678,9",560
Leoben,Steiermark,"256,4",154,"632,70",380
Lienz,Tirol,"196,9",96,"664,6",324
Liezen,Steiermark,"249,1",199,"619,50",495
Lilienfeld,Niederöstereich,"371,9",96,"956,9",247
Linz,Oberösterreich,261,537,"1.151,50",2.369
Linz-Land,Oberösterreich,"250,2",376,"1.036,10",1.557
Mattersburg,Burgenland,"212,9",85,"666,20",266
Melk,Niederöstereich,"142,4",111,"736,30",574
Mistelbach,Niederöstereich,"79,5",60,"666,40",503
Mödling,Niederöstereich,205,244,"950,40",1.131
Murau,Steiermark,"28,9",8,"191,60",53
Murtal,Steiermark,"151,4",109,"469,40",338
Neunkirchen,Niederöstereich,"111,3",96,"832,10",718
Neusiedl am See,Burgenland,"122,6",73,"772,40",460
Oberpullendorf,Burgenland,"279,9",105,"645,10",242
Oberwart,Burgenland,"290,3",157,"911,70",493
Perg,Oberösterreich,"246,9",169,"993,30",680
Reutte,Tirol,"125,5",41,"609,10",199
Ried im Innkreis,Oberösterreich,451,276,"1.285,90",787
Rohrbach,Oberösterreich,483,273,"1.197,70",677
Rust,Burgenland,"154,6",3,"309,30",6
Salzburg,Salzburg,"219,8",339,"772,30",1.191
Salzburg-Umgebung,Salzburg,"334,9",510,"981,70",1.495
Sankt Johann im Pongau,Salzburg,"472,9",381,"1.630,80",1.314
Sankt Pölten,Niederöstereich,"183,5",101,959,528
Sankt Pölten (Land),Niederöstereich,174,228,804,1.053
Sankt Veit an der Glan,Kärnten,"122,8",67,"461,90",252
Schärding,Oberösterreich,"401,3",230,"1.036,50",594
Scheibbs,Niederöstereich,"111,1",46,"582,10",241
Schwaz,Tirol,"652,2",547,"2.003,00",1.680
Spittal an der Drau,Kärnten,"56,5",43,"203,70",155
Steyr,Oberösterreich,"298,5",114,"945,20",361
Steyr-Land,Oberösterreich,"238,3",144,"880,40",532
Südoststeiermark,Steiermark,"219,9",189,"404,90",348
Tamsweg,Salzburg,"246,1",50,669,136
Tulln,Niederöstereich,"235,1",244,"836,50",868
Urfahr-Umgebung,Oberösterreich,"198,8",170,897,767
Villach Land,Kärnten,85,55,"340,20",220
Villach Stadt,Kärnten,"122,1",76,"382,4",238
Vöcklabruck,Oberösterreich,"308,3",420,"936,50",1.276
Voitsberg,Steiermark,"207,2",106,"721,3",369
Völkermarkt,Kärnten,117,49,"537,30",225
Waidhofen an der Thaya,Niederöstereich,"262,7",68,"1.058,40",274
Waidhofen an der Ybbs,Niederöstereich,"124,3",14,"586,10",66
Weiz,Steiermark,"170,5",154,"618,80",559
Wels,Oberösterreich,"372,6",230,"1.430,50",883
Wels-Land,Oberösterreich,"268,1",196,"851,00",622
Wien,Wien,"260,9",#ERROR!,"1.543,70",29.291
Wiener Neustadt,Niederöstereich,"337,9",153,"1.113,10",504
Wiener Neustadt (Land),Niederöstereich,"203,9",159,"684,7",534
Wolfsberg,Kärnten,"138,5",73,366,193
Zell am See,Salzburg,"224,1",196,"928,4",812
Zwettl,Niederöstereich,"189,5",80,829,350
