Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10678;25;4
Rust(Stadt);102;2021;1327;5;0
Eisenstadt-Umgebung;103;44488;30185;78;14
Güssing;104;25809;16921;101;5
Jennersdorf;105;17216;10097;44;7
Mattersburg;106;40731;26986;88;14
Neusiedl am See;107;61358;42725;85;20
Oberpullendorf;108;37556;25173;68;17
Oberwart;109;54682;34730;145;9
Klagenfurt Stadt;201;103297;59470;304;25
Villach Stadt;202;64125;35806;174;18
Hermagor;203;18069;10711;66;2
Klagenfurt Land;204;61114;36047;127;13
Sankt Veit an der Glan;205;53953;33099;167;10
Spittal an der Drau;206;75725;44649;275;4
Villach Land;207;65635;38649;204;8
Völkermarkt;208;41947;26655;121;8
Wolfsberg;209;52352;30380;203;10
Feldkirchen;210;29949;17388;83;5
Krems an der Donau(Stadt);301;24930;15880;75;4
Sankt Pölten(Stadt);302;56697;38007;146;19
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;0
Wiener Neustadt(Stadt);304;47407;31165;223;24
Amstetten;305;117442;90180;309;21
Baden;306;148765;99945;364;67
Bruck an der Leitha;307;107297;74204;220;61
Gänserndorf;308;107504;71012;305;52
Gmünd;309;36152;23178;158;10
Hollabrunn;310;51879;32893;116;7
Horn;311;30875;19213;60;2
Korneuburg;312;92442;63471;145;53
Krems(Land);313;56840;38878;163;20
Lilienfeld;314;25491;17785;111;2
Melk;315;78779;59551;493;12
Mistelbach;316;76641;50210;107;31
Mödling;317;120412;81704;308;65
Neunkirchen;318;87048;57737;251;40
Sankt Pölten(Land);319;133497;95216;336;55
Scheibbs;320;41711;31542;98;7
Tulln;321;107723;71979;214;50
Waidhofen an der Thaya;322;25644;17102;80;7
Wiener Neustadt(Land);323;80020;54179;218;20
Zwettl;325;41757;30249;84;14
Linz(Stadt);401;208445;127235;474;54
Steyr(Stadt);402;37915;23386;84;3
Wels(Stadt);403;63542;40414;165;13
Braunau am Inn;404;108388;77175;270;12
Eferding;405;33715;23390;81;3
Freistadt;406;67638;48549;202;6
Gmunden;407;102765;71139;256;11
Grieskirchen;408;65929;47894;159;7
Kirchdorf an der Krems;409;57882;39559;167;7
Linz-Land;410;154320;101229;296;35
Perg;411;69905;50786;155;13
Ried im Innkreis;412;62535;44968;170;5
Rohrbach;413;57034;40789;165;8
Schärding;414;57750;39930;156;4
Steyr-Land;415;61494;43482;158;1
Urfahr-Umgebung;416;87466;62748;161;14
Vöcklabruck;417;139989;100306;340;20
Wels-Land;418;75514;54527;123;11
Salzburg(Stadt);501;155743;103620;342;32
Hallein;502;61262;45984;148;9
Salzburg-Umgebung;503;155982;117631;318;29
Sankt Johann im Pongau;504;81962;57546;184;7
Tamsweg;505;20327;13946;68;1
Zell am See;506;89017;56696;201;12
Graz(Stadt);601;293929;173754;609;73
Deutschlandsberg;603;61092;36410;184;7
Graz-Umgebung;606;161131;99933;441;41
Leibnitz;610;86399;53467;195;20
Leoben;611;59341;31752;197;7
Liezen;612;79739;46812;229;9
Murau;614;27343;15164;60;3
Voitsberg;616;51165;28375;191;8
Weiz;617;91844;56842;259;13
Murtal;620;71398;39321;294;14
Bruck-Mürzzuschlag;621;98394;51832;359;8
Hartberg-Fürstenfeld;622;91091;55180;311;17
Südoststeiermark;623;84024;50462;296;19
Innsbruck-Stadt;701;130599;86539;261;26
Imst;702;61843;43188;103;11
Innsbruck-Land;703;183827;126099;292;27
Kitzbühel;704;65482;42021;101;2
Kufstein;705;112301;75599;256;2
Landeck;706;44681;32288;93;4
Lienz;707;48854;33973;148;3
Reutte;708;33427;21705;34;7
Schwaz;709;85478;54228;222;7
Bludenz;801;64943;43369;99;5
Bregenz;802;136369;86120;242;7
Dornbirn;803;91344;59539;171;5
Feldkirch;804;110547;72734;179;3
Wien;900;1951354;1417855;4805;1106
