Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"156,2",182,"8240,60",9602
Baden,Niederösterreich,"132,2",194,"6534,20",9589
Bludenz,Vorarlberg,"137,3",88,"6181,90",3963
Braunau am Inn,Oberösterreich,"244,4",258,"8236,60",8694
Bregenz,Vorarlberg,"299,3",404,"6605,80",8917
Bruck an der Leitha,Niederösterreich,"153,3",159,"5656,70",5868
Bruck-Mürzzuschlag,Steiermark,"90,2",89,"5904,90",5828
Deutschlandsberg,Steiermark,"234,9",143,"6169,20",3755
Dornbirn,Vorarlberg,"276,9",249,"7907,70",7110
Eferding,Oberösterreich,"141,7",47,"8153,00",2705
Eisenstadt,Burgenland,"40,5",6,"6263,50",928
Eisenstadt-Umgebung,Burgenland,"90,2",39,"5303,50",2293
Feldkirch,Vorarlberg,"234,9",254,"7103,30",7681
Feldkirchen,Kärnten,"220,7",66,"7604,80",2274
Freistadt,Oberösterreich,"134,6",90,"7910,40",5289
Gänserndorf,Niederösterreich,"148,9",156,"5338,70",5594
Gmünd,Niederösterreich,"114,9",42,"7208,70",2635
Gmunden,Oberösterreich,"77,6",79,"7378,80",7516
Graz,Steiermark,"172,8",503,"5213,50",15175
Graz-Umgebung,Steiermark,"140,3",219,"5246,40",8188
Grieskirchen,Oberösterreich,"152,6",99,"7764,20",5037
Güssing,Burgenland,"97,3",25,"6988,60",1796
Hallein,Salzburg,337,205,"10471,20",6369
Hartberg-Fürstenfeld,Steiermark,192,174,"7637,50",6920
Hermagor,Kärnten,"60,9",11,"10302,40",1860
Hollabrunn,Niederösterreich,"86,2",44,"4887,00",2494
Horn,Niederösterreich,"151,9",47,"4693,60",1452
Imst,Tirol,"329,1",199,"7808,30",4722
Innsbruck-Land,Tirol,"202,8",366,"7205,80",13003
Innsbruck-Stadt,Tirol,"187,9",248,"6897,50",9102
Jennersdorf,Burgenland,117,20,"7439,90",1272
Kirchdorf an der Krems,Oberösterreich,"122,7",70,"7026,30",4010
Kitzbühel,Tirol,"107,5",69,"6730,80",4319
Klagenfurt Land,Kärnten,180,108,"6716,80",4031
Klagenfurt Stadt,Kärnten,"123,4",125,"5914,10",5991
Korneuburg,Niederösterreich,"70,1",64,"4565,30",4166
Krems (Land),Niederösterreich,"97,4",55,"5565,90",3144
Krems an der Donau,Niederösterreich,"151,8",38,"5304,40",1328
Kufstein,Tirol,"150,5",166,"8268,40",9119
Landeck,Tirol,"92,4",41,"7874,10",3495
Leibnitz,Steiermark,151,128,"6587,10",5583
Leoben,Steiermark,"88,8",53,"5410,40",3230
Lienz,Tirol,"369,3",180,"10494,90",5115
Liezen,Steiermark,"115,5",92,"6583,60",5244
Lilienfeld,Niederösterreich,"148,1",38,"5959,90",1529
Linz,Oberösterreich,"190,2",393,"6247,50",12907
Linz-Land,Oberösterreich,"161,2",244,"6365,20",9635
Mattersburg,Burgenland,"104,9",42,"5551,70",2223
Melk,Niederösterreich,"166,3",130,"7119,70",5567
Mistelbach,Niederösterreich,"63,5",48,"4780,20",3615
Mödling,Niederösterreich,"92,3",110,"5229,40",6229
Murau,Steiermark,"243,3",67,"6655,00",1833
Murtal,Steiermark,"227,3",163,"6407,40",4594
Neunkirchen,Niederösterreich,"83,4",72,"6696,50",5782
Neusiedl am See,Burgenland,90,54,"5324,20",3194
Oberpullendorf,Burgenland,"85,6",32,"5917,00",2212
Oberwart,Burgenland,"103,3",56,"6606,10",3580
Perg,Oberösterreich,"139,2",96,"8128,40",5606
Reutte,Tirol,"240,6",79,"5755,50",1890
Ried im Innkreis,Oberösterreich,"230,2",142,"9246,20",5704
Rohrbach,Oberösterreich,"97,3",55,"8883,20",5023
Rust,Burgenland,0,±0,"3686,90",73
Salzburg,Salzburg,"185,1",287,"7293,20",11306
Salzburg-Umgebung,Salzburg,"183,1",281,"7887,70",12107
Sankt Johann im Pongau,Salzburg,165,134,"11479,90",9321
Sankt Pölten,Niederösterreich,"178,3",99,"6499,30",3608
Sankt Pölten (Land),Niederösterreich,"98,7",130,"5635,80",7424
Sankt Veit an der Glan,Kärnten,"140,3",76,"7027,60",3808
Schärding,Oberösterreich,"221,3",127,"9083,30",5213
Scheibbs,Niederösterreich,"185,9",77,"8866,60",3672
Schwaz,Tirol,"42,7",36,"10601,30",8940
Spittal an der Drau,Kärnten,"245,2",186,"7184,80",5451
Steyr,Oberösterreich,"178,7",68,"6035,80",2297
Steyr-Land,Oberösterreich,"108,7",66,"6706,50",4072
Südoststeiermark,Steiermark,"183,3",154,"6784,00",5701
Tamsweg,Salzburg,"197,5",40,"12009,30",2432
Tulln,Niederösterreich,"89,9",94,"4986,90",5216
Urfahr-Umgebung,Oberösterreich,"84,9",73,"6892,60",5928
Villach Land,Kärnten,"143,9",93,"6632,80",4286
Villach Stadt,Kärnten,"211,5",133,"5809,30",3653
Vöcklabruck,Oberösterreich,"262,9",361,"8016,20",11006
Voitsberg,Steiermark,"258,6",132,"6243,60",3187
Völkermarkt,Kärnten,"186,3",78,"8485,00",3552
Waidhofen an der Thaya,Niederösterreich,"77,9",20,"6483,10",1665
Waidhofen an der Ybbs,Niederösterreich,205,23,"7761,50",871
Weiz,Steiermark,"206,3",187,"6247,90",5664
Wels,Oberösterreich,"243,3",152,"8416,80",5258
Wels-Land,Oberösterreich,"192,5",142,"7228,50",5333
Wien,Wien,"162,5",#ERROR!,"6883,90",131565
Wiener Neustadt,Niederösterreich,"111,3",51,"8249,10",3780
Wiener Neustadt (Land),Niederösterreich,"58,7",46,"6505,20",5094
Wolfsberg,Kärnten,"100,7",53,"6398,40",3366
Zell am See,Salzburg,"125,5",110,"8104,70",7102
Zwettl,Niederösterreich,"102,4",43,"7735,70",3248
