Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"77,2",90,"6386,90",7442
Baden,Niederösterreich,233,342,"4244,60",6229
Bludenz,Vorarlberg,78,50,"5327,00",3415
Braunau am Inn,Oberösterreich,"202,7",214,"5508,10",5814
Bregenz,Vorarlberg,"34,8",47,"5336,10",7203
Bruck an der Leitha,Niederösterreich,"180,3",187,"3600,50",3735
Bruck-Mürzzuschlag,Steiermark,"145,9",144,"4702,30",4641
Deutschlandsberg,Steiermark,"142,9",87,"4411,30",2685
Dornbirn,Vorarlberg,"74,5",67,"6719,90",6042
Eferding,Oberösterreich,"123,6",41,"6838,90",2269
Eisenstadt,Burgenland,"67,5",10,"4083,40",605
Eisenstadt-Umgebung,Burgenland,"205,8",89,"3663,60",1584
Feldkirch,Vorarlberg,"76,8",83,"5899,20",6379
Feldkirchen,Kärnten,"147,1",44,"5678,50",1698
Freistadt,Oberösterreich,"79,3",53,"6236,80",4170
Gänserndorf,Niederösterreich,"252,9",265,"3470,10",3636
Gmünd,Niederösterreich,"227,1",83,"5094,00",1862
Gmunden,Oberösterreich,"127,6",130,"5756,00",5863
Graz,Steiermark,"139,5",406,"3861,20",11239
Graz-Umgebung,Steiermark,"143,5",224,"3922,00",6121
Grieskirchen,Oberösterreich,"78,6",51,"6663,60",4323
Güssing,Burgenland,"194,6",50,"5159,70",1326
Hallein,Salzburg,"177,6",108,"8347,00",5077
Hartberg-Fürstenfeld,Steiermark,298,270,"5497,40",4981
Hermagor,Kärnten,"670,2",121,"8374,90",1512
Hollabrunn,Niederösterreich,"246,9",126,"3311,60",1690
Horn,Niederösterreich,"142,2",44,"2812,30",870
Imst,Tirol,"114,1",69,"5713,20",3455
Innsbruck-Land,Tirol,"62,6",113,"5610,90",10125
Innsbruck-Stadt,Tirol,"45,5",60,"5324,30",7026
Jennersdorf,Burgenland,"269,1",46,"5451,20",932
Kirchdorf an der Krems,Oberösterreich,"94,6",54,"5107,70",2915
Kitzbühel,Tirol,"85,7",55,"5426,40",3482
