Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9320;24;54
Rust(Stadt);102;2021;1138;4;13
Eisenstadt-Umgebung;103;44488;26428;73;207
Güssing;104;25809;14974;100;84
Jennersdorf;105;17216;9351;43;42
Mattersburg;106;40731;24078;86;152
Neusiedl am See;107;61358;36868;85;232
Oberpullendorf;108;37556;21982;66;109
Oberwart;109;54682;30920;144;175
Klagenfurt Stadt;201;103297;54888;297;314
Villach Stadt;202;64125;33467;174;155
Hermagor;203;18069;10101;63;19
Klagenfurt Land;204;61114;33637;127;156
Sankt Veit an der Glan;205;53953;31207;167;86
Spittal an der Drau;206;75725;42311;275;97
Villach Land;207;65635;36355;207;152
Völkermarkt;208;41947;24939;121;79
Wolfsberg;209;52352;28724;194;86
Feldkirchen;210;29949;16553;83;50
Krems an der Donau(Stadt);301;24930;14136;74;90
Sankt Pölten(Stadt);302;56697;33687;145;212
Waidhofen an der Ybbs(Stadt);303;11187;7498;40;29
Wiener Neustadt(Stadt);304;47407;28046;202;155
Amstetten;305;117442;82652;309;361
Baden;306;148765;88043;339;555
Bruck an der Leitha;307;107297;64038;216;417
Gänserndorf;308;107504;61185;193;543
Gmünd;309;36152;20920;157;119
Hollabrunn;310;51879;28684;104;194
Horn;311;30875;17358;60;83
Korneuburg;312;92442;54093;145;542
Krems(Land);313;56840;35020;105;199
Lilienfeld;314;25491;16335;110;103
Melk;315;78779;54329;327;299
Mistelbach;316;76641;43407;105;467
Mödling;317;120412;69499;276;516
Neunkirchen;318;87048;51998;250;274
Sankt Pölten(Land);319;133497;84004;327;598
Scheibbs;320;41711;29162;94;94
Tulln;321;107723;62291;212;453
Waidhofen an der Thaya;322;25644;15326;75;109
Wiener Neustadt(Land);323;80020;48878;207;272
Zwettl;325;41757;27612;84;119
Linz(Stadt);401;208445;115685;457;494
Steyr(Stadt);402;37915;21189;71;146
Wels(Stadt);403;63542;37075;159;136
Braunau am Inn;404;108388;72638;265;185
Eferding;405;33715;21496;77;72
Freistadt;406;67638;45179;191;168
Gmunden;407;102765;65501;245;241
Grieskirchen;408;65929;44387;150;139
Kirchdorf an der Krems;409;57882;36550;156;181
Linz-Land;410;154320;92871;285;355
Perg;411;69905;46832;151;155
Ried im Innkreis;412;62535;41903;170;132
Rohrbach;413;57034;37773;161;188
Schärding;414;57750;37496;155;91
Steyr-Land;415;61494;39910;152;195
Urfahr-Umgebung;416;87466;57616;158;227
Vöcklabruck;417;139989;93269;336;329
Wels-Land;418;75514;49775;118;191
Salzburg(Stadt);501;155743;95495;310;390
Hallein;502;61262;43466;143;128
Salzburg-Umgebung;503;155982;110109;310;370
Sankt Johann im Pongau;504;81962;54613;184;159
Tamsweg;505;20327;13305;67;38
Zell am See;506;89017;53632;192;125
Graz(Stadt);601;293929;158067;559;571
Deutschlandsberg;603;61092;34323;179;127
Graz-Umgebung;606;161131;91317;422;348
Leibnitz;610;86399;49237;187;234
Leoben;611;59341;29399;189;87
Liezen;612;79739;43994;224;110
Murau;614;27343;14580;59;46
Voitsberg;616;51165;26653;185;86
Weiz;617;91844;53345;254;201
Murtal;620;71398;36964;279;153
Bruck-Mürzzuschlag;621;98394;48182;353;156
Hartberg-Fürstenfeld;622;91091;51149;297;227
Südoststeiermark;623;84024;46850;293;186
Innsbruck-Stadt;701;130599;79050;247;303
Imst;702;61843;40497;92;111
Innsbruck-Land;703;183827;116086;275;497
Kitzbühel;704;65482;39553;97;73
Kufstein;705;112301;71892;243;195
Landeck;706;44681;30252;90;86
Lienz;707;48854;32385;145;106
Reutte;708;33427;20428;29;97
Schwaz;709;85478;51102;216;145
Bludenz;801;64943;41192;95;78
Bregenz;802;136369;81367;234;301
Dornbirn;803;91344;55823;168;216
Feldkirch;804;110547;68902;174;224
Wien;900;1951354;1222580;4353;6668
