Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"536,4",625,"3743,60",4362
Baden,Niederösterreich,"203,1",298,"2218,00",3255
Bludenz,Vorarlberg,"307,3",197,"3584,60",2298
Braunau am Inn,Oberösterreich,"461,4",487,"3061,00",3231
Bregenz,Vorarlberg,"280,8",379,"3734,40",5041
Bruck an der Leitha,Niederösterreich,"200,5",208,"2088,00",2166
Bruck-Mürzzuschlag,Steiermark,"405,3",400,2714,2679
Deutschlandsberg,Steiermark,230,140,"1891,00",1151
Dornbirn,Vorarlberg,"229,1",206,"4580,00",4118
Eferding,Oberösterreich,"446,1",148,"5286,60",1754
Eisenstadt,Burgenland,243,36,"2537,80",376
Eisenstadt-Umgebung,Burgenland,"238,2",103,"2301,30",995
Feldkirch,Vorarlberg,"349,60",378,"3847,10",4160
Feldkirchen,Kärnten,"481,6",144,"2732,30",817
Freistadt,Oberösterreich,"397,8",266,"4443,50",2971
Gänserndorf,Niederösterreich,"143,2",150,"1600,50",1677
Gmünd,Niederösterreich,"251,7",92,"3006,60",1099
Gmunden,Oberösterreich,"290,60",296,"3183,80",3243
Graz,Steiermark,"279,30",813,"2424,80",7058
Graz-Umgebung,Steiermark,311,485,"2231,70",3483
Grieskirchen,Oberösterreich,"599,60",389,"4803,10",3116
Güssing,Burgenland,"256,80",66,"2817,20",724
Hallein,Salzburg,"468,60",285,"4468,60",2718
Hartberg-Fürstenfeld,Steiermark,"398,40",361,"2979,90",2700
Hermagor,Kärnten,"337,90",61,"2808,20",507
Hollabrunn,Niederösterreich,"164,60",84,"1975,20",1008
Horn,Niederösterreich,"129,30",40,"1545,10",478
Imst,Tirol,327,198,"3872,70",2342
Innsbruck-Land,Tirol,"355,80",642,"4021,50",7257
Innsbruck-Stadt,Tirol,"290,20",383,"4217,20",5565
Jennersdorf,Burgenland,"386,00",66,"2988,80",511
Kirchdorf an der Krems,Oberösterreich,"375,00",214,"3024,30",1726
Kitzbühel,Tirol,"215,10",138,"3327,20",2135
Klagenfurt Land,Kärnten,"463,20",278,"2694,40",1617
Klagenfurt Stadt,Kärnten,"405,70",411,"2821,30",2858
Korneuburg,Niederösterreich,160,146,"2108,40",1924
Krems (Land),Niederösterreich,"265,50",150,"2880,30",1627
Krems an der Donau,Niederösterreich,"291,60",73,"2999,70",751
Kufstein,Tirol,"568,50",627,"4831,90",5329
Landeck,Tirol,"166,70",74,"4614,10",2048
Leibnitz,Steiermark,"346,90",294,"2740,80",2323
Leoben,Steiermark,"373,50",223,"2641,50",1577
Lienz,Tirol,"954,10",465,"3970,20",1935
Liezen,Steiermark,"339,00",270,"2764,50",2202
Lilienfeld,Niederösterreich,"241,70",62,"2829,90",726
Linz,Oberösterreich,"350,40",724,"3440,10",7107
Linz-Land,Oberösterreich,"346,80",525,"3472,30",5256
Mattersburg,Burgenland,"322,20",129,"2302,60",922
Melk,Niederösterreich,"393,90",308,"2904,40",2271
Mistelbach,Niederösterreich,"154,70",117,"1660,80",1256
Mödling,Niederösterreich,"165,40",197,"2176,90",2593
Murau,Steiermark,574,158,"2370,80",653
Murtal,Steiermark,"539,80",387,"2585,80",1854
Neunkirchen,Niederösterreich,"288,40",249,"2263,10",1954
Neusiedl am See,Burgenland,235,141,"2112,00",1267
Oberpullendorf,Burgenland,"385,2",144,"3094,90",1157
Oberwart,Burgenland,"214,1",116,"2887,90",1565
Perg,Oberösterreich,"542,3",374,4222,2912
Reutte,Tirol,"261,9",86,2266,744
Ried im Innkreis,Oberösterreich,"437,7",270,4930,3041
Rohrbach,Oberösterreich,"489,9",277,"5972,20",3377
Rust,Burgenland,101,2,"2424,20",48
Salzburg,Salzburg,"445,7",691,"3109,30",4820
Salzburg-Umgebung,Salzburg,"444,3",682,"3598,90",5524
Sankt Johann im Pongau,Salzburg,"508,7",413,5184,4209
Sankt Pölten,Niederösterreich,"470,2",261,"3083,90",1712
Sankt Pölten (Land),Niederösterreich,"292,3",385,"2549,20",3358
Sankt Veit an der Glan,Kärnten,681,369,"3225,90",1748
Schärding,Oberösterreich,"545,4",313,"4715,00",2706
Scheibbs,Niederösterreich,"482,9",200,"3853,80",1596
Schwaz,Tirol,"513,50",433,"7014,20",5915
Spittal an der Drau,Kärnten,493,374,"1767,50",1341
Steyr,Oberösterreich,"354,7",135,"3342,40",1272
Steyr-Land,Oberösterreich,"426,60",259,"4046,60",2457
Südoststeiermark,Steiermark,"386,7",325,"2813,10",2364
Tamsweg,Salzburg,"943,2",191,4775,967
Tulln,Niederösterreich,"197,9",207,"2278,40",2383
Urfahr-Umgebung,Oberösterreich,"483,7",416,"4678,80",4024
Villach Land,Kärnten,"547,8",354,"2380,10",1538
Villach Stadt,Kärnten,"294,2",185,"2264,60",1424
Vöcklabruck,Oberösterreich,"339,4",466,"3692,00",5069
Voitsberg,Steiermark,"438,8",224,"3122,80",1594
Völkermarkt,Kärnten,"527,9",221,"3884,20",1626
Waidhofen an der Thaya,Niederösterreich,"280,4",72,"2682,80",689
Waidhofen an der Ybbs,Niederösterreich,"392,1",44,"3047,60",342
Weiz,Steiermark,"273,6",248,"2285,60",2072
Wels,Oberösterreich,"473,8",296,"4090,00",2555
Wels-Land,Oberösterreich,"333,4",246,"3310,00",2442
Wien,Wien,"236,7",#ERROR!,"3137,60",59966
Wiener Neustadt,Niederösterreich,"255,3",117,"2830,50",1297
Wiener Neustadt (Land),Niederösterreich,"237,5",186,"2098,20",1643
Wolfsberg,Kärnten,"695,7",366,"3159,30",1662
Zell am See,Salzburg,"498,7",437,"3682,60",3227
Zwettl,Niederösterreich,"385,8",162,"2953,30",1240
