Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Murtal,Steiermark,"210,6",151,"4118,70",2953
Neunkirchen,Niederösterreich,"217,7",188,"3502,30",3024
Neusiedl am See,Burgenland,"198,4",119,"2932,20",1759
Oberpullendorf,Burgenland,"144,4",54,"3806,40",1423
Oberwart,Burgenland,"97,8",53,"3583,60",1942
Perg,Oberösterreich,"200,1",138,"5422,80",3740
Reutte,Tirol,"179,7",59,"3188,40",1047
Ried im Innkreis,Oberösterreich,167,103,"6138,80",3787
Rohrbach,Oberösterreich,"194,5",110,"7093,50",4011
Rust,Burgenland,0,±0,"3030,30",60
Salzburg,Salzburg,"300,6",466,"4444,60",6890
Salzburg-Umgebung,Salzburg,"245,6",377,"5004,80",7682
Sankt Johann im Pongau,Salzburg,"354,7",288,"7064,60",5736
Sankt Pölten,Niederösterreich,"126,1",70,"4105,30",2279
Sankt Pölten (Land),Niederösterreich,"106,3",140,"3372,10",4442
Sankt Veit an der Glan,Kärnten,"424,5",230,"4840,70",2623
Schärding,Oberösterreich,"221,3",127,"6602,10",3789
Scheibbs,Niederösterreich,"200,4",83,"5218,00",2161
Schwaz,Tirol,"143,5",121,"8227,30",6938
Spittal an der Drau,Kärnten,"317,7",241,"3075,10",2333
Steyr,Oberösterreich,"110,4",42,"4259,50",1621
Steyr-Land,Oberösterreich,"174,6",106,"5184,70",3148
Südoststeiermark,Steiermark,"198,7",167,"3805,50",3198
Tamsweg,Salzburg,"469,1",95,"7821,80",1584
Tulln,Niederösterreich,"154,9",162,"3009,80",3148
Urfahr-Umgebung,Oberösterreich,"80,2",69,"5483,40",4716
Villach Land,Kärnten,"224,4",145,"3800,80",2456
Villach Stadt,Kärnten,"127,2",80,"3455,70",2173
Vöcklabruck,Oberösterreich,"175,5",241,"5083,10",6979
Voitsberg,Steiermark,"135,2",69,"3888,80",1985
Völkermarkt,Kärnten,"277,1",116,"5812,00",2433
Waidhofen an der Thaya,Niederösterreich,"159,6",41,"3434,30",882
Waidhofen an der Ybbs,Niederösterreich,303,34,"4963,50",557
Weiz,Steiermark,"141,2",128,"3228,80",2927
Wels,Oberösterreich,"118,5",74,"5079,20",3173
Wels-Land,Oberösterreich,"165,4",122,"4359,10",3216
Wien,Wien,"130,7",#ERROR!,"3956,10",75609
Wiener Neustadt,Niederösterreich,"270,6",124,"3784,10",1734
Wiener Neustadt (Land),Niederösterreich,"190,3",149,"2998,50",2348
Wolfsberg,Kärnten,"205,3",108,"4634,40",2438
Zell am See,Salzburg,"312,7",274,"5458,30",4783
Zwettl,Niederösterreich,"309,6",130,"4432,30",1861
