Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10097;25;68
Rust(Stadt);102;2021;1264;5;4
Eisenstadt-Umgebung;103;44488;28520;75;157
Güssing;104;25809;16115;101;82
Jennersdorf;105;17216;9857;44;42
Mattersburg;106;40731;25864;87;81
Neusiedl am See;107;61358;40211;85;129
Oberpullendorf;108;37556;23657;68;82
Oberwart;109;54682;33278;144;191
Klagenfurt Stadt;201;103297;57598;300;163
Villach Stadt;202;64125;34923;174;65
Hermagor;203;18069;10547;66;31
Klagenfurt Land;204;61114;35013;127;76
Sankt Veit an der Glan;205;53953;32171;167;79
Spittal an der Drau;206;75725;43735;276;81
Villach Land;207;65635;37785;205;48
Völkermarkt;208;41947;25828;121;76
Wolfsberg;209;52352;29801;201;52
Feldkirchen;210;29949;16990;83;30
Krems an der Donau(Stadt);301;24930;15076;75;67
Sankt Pölten(Stadt);302;56697;36274;146;133
Waidhofen an der Ybbs(Stadt);303;11187;7808;58;14
Wiener Neustadt(Stadt);304;47407;30001;215;90
Amstetten;305;117442;86413;309;236
Baden;306;148765;95037;358;384
Bruck an der Leitha;307;107297;69689;220;333
Gänserndorf;308;107504;66835;214;258
Gmünd;309;36152;22040;157;124
Hollabrunn;310;51879;31233;109;84
Horn;311;30875;18462;60;69
Korneuburg;312;92442;59476;145;325
Krems(Land);313;56840;37202;107;111
Lilienfeld;314;25491;17050;110;35
Melk;315;78779;57336;402;162
Mistelbach;316;76641;47441;107;290
Mödling;317;120412;76256;295;369
Neunkirchen;318;87048;55461;250;195
Sankt Pölten(Land);319;133497;90606;336;429
Scheibbs;320;41711;30531;96;71
Tulln;321;107723;68274;214;339
Waidhofen an der Thaya;322;25644;16327;80;74
Wiener Neustadt(Land);323;80020;52161;217;133
Zwettl;325;41757;28889;84;86
Linz(Stadt);401;208445;121827;465;536
Steyr(Stadt);402;37915;22304;77;72
Wels(Stadt);403;63542;38773;163;165
Braunau am Inn;404;108388;75015;266;278
Eferding;405;33715;22501;79;113
Freistadt;406;67638;47008;192;174
Gmunden;407;102765;68536;252;254
Grieskirchen;408;65929;46335;152;236
Kirchdorf an der Krems;409;57882;38104;160;130
Linz-Land;410;154320;97438;290;441
Perg;411;69905;48846;153;306
Ried im Innkreis;412;62535;43567;170;217
Rohrbach;413;57034;39408;165;171
Schärding;414;57750;38953;156;130
Steyr-Land;415;61494;41765;155;188
Urfahr-Umgebung;416;87466;60351;160;282
Vöcklabruck;417;139989;96976;336;361
Wels-Land;418;75514;52357;120;248
Salzburg(Stadt);501;155743;100324;327;476
Hallein;502;61262;44954;144;131
Salzburg-Umgebung;503;155982;114473;314;387
Sankt Johann im Pongau;504;81962;56416;184;188
Tamsweg;505;20327;13677;68;18
Zell am See;506;89017;55521;197;163
Graz(Stadt);601;293929;167575;585;657
Deutschlandsberg;603;61092;35611;180;78
Graz-Umgebung;606;161131;96514;433;378
Leibnitz;610;86399;51719;192;177
Leoben;611;59341;30620;193;56
Liezen;612;79739;45355;226;103
Murau;614;27343;14872;59;15
Voitsberg;616;51165;27810;190;60
Weiz;617;91844;55544;259;120
Murtal;620;71398;38335;293;61
Bruck-Mürzzuschlag;621;98394;50302;357;125
Hartberg-Fürstenfeld;622;91091;53803;303;148
Südoststeiermark;623;84024;48933;295;137
Innsbruck-Stadt;701;130599;83614;254;368
Imst;702;61843;42078;95;139
Innsbruck-Land;703;183827;121873;285;508
Kitzbühel;704;65482;40996;98;154
Kufstein;705;112301;74038;245;236
Landeck;706;44681;31633;92;98
Lienz;707;48854;33258;146;71
Reutte;708;33427;21235;29;53
Schwaz;709;85478;52928;218;230
Bludenz;801;64943;42584;96;87
Bregenz;802;136369;84580;238;223
Dornbirn;803;91344;58318;170;155
Feldkirch;804;110547;71520;178;151
Wien;900;1951354;1331290;4615;6990
