Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8616;24;136
Rust(Stadt);102;2021;1055;4;9
Eisenstadt-Umgebung;103;44488;24740;72;406
Güssing;104;25809;13984;100;250
Jennersdorf;105;17216;8841;43;129
Mattersburg;106;40731;22570;83;449
Neusiedl am See;107;61358;34800;87;397
Oberpullendorf;108;37556;20890;63;357
Oberwart;109;54682;28964;145;493
Klagenfurt Stadt;201;103297;50813;289;1025
Villach Stadt;202;64125;31467;174;691
Hermagor;203;18069;9629;62;216
Klagenfurt Land;204;61114;31527;128;680
Sankt Veit an der Glan;205;53953;28824;167;722
Spittal an der Drau;206;75725;40276;270;712
Villach Land;207;65635;34308;197;662
Völkermarkt;208;41947;23797;122;428
Wolfsberg;209;52352;27368;187;449
Feldkirchen;210;29949;15706;83;342
Krems an der Donau(Stadt);301;24930;13126;74;237
Sankt Pölten(Stadt);302;56697;31550;143;531
Waidhofen an der Ybbs(Stadt);303;11187;7205;41;114
Wiener Neustadt(Stadt);304;47407;26563;193;331
Amstetten;305;117442;78983;309;1225
Baden;306;148765;82837;329;1419
Bruck an der Leitha;307;107297;60180;215;997
Gänserndorf;308;107504;57250;182;891
Gmünd;309;36152;19603;151;308
Hollabrunn;310;51879;26888;98;458
Horn;311;30875;16103;60;283
Korneuburg;312;92442;49882;145;920
Krems(Land);313;56840;32803;105;558
Lilienfeld;314;25491;15495;113;230
Melk;315;78779;51445;314;781
Mistelbach;316;76641;40589;103;647
Mödling;317;120412;64940;269;1257
Neunkirchen;318;87048;49060;248;847
Sankt Pölten(Land);319;133497;78600;320;1422
Scheibbs;320;41711;27907;94;363
Tulln;321;107723;58140;209;1128
Waidhofen an der Thaya;322;25644;14374;73;239
Wiener Neustadt(Land);323;80020;46062;201;742
Zwettl;325;41757;26159;85;412
Linz(Stadt);401;208445;108688;452;2081
Steyr(Stadt);402;37915;19794;70;320
Wels(Stadt);403;63542;35319;157;552
Braunau am Inn;404;108388;69137;258;1316
Eferding;405;33715;20282;75;463
Freistadt;406;67638;42833;189;764
Gmunden;407;102765;61916;238;1257
Grieskirchen;408;65929;42060;146;965
Kirchdorf an der Krems;409;57882;34355;151;781
Linz-Land;410;154320;87550;288;1975
Perg;411;69905;44431;150;870
Ried im Innkreis;412;62535;39577;168;791
Rohrbach;413;57034;35695;159;615
Schärding;414;57750;35842;155;857
Steyr-Land;415;61494;37469;151;749
Urfahr-Umgebung;416;87466;53946;157;1128
Vöcklabruck;417;139989;88108;334;1616
Wels-Land;418;75514;46999;116;856
Salzburg(Stadt);501;155743;90762;303;1696
Hallein;502;61262;41401;143;742
Salzburg-Umgebung;503;155982;104641;306;1960
Sankt Johann im Pongau;504;81962;52784;188;764
Tamsweg;505;20327;12718;67;217
Zell am See;506;89017;51283;188;877
Graz(Stadt);601;293929;149067;549;2814
Deutschlandsberg;603;61092;32395;179;603
Graz-Umgebung;606;161131;85702;420;1625
Leibnitz;610;86399;46448;186;898
Leoben;611;59341;27755;188;544
Liezen;612;79739;41536;223;692
Murau;614;27343;13586;60;241
Voitsberg;616;51165;25254;183;424
Weiz;617;91844;50760;255;717
Murtal;620;71398;34985;274;497
Bruck-Mürzzuschlag;621;98394;45569;354;647
Hartberg-Fürstenfeld;622;91091;48419;306;757
Südoststeiermark;623;84024;44472;292;766
Innsbruck-Stadt;701;130599;74852;237;1447
Imst;702;61843;38633;88;663
Innsbruck-Land;703;183827;109701;272;2215
Kitzbühel;704;65482;37728;97;844
Kufstein;705;112301;68725;240;1428
Landeck;706;44681;29046;89;419
Lienz;707;48854;30821;142;746
Reutte;708;33427;19487;28;309
Schwaz;709;85478;49042;213;847
Bludenz;801;64943;39646;94;630
Bregenz;802;136369;77978;230;1043
Dornbirn;803;91344;53529;167;660
Feldkirch;804;110547;66088;173;1034
Wien;900;1951354;1162675;4257;16686
