Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6906;22;47
Rust(Stadt);102;2000;879;2;9
Eisenstadt-Umgebung;103;43861;19705;69;185
Güssing;104;25770;11480;95;47
Jennersdorf;105;17109;7616;41;5
Mattersburg;106;40316;17952;82;107
Neusiedl am See;107;60397;27192;83;133
Oberpullendorf;108;37453;16291;63;87
Oberwart;109;54209;23953;145;67
Klagenfurt Stadt;201;101765;41943;275;215
Villach Stadt;202;63236;26325;172;70
Hermagor;203;18052;8332;61;18
Klagenfurt Land;204;60503;26515;126;121
Sankt Veit an der Glan;205;53880;24137;164;106
Spittal an der Drau;206;75628;35005;262;101
Villach Land;207;64920;29169;190;83
Völkermarkt;208;41834;20206;117;86
Wolfsberg;209;52488;23828;178;66
Feldkirchen;210;29783;13584;82;20
Krems an der Donau(Stadt);301;24837;10841;72;69
Sankt Pölten(Stadt);302;55878;26331;135;159
Waidhofen an der Ybbs(Stadt);303;11134;6143;39;20
Wiener Neustadt(Stadt);304;46456;22203;177;138
Amstetten;305;116592;67757;302;213
Baden;306;147113;67875;314;418
Bruck an der Leitha;307;105507;47800;216;449
Gänserndorf;308;105824;45593;168;358
Gmünd;309;36275;16795;152;119
Hollabrunn;310;51332;21721;91;156
Horn;311;30838;13652;60;84
Korneuburg;312;91777;39022;141;388
Krems(Land);313;56559;27545;97;155
Lilienfeld;314;25474;13609;113;46
Melk;315;78281;43834;281;229
Mistelbach;316;75655;32609;100;233
Mödling;317;119240;51227;267;451
Neunkirchen;318;86323;40814;246;177
Sankt Pölten(Land);319;132064;64615;293;378
Scheibbs;320;41567;24345;94;90
Tulln;321;105762;46193;205;354
Waidhofen an der Thaya;322;25531;12089;67;65
Wiener Neustadt(Land);323;79033;38547;195;211
Zwettl;325;41827;22446;84;124
Linz(Stadt);401;206537;90795;426;377
Steyr(Stadt);402;37952;17102;65;75
Wels(Stadt);403;62654;30654;155;79
Braunau am Inn;404;106492;60466;252;258
Eferding;405;33368;16894;73;65
Freistadt;406;66922;36673;182;92
Gmunden;407;102102;53252;228;226
Grieskirchen;408;65137;35611;142;113
Kirchdorf an der Krems;409;57163;29358;147;95
Linz-Land;410;152391;73894;275;281
Perg;411;69241;38172;149;148
Ried im Innkreis;412;61850;34101;166;83
Rohrbach;413;56623;30653;156;157
Schärding;414;57438;30771;153;73
Steyr-Land;415;60936;31900;145;108
Urfahr-Umgebung;416;86235;44859;153;137
Vöcklabruck;417;137993;75891;327;375
Wels-Land;418;74574;40136;114;147
Salzburg(Stadt);501;155416;75783;286;592
Hallein;502;60992;36339;137;155
Salzburg-Umgebung;503;154624;89960;299;557
Sankt Johann im Pongau;504;81392;46526;184;177
Tamsweg;505;20118;10957;64;13
Zell am See;506;88168;45060;183;171
Graz(Stadt);601;291134;121477;534;625
Deutschlandsberg;603;60871;28251;177;88
Graz-Umgebung;606;157853;72122;415;302
Leibnitz;610;85294;40099;181;81
Leoben;611;59151;23408;184;71
Liezen;612;79592;36485;215;109
Murau;614;27449;11800;59;33
Voitsberg;616;50947;22229;178;40
Weiz;617;90916;44710;250;122
Murtal;620;71356;30833;270;82
Bruck-Mürzzuschlag;621;98054;39266;350;144
Hartberg-Fürstenfeld;622;90619;42335;300;108
Südoststeiermark;623;83841;38893;286;89
Innsbruck-Stadt;701;131059;61824;220;429
Imst;702;60922;33668;87;113
Innsbruck-Land;703;181698;92073;261;464
Kitzbühel;704;64676;32509;95;95
Kufstein;705;111080;59108;236;174
Landeck;706;44346;25557;84;69
Lienz;707;48814;26308;132;61
Reutte;708;33054;16433;24;84
Schwaz;709;84456;42684;201;120
Bludenz;801;64368;34584;87;191
Bregenz;802;135310;68787;225;527
Dornbirn;803;90502;47006;160;234
Feldkirch;804;109057;56991;166;297
Wien;900;1920949;914946;3992;8282
