Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,381,444,"4542,60",5293
Baden,Niederösterreich,"166,90",245,"2665,10",3911
Bludenz,Vorarlberg,"159,10",102,"4143,10",2656
Braunau am Inn,Oberösterreich,"273,80",289,"3833,10",4046
Bregenz,Vorarlberg,"174,10",235,"4244,90",5730
Bruck an der Leitha,Niederösterreich,"142,70",148,"2520,80",2615
Bruck-Mürzzuschlag,Steiermark,"244,20",241,"3418,50",3374
Deutschlandsberg,Steiermark,"325,30",198,"2510,40",1528
Dornbirn,Vorarlberg,"232,40",209,"5182,80",4660
Eferding,Oberösterreich,"174,80",58,"5883,40",1952
Eisenstadt,Burgenland,"60,70",9,"2942,80",436
Eisenstadt-Umgebung,Burgenland,"148,00",64,"2666,80",1153
Feldkirch,Vorarlberg,"208,10",225,"4488,90",4854
Feldkirchen,Kärnten,"414,70",124,"3665,30",1096
Freistadt,Oberösterreich,"212,40",142,"5008,90",3349
Gänserndorf,Niederösterreich,141,148,"1894,40",1985
Gmünd,Niederösterreich,"229,80",84,"3745,20",1369
Gmunden,Oberösterreich,"304,30",310,"3960,40",4034
Graz,Steiermark,"162,50",473,"2858,10",8319
Graz-Umgebung,Steiermark,"186,5",291,"2768,00",4320
Grieskirchen,Oberösterreich,"232,8",151,"5441,20",3530
Güssing,Burgenland,"182,9",47,3238,832
Hallein,Salzburg,434,264,"5448,50",3314
Hartberg-Fürstenfeld,Steiermark,"292,5",265,3724,3374
Hermagor,Kärnten,"520,7",94,3994,721
Hollabrunn,Niederösterreich,"86,2",44,"2169,20",1107
Horn,Niederösterreich,"129,3",40,"1878,10",581
Imst,Tirol,"213,3",129,"4552,40",2753
Innsbruck-Land,Tirol,"162,4",293,"4691,00",8465
Innsbruck-Stadt,Tirol,"107,6",142,"4642,30",6126
Jennersdorf,Burgenland,"128,7",22,3410,583
Kirchdorf an der Krems,Oberösterreich,"292,6",167,"3721,70",2124
Kitzbühel,Tirol,"163,6",105,"3838,40",2463
Klagenfurt Land,Kärnten,"238,30",143,"3329,20",1998
Klagenfurt Stadt,Kärnten,"205,3",208,"3427,40",3472
Korneuburg,Niederösterreich,"107,4",98,"2374,70",2167
Krems (Land),Niederösterreich,131,74,"3230,80",1825
Krems an der Donau,Niederösterreich,"87,9",22,"3279,30",821
Kufstein,Tirol,"117,9",130,"5405,90",5962
Landeck,Tirol,"162,20",72,"5240,40",2326
Leibnitz,Steiermark,"225,4",191,"3262,30",2765
Leoben,Steiermark,196,117,3193,1906
Lienz,Tirol,"369,3",180,"4940,70",2408
Liezen,Steiermark,"160,70",128,"3236,60",2578
Lilienfeld,Niederösterreich,152,39,"3480,80",893
Linz,Oberösterreich,"196,50",406,"3937,70",8135
Linz-Land,Oberösterreich,216,327,"3996,10",6049
Mattersburg,Burgenland,"89,90",36,"2757,10",1104
Melk,Niederösterreich,"222,5",174,"3629,60",2838
Mistelbach,Niederösterreich,"87,30",66,"1885,60",1426
Mödling,Niederösterreich,"157,8",188,"2577,30",3070
Murau,Steiermark,"294,10",81,"3322,10",915
Murtal,Steiermark,"316,6",227,"3412,90",2447
Neunkirchen,Niederösterreich,"252,5",218,"2857,20",2467
Neusiedl am See,Burgenland,"128,4",77,"2423,70",1454
Oberpullendorf,Burgenland,"139,1",52,"3434,60",1284
Oberwart,Burgenland,"118,1",64,"3273,50",1774
Perg,Oberösterreich,"205,9",142,"4824,00",3327
Reutte,Tirol,"76,1",25,"2603,70",855
Ried im Innkreis,Oberösterreich,"215,6",133,"5545,50",3421
Rohrbach,Oberösterreich,"297,1",168,"6474,50",3661
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,"231,6",359,"3664,00",5680
Salzburg-Umgebung,Salzburg,"304,3",467,"4189,80",6431
Sankt Johann im Pongau,Salzburg,"309,1",251,"6006,60",4877
Sankt Pölten,Niederösterreich,"225,2",125,"3773,80",2095
Sankt Pölten (Land),Niederösterreich,167,220,"2965,90",3907
Sankt Veit an der Glan,Kärnten,"215,9",117,"3982,60",2158
Schärding,Oberösterreich,"454,8",261,"5793,60",3325
Scheibbs,Niederösterreich,"178,7",74,"4568,50",1892
Schwaz,Tirol,"149,4",126,"7680,60",6477
Spittal an der Drau,Kärnten,"224,1",170,"2268,40",1721
Steyr,Oberösterreich,205,78,"3847,00",1464
Steyr-Land,Oberösterreich,"322,8",196,"4674,10",2838
Südoststeiermark,Steiermark,"207,1",174,"3381,90",2842
Tamsweg,Salzburg,"498,7",101,"6468,80",1310
Tulln,Niederösterreich,"107,1",112,"2553,70",2671
Urfahr-Umgebung,Oberösterreich,"168,6",145,"5188,10",4462
Villach Land,Kärnten,"298,7",193,"3180,20",2055
Villach Stadt,Kärnten,"246,5",155,"2837,10",1784
