Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8591;24;128
Rust(Stadt);102;2021;1052;4;6
Eisenstadt-Umgebung;103;44488;24641;72;356
Güssing;104;25809;13932;100;219
Jennersdorf;105;17216;8811;43;128
Mattersburg;106;40731;22469;83;412
Neusiedl am See;107;61358;34729;87;386
Oberpullendorf;108;37556;20818;63;365
Oberwart;109;54682;28852;145;457
Klagenfurt Stadt;201;103297;50592;288;958
Villach Stadt;202;64125;31326;174;684
Hermagor;203;18069;9577;62;197
Klagenfurt Land;204;61114;31397;128;670
Sankt Veit an der Glan;205;53953;28609;167;644
Spittal an der Drau;206;75725;40139;270;668
Villach Land;207;65635;34186;197;697
Völkermarkt;208;41947;23712;122;447
Wolfsberg;209;52352;27287;187;472
Feldkirchen;210;29949;15629;83;322
Krems an der Donau(Stadt);301;24930;13074;74;211
Sankt Pölten(Stadt);302;56697;31448;143;515
Waidhofen an der Ybbs(Stadt);303;11187;7177;41;109
Wiener Neustadt(Stadt);304;47407;26500;193;329
Amstetten;305;117442;78735;309;1189
Baden;306;148765;82563;329;1360
Bruck an der Leitha;307;107297;59956;215;899
Gänserndorf;308;107504;57071;181;863
Gmünd;309;36152;19514;151;265
Hollabrunn;310;51879;26788;98;423
Horn;311;30875;16039;60;242
Korneuburg;312;92442;49668;145;858
Krems(Land);313;56840;32682;105;520
Lilienfeld;314;25491;15435;113;209
Melk;315;78779;51315;314;799
Mistelbach;316;76641;40482;103;635
Mödling;317;120412;64695;269;1205
Neunkirchen;318;87048;48880;248;768
Sankt Pölten(Land);319;133497;78305;320;1370
Scheibbs;320;41711;27836;94;359
Tulln;321;107723;57888;209;1069
Waidhofen an der Thaya;322;25644;14308;73;229
Wiener Neustadt(Land);323;80020;45916;200;688
Zwettl;325;41757;26054;85;397
Linz(Stadt);401;208445;108221;451;2004
Steyr(Stadt);402;37915;19715;70;303
Wels(Stadt);403;63542;35188;156;528
Braunau am Inn;404;108388;68853;258;1306
Eferding;405;33715;20191;75;480
Freistadt;406;67638;42631;189;645
Gmunden;407;102765;61639;238;1197
Grieskirchen;408;65929;41881;146;961
Kirchdorf an der Krems;409;57882;34215;150;784
Linz-Land;410;154320;87117;288;1874
Perg;411;69905;44291;150;886
Ried im Innkreis;412;62535;39398;168;769
Rohrbach;413;57034;35544;159;627
Schärding;414;57750;35686;155;879
Steyr-Land;415;61494;37300;151;724
Urfahr-Umgebung;416;87466;53698;157;1083
Vöcklabruck;417;139989;87716;334;1519
Wels-Land;418;75514;46860;116;901
Salzburg(Stadt);501;155743;90398;303;1573
Hallein;502;61262;41226;143;673
Salzburg-Umgebung;503;155982;104244;306;1927
Sankt Johann im Pongau;504;81962;52638;188;728
Tamsweg;505;20327;12654;67;200
Zell am See;506;89017;51119;188;860
Graz(Stadt);601;293929;148504;549;2774
Deutschlandsberg;603;61092;32257;179;583
Graz-Umgebung;606;161131;85335;420;1594
Leibnitz;610;86399;46269;186;905
Leoben;611;59341;27637;188;523
Liezen;612;79739;41340;222;607
Murau;614;27343;13545;60;245
Voitsberg;616;51165;25179;183;440
Weiz;617;91844;50570;255;673
Murtal;620;71398;34870;274;474
Bruck-Mürzzuschlag;621;98394;45426;354;638
Hartberg-Fürstenfeld;622;91091;48260;306;732
Südoststeiermark;623;84024;44291;292;715
Innsbruck-Stadt;701;130599;74584;237;1414
Imst;702;61843;38505;88;641
Innsbruck-Land;703;183827;109294;272;2135
Kitzbühel;704;65482;37546;97;783
Kufstein;705;112301;68491;239;1403
Landeck;706;44681;28941;89;380
Lienz;707;48854;30661;142;679
Reutte;708;33427;19398;28;257
Schwaz;709;85478;48869;213;787
Bludenz;801;64943;39527;94;644
Bregenz;802;136369;77728;230;949
Dornbirn;803;91344;53378;167;616
Feldkirch;804;110547;65875;173;1034
Wien;900;1951354;1159406;4253;16215
