Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10230;25;72
Rust(Stadt);102;2021;1278;5;9
Eisenstadt-Umgebung;103;44488;28869;76;212
Güssing;104;25809;16316;101;117
Jennersdorf;105;17216;9909;44;30
Mattersburg;106;40731;26086;87;133
Neusiedl am See;107;61358;40603;85;232
Oberpullendorf;108;37556;23891;68;149
Oberwart;109;54682;33604;144;186
Klagenfurt Stadt;201;103297;57937;300;221
Villach Stadt;202;64125;35076;174;97
Hermagor;203;18069;10589;66;21
Klagenfurt Land;204;61114;35180;127;103
Sankt Veit an der Glan;205;53953;32364;167;135
Spittal an der Drau;206;75725;43960;276;138
Villach Land;207;65635;37936;205;100
Völkermarkt;208;41947;25954;121;77
Wolfsberg;209;52352;29907;201;72
Feldkirchen;210;29949;17063;83;49
Krems an der Donau(Stadt);301;24930;15241;75;98
Sankt Pölten(Stadt);302;56697;36658;146;246
Waidhofen an der Ybbs(Stadt);303;11187;7850;58;31
Wiener Neustadt(Stadt);304;47407;30242;217;141
Amstetten;305;117442;87214;309;525
Baden;306;148765;95985;358;525
Bruck an der Leitha;307;107297;70706;220;642
Gänserndorf;308;107504;67626;215;498
Gmünd;309;36152;22344;157;197
Hollabrunn;310;51879;31564;113;215
Horn;311;30875;18685;60;145
Korneuburg;312;92442;60355;145;529
Krems(Land);313;56840;37551;107;205
Lilienfeld;314;25491;17210;110;111
Melk;315;78779;57880;420;349
Mistelbach;316;76641;48118;107;405
Mödling;317;120412;77373;298;630
Neunkirchen;318;87048;55864;250;235
Sankt Pölten(Land);319;133497;91664;336;572
Scheibbs;320;41711;30666;97;113
Tulln;321;107723;69043;214;479
Waidhofen an der Thaya;322;25644;16501;80;127
Wiener Neustadt(Land);323;80020;52544;217;239
Zwettl;325;41757;29161;84;174
Linz(Stadt);401;208445;123076;465;752
Steyr(Stadt);402;37915;22528;77;153
Wels(Stadt);403;63542;39116;163;225
Braunau am Inn;404;108388;75650;266;424
Eferding;405;33715;22768;79;184
Freistadt;406;67638;47452;194;261
Gmunden;407;102765;69108;252;340
Grieskirchen;408;65929;46795;154;281
Kirchdorf an der Krems;409;57882;38445;160;218
Linz-Land;410;154320;98360;291;552
Perg;411;69905;49400;153;293
Ried im Innkreis;412;62535;43992;170;247
Rohrbach;413;57034;39825;165;247
Schärding;414;57750;39233;156;189
Steyr-Land;415;61494;42170;155;276
Urfahr-Umgebung;416;87466;60978;160;367
Vöcklabruck;417;139989;97780;339;472
Wels-Land;418;75514;52882;121;283
Salzburg(Stadt);501;155743;101212;327;554
Hallein;502;61262;45253;145;166
Salzburg-Umgebung;503;155982;115369;314;574
Sankt Johann im Pongau;504;81962;56762;184;221
Tamsweg;505;20327;13725;68;29
Zell am See;506;89017;55853;198;189
Graz(Stadt);601;293929;169042;586;876
Deutschlandsberg;603;61092;35792;181;96
Graz-Umgebung;606;161131;97358;433;505
Leibnitz;610;86399;52136;192;236
Leoben;611;59341;30800;193;126
Liezen;612;79739;45614;226;154
Murau;614;27343;14911;59;28
Voitsberg;616;51165;27954;190;87
Weiz;617;91844;55865;259;199
Murtal;620;71398;38507;294;124
Bruck-Mürzzuschlag;621;98394;50616;357;195
Hartberg-Fürstenfeld;622;91091;54181;303;234
Südoststeiermark;623;84024;49359;295;262
Innsbruck-Stadt;701;130599;84463;255;509
Imst;702;61843;42401;97;216
Innsbruck-Land;703;183827;123060;285;760
Kitzbühel;704;65482;41302;98;190
Kufstein;705;112301;74499;245;282
Landeck;706;44681;31840;92;127
Lienz;707;48854;33381;146;80
Reutte;708;33427;21326;29;55
Schwaz;709;85478;53389;218;246
Bludenz;801;64943;42793;96;130
Bregenz;802;136369;84949;238;237
Dornbirn;803;91344;58614;170;173
Feldkirch;804;110547;71830;179;176
Wien;900;1951354;1350202;4628;11248
