Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9528;25;59
Rust(Stadt);102;2021;1178;5;10
Eisenstadt-Umgebung;103;44488;27047;74;203
Güssing;104;25809;15318;101;81
Jennersdorf;105;17216;9469;44;36
Mattersburg;106;40731;24664;86;190
Neusiedl am See;107;61358;37976;85;351
Oberpullendorf;108;37556;22424;67;172
Oberwart;109;54682;31603;144;238
Klagenfurt Stadt;201;103297;55934;298;314
Villach Stadt;202;64125;34069;174;230
Hermagor;203;18069;10204;63;38
Klagenfurt Land;204;61114;34130;127;153
Sankt Veit an der Glan;205;53953;31539;167;113
Spittal an der Drau;206;75725;42721;275;129
Villach Land;207;65635;36930;205;198
Völkermarkt;208;41947;25260;121;91
Wolfsberg;209;52352;29046;196;103
Feldkirchen;210;29949;16708;83;57
Krems an der Donau(Stadt);301;24930;14422;74;107
Sankt Pölten(Stadt);302;56697;34509;145;319
Waidhofen an der Ybbs(Stadt);303;11187;7612;40;49
Wiener Neustadt(Stadt);304;47407;28735;206;206
Amstetten;305;117442;83885;309;436
Baden;306;148765;90150;343;690
Bruck an der Leitha;307;107297;65566;217;559
Gänserndorf;308;107504;63049;193;606
Gmünd;309;36152;21323;157;116
Hollabrunn;310;51879;29524;105;331
Horn;311;30875;17761;60;144
Korneuburg;312;92442;55856;145;563
Krems(Land);313;56840;35726;105;249
Lilienfeld;314;25491;16607;110;85
Melk;315;78779;55365;338;296
Mistelbach;316;76641;44872;106;454
Mödling;317;120412;71544;288;627
Neunkirchen;318;87048;53057;250;361
Sankt Pölten(Land);319;133497;86168;330;702
Scheibbs;320;41711;29655;95;162
Tulln;321;107723;64156;213;623
Waidhofen an der Thaya;322;25644;15707;76;138
Wiener Neustadt(Land);323;80020;49973;208;374
Zwettl;325;41757;27980;84;128
Linz(Stadt);401;208445;117407;459;564
Steyr(Stadt);402;37915;21638;72;138
Wels(Stadt);403;63542;37515;159;156
Braunau am Inn;404;108388;73250;265;158
Eferding;405;33715;21763;79;99
Freistadt;406;67638;45694;191;169
Gmunden;407;102765;66293;246;187
Grieskirchen;408;65929;44817;150;161
Kirchdorf an der Krems;409;57882;37021;158;102
Linz-Land;410;154320;94162;288;440
Perg;411;69905;47459;151;204
Ried im Innkreis;412;62535;42332;170;115
Rohrbach;413;57034;38399;164;133
Schärding;414;57750;37963;155;158
Steyr-Land;415;61494;40569;152;200
Urfahr-Umgebung;416;87466;58447;158;269
Vöcklabruck;417;139989;94223;336;308
Wels-Land;418;75514;50422;118;196
Salzburg(Stadt);501;155743;96937;312;446
Hallein;502;61262;43881;143;157
Salzburg-Umgebung;503;155982;111376;311;450
Sankt Johann im Pongau;504;81962;55190;184;175
Tamsweg;505;20327;13412;68;37
Zell am See;506;89017;54138;194;153
Graz(Stadt);601;293929;160526;564;889
Deutschlandsberg;603;61092;34644;179;99
Graz-Umgebung;606;161131;92717;425;579
Leibnitz;610;86399;49965;189;255
Leoben;611;59341;29801;190;140
Liezen;612;79739;44330;226;111
Murau;614;27343;14683;59;32
Voitsberg;616;51165;26971;186;100
Weiz;617;91844;54179;255;244
Murtal;620;71398;37382;286;125
Bruck-Mürzzuschlag;621;98394;48894;354;215
Hartberg-Fürstenfeld;622;91091;52054;297;287
Südoststeiermark;623;84024;47514;293;223
Innsbruck-Stadt;701;130599;80452;246;525
Imst;702;61843;41039;93;196
Innsbruck-Land;703;183827;117869;276;627
Kitzbühel;704;65482;39875;97;109
Kufstein;705;112301;72523;243;208
Landeck;706;44681;30688;90;168
Lienz;707;48854;32677;145;108
Reutte;708;33427;20811;29;41
Schwaz;709;85478;51647;216;219
Bludenz;801;64943;41684;95;147
Bregenz;802;136369;82508;236;348
Dornbirn;803;91344;56787;168;327
Feldkirch;804;110547;69706;176;255
Wien;900;1951354;1253284;4409;10401
